model,line,line_name,planning_year,case,unit,value
TEMOA,4,BASN_to_RMRG,2030,base_short_1000,MW,333.798
TEMOA,9,CASO_to_SRSG,2030,base_short_1000,MW,5150.49
TEMOA,10,FRCC_to_SRSE,2030,base_short_1000,MW,231.238
TEMOA,12,ISNE_to_NYUP,2030,base_short_1000,MW,4900.74
TEMOA,13,MISC_to_MISE,2030,base_short_1000,MW,4783.84
TEMOA,17,MISC_to_PJMW,2030,base_short_1000,MW,13266.7
TEMOA,18,MISC_to_SPPC,2030,base_short_1000,MW,8065.41
TEMOA,19,MISC_to_SPPN,2030,base_short_1000,MW,10000
TEMOA,20,MISC_to_SPPS,2030,base_short_1000,MW,11720
TEMOA,24,MISS_to_SPPC,2030,base_short_1000,MW,7985.76
TEMOA,25,MISS_to_SPPS,2030,base_short_1000,MW,16970
TEMOA,27,MISS_to_SRSE,2030,base_short_1000,MW,10000
TEMOA,29,MISW_to_PJMC,2030,base_short_1000,MW,2704.28
TEMOA,30,MISW_to_SPPC,2030,base_short_1000,MW,1041.18
TEMOA,32,NWPP_to_RMRG,2030,base_short_1000,MW,2664.18
TEMOA,34,NYCW_to_PJME,2030,base_short_1000,MW,6526.61
TEMOA,35,NYUP_to_PJME,2030,base_short_1000,MW,2207.38
TEMOA,36,PJMC_to_PJMW,2030,base_short_1000,MW,3101.04
TEMOA,37,PJMD_to_PJME,2030,base_short_1000,MW,5348.11
TEMOA,40,PJME_to_PJMW,2030,base_short_1000,MW,8863.31
TEMOA,43,RMRG_to_SPPC,2030,base_short_1000,MW,10000
TEMOA,44,RMRG_to_SPPN,2030,base_short_1000,MW,9999.98
TEMOA,45,RMRG_to_SRSG,2030,base_short_1000,MW,8413.54
TEMOA,46,SPPC_to_SPPN,2030,base_short_1000,MW,3383.44
TEMOA,48,SPPN_to_SPPS,2030,base_short_1000,MW,5237.83
TEMOA,49,SPPS_to_SRSG,2030,base_short_1000,MW,2934.87
TEMOA,50,SPPS_to_TRE,2030,base_short_1000,MW,10000
TEMOA,51,SPPS_to_TRE_WEST,2030,base_short_1000,MW,10000
TEMOA,52,SRCA_to_SRCE,2030,base_short_1000,MW,542.637
TEMOA,57,SRSG_to_TRE,2030,base_short_1000,MW,10000
TEMOA,4,BASN_to_RMRG,2040,base_short_1000,MW,14.2618
TEMOA,6,CANO_to_CASO,2040,base_short_1000,MW,793.504
TEMOA,9,CASO_to_SRSG,2040,base_short_1000,MW,6247.09
TEMOA,10,FRCC_to_SRSE,2040,base_short_1000,MW,5933.47
TEMOA,12,ISNE_to_NYUP,2040,base_short_1000,MW,9664.71
TEMOA,13,MISC_to_MISE,2040,base_short_1000,MW,1987.93
TEMOA,16,MISC_to_PJMC,2040,base_short_1000,MW,78.2996
TEMOA,17,MISC_to_PJMW,2040,base_short_1000,MW,19490.7
TEMOA,18,MISC_to_SPPC,2040,base_short_1000,MW,13675
TEMOA,20,MISC_to_SPPS,2040,base_short_1000,MW,11720
TEMOA,25,MISS_to_SPPS,2040,base_short_1000,MW,16970
TEMOA,27,MISS_to_SRSE,2040,base_short_1000,MW,10000
TEMOA,28,MISW_to_NWPP,2040,base_short_1000,MW,37.3498
TEMOA,29,MISW_to_PJMC,2040,base_short_1000,MW,598.215
TEMOA,31,MISW_to_SPPN,2040,base_short_1000,MW,639.421
TEMOA,32,NWPP_to_RMRG,2040,base_short_1000,MW,4165.37
TEMOA,34,NYCW_to_PJME,2040,base_short_1000,MW,5441.16
TEMOA,35,NYUP_to_PJME,2040,base_short_1000,MW,8520.11
