Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.681584732781318e11,8.19214084821385e9,6.590921455561681e9,1.0351618433382036e10,1.4999804457308186e10,1.0359152600238796e10,1.1194868734726015e10,5.4012490659130335e9,6.835058045825313e9,1.3191674928780243e10,1.0365686635942215e10,2.422331212031824e9,4.0453847605198703e9,4.723303255112423e9,5.599473940010527e9,1.6801324173742065e10,1.6468772861215456e10,7.131800521614617e9,4.5586165121671715e9,2.6519270165545993e9,1.0057119945278898e10,1.353394895138897e10,1.2147248065953526e10,1.3807535393309797e10,8.501211267158243e9,1.885062722575403e10,3.639758195176214e9
cFix,1.7839876053851987e11,7.066853765530001e9,4.51217681947e9,6.23205275213e9,8.042000127119999e9,7.58143455583e9,8.56728270625e9,3.81490092708e9,3.8415281140099998e9,1.029002291678e10,8.78085379796e9,1.28288859552e9,3.3377993553499994e9,3.1437239579300003e9,4.76052649388e9,1.01053687762e10,1.1113779106439999e10,6.93050690022e9,4.309544817549999e9,2.5066339022599998e9,9.22560307238e9,9.26921836235e9,9.85090064483e9,8.501956770099999e9,6.802991284790001e9,1.5195033552390001e10,3.3331784641700006e9
cVar,6.890414619244822e9,8.62161375976582e7,1.794101886614591e8,2.7466696116137797e8,5.983853304588954e8,2.787637970152472e8,2.5099445391899848e8,1.5437583291204408e8,3.5682998331720966e8,2.9532025807367027e8,1.358077751834225e8,1.0454762427810162e8,1.2236728979794998e8,3.150306779387471e8,1.324536337724918e8,8.616224582760457e8,6.005276599234204e8,1.744378410220682e7,4.172680656053592e7,2.5459476087966032e7,8.062799550143902e7,5.0416755577122825e8,3.31622186961325e8,5.344714929962584e8,1.887905468763389e8,3.8751040936760956e8,3.1274302732773155e7
cFuel,4.6906814207757835e10,8.452837900108478e8,1.6193605904285328e9,3.229614095239886e9,5.130807308144991e9,2.168081827993972e9,1.880267127699703e9,1.1318731640441203e9,2.1275795461223216e9,2.0800426035604472e9,1.2398920099137604e9,8.641677030634215e8,4.9548213026718277e8,1.0886326944929104e9,5.775503063106226e8,4.955480413861279e9,3.875926969770323e9,1.3321574976685278e8,1.7079655538294935e8,9.88044552009217e7,5.559282215634217e8,3.1384281827201357e9,1.620706119492976e9,3.839051441599518e9,1.2714648296335895e9,2.5568353588309383e9,2.1154101264167082e8
cNSE,874142.9925401614,34544.4229676085,35870.47592708148,36676.74453814869,33594.72410670238,31778.2893154647,33296.17604030381,31725.954936237547,33573.96371808057,34871.0947197641,39124.708762907525,33002.99536691401,30606.12769910507,33071.80535505142,33562.01408404785,35233.47024187186,34633.819829141845,32685.289322196248,31545.03173283249,30735.865239408362,32787.373405727085,33400.566571716816,35412.22532983359,34181.98885180879,34507.99440374945,36078.31145277171,27641.55862168349
cStart,1.0225694994365341e10,1.9375261065237504e8,2.799379865257617e8,6.152479481062362e8,1.2285780968601928e9,3.3084064111026084e8,4.962911506812728e8,3.000674159219326e8,5.090868284120638e8,5.2625427927140456e8,2.090939281762703e8,1.7069428617493385e8,8.970537897703896e7,1.7588285294541094e8,1.2890994403332758e8,8.788172919345031e8,8.785044912618839e8,5.060140223623488e7,3.651678764195266e7,2.099844714047248e7,1.9492786846063167e8,6.22101449981034e8,3.439837024438933e8,9.320215066251678e8,2.3793009786391148e8,7.112118268540285e8,6.373677407314725e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,9.336656708453837e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.2564254820819197e11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
