model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,Results_p1,MW,0.465648
GenX,2,BASN_to_CASO,2027,Results_p1,MW,2.9632
GenX,3,BASN_to_NWPP,2027,Results_p1,MW,0.00721834
GenX,4,BASN_to_RMRG,2027,Results_p1,MW,0.131299
GenX,5,BASN_to_SRSG,2027,Results_p1,MW,0.103019
GenX,6,CANO_to_CASO,2027,Results_p1,MW,0.145557
GenX,7,CANO_to_NWPP,2027,Results_p1,MW,0.177476
GenX,8,CASO_to_NWPP,2027,Results_p1,MW,0.0103904
GenX,9,CASO_to_SRSG,2027,Results_p1,MW,0.118713
GenX,10,FRCC_to_SRSE,2027,Results_p1,MW,0.279546
GenX,11,ISNE_to_NYCW,2027,Results_p1,MW,0.077703
GenX,12,ISNE_to_NYUP,2027,Results_p1,MW,611.25
GenX,13,MISC_to_MISE,2027,Results_p1,MW,1.83139
GenX,14,MISC_to_MISS,2027,Results_p1,MW,0.0142591
GenX,15,MISC_to_MISW,2027,Results_p1,MW,0.0339395
GenX,16,MISC_to_PJMC,2027,Results_p1,MW,0.163719
GenX,17,MISC_to_PJMW,2027,Results_p1,MW,0.256264
GenX,18,MISC_to_SPPC,2027,Results_p1,MW,0.125776
GenX,19,MISC_to_SPPN,2027,Results_p1,MW,2.60667
GenX,20,MISC_to_SPPS,2027,Results_p1,MW,0.00461149
GenX,21,MISC_to_SRCE,2027,Results_p1,MW,0.196112
GenX,22,MISE_to_MISW,2027,Results_p1,MW,1.36298
GenX,23,MISE_to_PJMW,2027,Results_p1,MW,0.121064
GenX,24,MISS_to_SPPC,2027,Results_p1,MW,3.57932
GenX,25,MISS_to_SPPS,2027,Results_p1,MW,1.79113
GenX,26,MISS_to_SRCE,2027,Results_p1,MW,0.18831
GenX,27,MISS_to_SRSE,2027,Results_p1,MW,0.14767
GenX,28,MISW_to_NWPP,2027,Results_p1,MW,0.0639226
GenX,29,MISW_to_PJMC,2027,Results_p1,MW,0.0230979
GenX,30,MISW_to_SPPC,2027,Results_p1,MW,1.57488
GenX,31,MISW_to_SPPN,2027,Results_p1,MW,2.83789
GenX,32,NWPP_to_RMRG,2027,Results_p1,MW,0.218765
GenX,33,NYCW_to_NYUP,2027,Results_p1,MW,4093.77
GenX,34,NYCW_to_PJME,2027,Results_p1,MW,154.464
GenX,35,NYUP_to_PJME,2027,Results_p1,MW,0.1668
GenX,36,PJMC_to_PJMW,2027,Results_p1,MW,0.105992
GenX,37,PJMD_to_PJME,2027,Results_p1,MW,0.389333
GenX,38,PJMD_to_PJMW,2027,Results_p1,MW,0.977999
GenX,39,PJMD_to_SRCA,2027,Results_p1,MW,0.0780045
GenX,40,PJME_to_PJMW,2027,Results_p1,MW,0.448285
GenX,41,PJMW_to_SRCA,2027,Results_p1,MW,0.0709656
GenX,42,PJMW_to_SRCE,2027,Results_p1,MW,0.148975
GenX,43,RMRG_to_SPPC,2027,Results_p1,MW,0.513316
GenX,44,RMRG_to_SPPN,2027,Results_p1,MW,252.695
GenX,45,RMRG_to_SRSG,2027,Results_p1,MW,0.026845
GenX,46,SPPC_to_SPPN,2027,Results_p1,MW,126.18
GenX,47,SPPC_to_SPPS,2027,Results_p1,MW,0.0675358
GenX,48,SPPN_to_SPPS,2027,Results_p1,MW,8.36006
GenX,49,SPPS_to_SRSG,2027,Results_p1,MW,0.000411851
GenX,50,SPPS_to_TRE,2027,Results_p1,MW,0.142939
GenX,51,SPPS_to_TREW,2027,Results_p1,MW,502.53
GenX,52,SRCA_to_SRCE,2027,Results_p1,MW,0.0194763
GenX,53,SRCA_to_SRSE,2027,Results_p1,MW,0.0350639
GenX,54,SRCE_to_SRSE,2027,Results_p1,MW,0.0915199
GenX,55,TRE_to_TREW,2027,Results_p1,MW,0.104814
GenX,56,NWPP_to_SPPN,2027,Results_p1,MW,1.33294
GenX,57,SRSG_to_TRE,2027,Results_p1,MW,1.82808
GenX,1,BASN_to_CANO,2030,Results_p2,MW,0.0748606
GenX,2,BASN_to_CASO,2030,Results_p2,MW,0.135495
GenX,3,BASN_to_NWPP,2030,Results_p2,MW,0.0629206
GenX,4,BASN_to_RMRG,2030,Results_p2,MW,0.0324704
GenX,5,BASN_to_SRSG,2030,Results_p2,MW,0.268609
GenX,6,CANO_to_CASO,2030,Results_p2,MW,0.240123
GenX,7,CANO_to_NWPP,2030,Results_p2,MW,0.108607
GenX,8,CASO_to_NWPP,2030,Results_p2,MW,0.225998
GenX,9,CASO_to_SRSG,2030,Results_p2,MW,2.45361
GenX,10,FRCC_to_SRSE,2030,Results_p2,MW,0.137753
GenX,11,ISNE_to_NYCW,2030,Results_p2,MW,0.0398368
