model,zone,planning_year,case,unit,value
GenX,BASN,2025,Results_p1,tons,2.89562e+07
GenX,CANO,2025,Results_p1,tons,1.59439e+07
GenX,CASO,2025,Results_p1,tons,1.35915e+07
GenX,FRCC,2025,Results_p1,tons,8.82056e+07
GenX,ISNE,2025,Results_p1,tons,1.77243e+07
GenX,MISC,2025,Results_p1,tons,9.16487e+07
GenX,MISE,2025,Results_p1,tons,4.44475e+07
GenX,MISS,2025,Results_p1,tons,6.65333e+07
GenX,MISW,2025,Results_p1,tons,6.17803e+07
GenX,NWPP,2025,Results_p1,tons,1.83274e+07
GenX,NYCW,2025,Results_p1,tons,6.23104e+06
GenX,NYUP,2025,Results_p1,tons,1.41281e+07
GenX,PJMC,2025,Results_p1,tons,7.09076e+06
GenX,PJMD,2025,Results_p1,tons,5.60812e+06
GenX,PJME,2025,Results_p1,tons,9.72593e+07
GenX,PJMW,2025,Results_p1,tons,1.96658e+08
GenX,RMRG,2025,Results_p1,tons,4.08986e+07
GenX,SPPC,2025,Results_p1,tons,4.50042e+07
GenX,SPPN,2025,Results_p1,tons,2.81685e+07
GenX,SPPS,2025,Results_p1,tons,3.63607e+07
GenX,SRCA,2025,Results_p1,tons,8.69387e+07
GenX,SRCE,2025,Results_p1,tons,8.12819e+07
GenX,SRSE,2025,Results_p1,tons,1.01937e+08
GenX,SRSG,2025,Results_p1,tons,3.94831e+07
GenX,TRE,2025,Results_p1,tons,1.00421e+08
GenX,TREW,2025,Results_p1,tons,4.91804e+06
GenX,BASN,2030,Results_p2,tons,2.73874e+07
GenX,CANO,2030,Results_p2,tons,1.45523e+07
GenX,CASO,2030,Results_p2,tons,1.20544e+07
GenX,FRCC,2030,Results_p2,tons,7.78461e+07
GenX,ISNE,2030,Results_p2,tons,1.90124e+07
GenX,MISC,2030,Results_p2,tons,8.85257e+07
GenX,MISE,2030,Results_p2,tons,3.74528e+07
GenX,MISS,2030,Results_p2,tons,5.86278e+07
GenX,MISW,2030,Results_p2,tons,6.57936e+07
GenX,NWPP,2030,Results_p2,tons,1.53931e+07
GenX,NYCW,2030,Results_p2,tons,6.82607e+06
GenX,NYUP,2030,Results_p2,tons,1.3386e+07
GenX,PJMC,2030,Results_p2,tons,1.16995e+07
GenX,PJMD,2030,Results_p2,tons,4.38203e+06
GenX,PJME,2030,Results_p2,tons,7.27534e+07
GenX,PJMW,2030,Results_p2,tons,1.84211e+08
GenX,RMRG,2030,Results_p2,tons,3.29539e+07
GenX,SPPC,2030,Results_p2,tons,4.26694e+07
GenX,SPPN,2030,Results_p2,tons,2.70425e+07
GenX,SPPS,2030,Results_p2,tons,3.59683e+07
GenX,SRCA,2030,Results_p2,tons,9.18635e+07
GenX,SRCE,2030,Results_p2,tons,6.8216e+07
GenX,SRSE,2030,Results_p2,tons,1.04186e+08
GenX,SRSG,2030,Results_p2,tons,3.39939e+07
GenX,TRE,2030,Results_p2,tons,8.30577e+07
GenX,TREW,2030,Results_p2,tons,4.39024e+06
GenX,BASN,2035,Results_p3,tons,3.00878e+07
GenX,CANO,2035,Results_p3,tons,1.94002e+07
GenX,CASO,2035,Results_p3,tons,1.7808e+07
GenX,FRCC,2035,Results_p3,tons,7.16967e+07
GenX,ISNE,2035,Results_p3,tons,2.24964e+07
GenX,MISC,2035,Results_p3,tons,7.25292e+07
GenX,MISE,2035,Results_p3,tons,3.20762e+07
GenX,MISS,2035,Results_p3,tons,5.89089e+07
GenX,MISW,2035,Results_p3,tons,5.89741e+07
GenX,NWPP,2035,Results_p3,tons,2.01523e+07
GenX,NYCW,2035,Results_p3,tons,1.37432e+07
GenX,NYUP,2035,Results_p3,tons,7.58318e+06
GenX,PJMC,2035,Results_p3,tons,1.38717e+07
GenX,PJMD,2035,Results_p3,tons,4.06308e+06
GenX,PJME,2035,Results_p3,tons,6.84922e+07
GenX,PJMW,2035,Results_p3,tons,1.45492e+08
GenX,RMRG,2035,Results_p3,tons,3.80585e+07
GenX,SPPC,2035,Results_p3,tons,3.84907e+07
