model,zone,fuel,planning_year,case,unit,value
USENSYS,MISW,east_north_central_naturalgas_ccs90,2040,26z-debug-highCCScost-foresight,MMBtu,4690
USENSYS,MISW,east_north_central_naturalgas_ccs90,2050,26z-debug-highCCScost-foresight,MMBtu,20029
USENSYS,PJMC,east_north_central_naturalgas_ccs90,2030,26z-debug-highCCScost-foresight,MMBtu,1198
USENSYS,PJMC,east_north_central_naturalgas_ccs90,2040,26z-debug-highCCScost-foresight,MMBtu,2631
USENSYS,PJMC,east_north_central_naturalgas_ccs90,2050,26z-debug-highCCScost-foresight,MMBtu,4934
USENSYS,PJMW,east_north_central_naturalgas_ccs90,2030,26z-debug-highCCScost-foresight,MMBtu,128719670
USENSYS,PJMW,east_north_central_naturalgas_ccs90,2040,26z-debug-highCCScost-foresight,MMBtu,577913353
USENSYS,PJMW,east_north_central_naturalgas_ccs90,2050,26z-debug-highCCScost-foresight,MMBtu,604274838
USENSYS,MISC,east_north_central_uranium,2030,26z-debug-highCCScost-foresight,MMBtu,139184594
USENSYS,MISC,east_north_central_uranium,2040,26z-debug-highCCScost-foresight,MMBtu,118391193
USENSYS,MISC,east_north_central_uranium,2050,26z-debug-highCCScost-foresight,MMBtu,111059498
USENSYS,MISE,east_north_central_uranium,2030,26z-debug-highCCScost-foresight,MMBtu,79045010
USENSYS,MISE,east_north_central_uranium,2040,26z-debug-highCCScost-foresight,MMBtu,72822437
USENSYS,MISE,east_north_central_uranium,2050,26z-debug-highCCScost-foresight,MMBtu,68399240
USENSYS,MISW,east_north_central_uranium,2030,26z-debug-highCCScost-foresight,MMBtu,155969078
USENSYS,MISW,east_north_central_uranium,2040,26z-debug-highCCScost-foresight,MMBtu,127319539
USENSYS,MISW,east_north_central_uranium,2050,26z-debug-highCCScost-foresight,MMBtu,93054584
USENSYS,PJMC,east_north_central_uranium,2030,26z-debug-highCCScost-foresight,MMBtu,413424976
USENSYS,PJMC,east_north_central_uranium,2040,26z-debug-highCCScost-foresight,MMBtu,340232197
USENSYS,PJMC,east_north_central_uranium,2050,26z-debug-highCCScost-foresight,MMBtu,319016314
USENSYS,PJMW,east_north_central_uranium,2030,26z-debug-highCCScost-foresight,MMBtu,463238432
USENSYS,PJMW,east_north_central_uranium,2040,26z-debug-highCCScost-foresight,MMBtu,418569819
USENSYS,PJMW,east_north_central_uranium,2050,26z-debug-highCCScost-foresight,MMBtu,380851979
USENSYS,SRCE,east_south_central_coal,2030,26z-debug-highCCScost-foresight,MMBtu,132
USENSYS,SRCE,east_south_central_coal,2040,26z-debug-highCCScost-foresight,MMBtu,175
USENSYS,SRCE,east_south_central_coal,2050,26z-debug-highCCScost-foresight,MMBtu,628533
USENSYS,SRCE,east_south_central_distillate,2030,26z-debug-highCCScost-foresight,MMBtu,-2
USENSYS,SRCE,east_south_central_distillate,2040,26z-debug-highCCScost-foresight,MMBtu,27
USENSYS,SRCE,east_south_central_distillate,2050,26z-debug-highCCScost-foresight,MMBtu,67
USENSYS,SRCE,east_south_central_naturalgas,2030,26z-debug-highCCScost-foresight,MMBtu,118837942
USENSYS,SRCE,east_south_central_naturalgas,2040,26z-debug-highCCScost-foresight,MMBtu,93432930
USENSYS,SRCE,east_south_central_naturalgas,2050,26z-debug-highCCScost-foresight,MMBtu,93538668
USENSYS,SRCE,east_south_central_naturalgas_ccs90,2030,26z-debug-highCCScost-foresight,MMBtu,1524
USENSYS,SRCE,east_south_central_naturalgas_ccs90,2040,26z-debug-highCCScost-foresight,MMBtu,3578
USENSYS,SRCE,east_south_central_naturalgas_ccs90,2050,26z-debug-highCCScost-foresight,MMBtu,9318
USENSYS,SRCE,east_south_central_uranium,2030,26z-debug-highCCScost-foresight,MMBtu,565118690
USENSYS,SRCE,east_south_central_uranium,2040,26z-debug-highCCScost-foresight,MMBtu,462670484
USENSYS,SRCE,east_south_central_uranium,2050,26z-debug-highCCScost-foresight,MMBtu,424485194
USENSYS,BASN,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,197
USENSYS,BASN,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,633
USENSYS,BASN,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,1130
USENSYS,CANO,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,168
USENSYS,CANO,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,527
USENSYS,CANO,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,983
USENSYS,CASO,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,195
USENSYS,CASO,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,701
USENSYS,CASO,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,1168
USENSYS,FRCC,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,244
USENSYS,FRCC,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,629
USENSYS,FRCC,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,921
USENSYS,ISNE,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,249
USENSYS,ISNE,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,1177
USENSYS,ISNE,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,1427
USENSYS,MISC,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,220
USENSYS,MISC,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,581
USENSYS,MISC,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,934
USENSYS,MISE,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,243
USENSYS,MISE,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,615
USENSYS,MISE,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,952
USENSYS,MISS,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,203
USENSYS,MISS,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,547
USENSYS,MISS,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,951
USENSYS,MISW,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,225
USENSYS,MISW,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,603
USENSYS,MISW,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,1014
USENSYS,NWPP,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,128
USENSYS,NWPP,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,414
USENSYS,NWPP,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,891
USENSYS,NYCW,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,225
USENSYS,NYCW,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,620
USENSYS,NYCW,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,1056
USENSYS,NYUP,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,188
USENSYS,NYUP,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,501
USENSYS,NYUP,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,846
USENSYS,PJMC,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,210
USENSYS,PJMC,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,500
USENSYS,PJMC,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,824
USENSYS,PJMD,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,223
USENSYS,PJMD,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,637
USENSYS,PJMD,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,1001
USENSYS,PJME,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,222
USENSYS,PJME,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,639
USENSYS,PJME,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,984
USENSYS,PJMW,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,231
USENSYS,PJMW,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,534
USENSYS,PJMW,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,855
USENSYS,RMRG,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,179
USENSYS,RMRG,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,498
USENSYS,RMRG,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,861
USENSYS,SPPC,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,195
USENSYS,SPPC,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,518
USENSYS,SPPC,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,866
USENSYS,SPPN,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,192
USENSYS,SPPN,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,505
USENSYS,SPPN,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,855
USENSYS,SPPS,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,186
USENSYS,SPPS,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,495
USENSYS,SPPS,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,844
USENSYS,SRCA,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,249
USENSYS,SRCA,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,673
USENSYS,SRCA,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,1093
USENSYS,SRCE,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,207
USENSYS,SRCE,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,554
USENSYS,SRCE,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,961
USENSYS,SRSE,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,230
USENSYS,SRSE,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,607
USENSYS,SRSE,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,978
USENSYS,SRSG,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,214
USENSYS,SRSG,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,653
USENSYS,SRSG,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,1144
USENSYS,TRE,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,204
USENSYS,TRE,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,625
USENSYS,TRE,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,1067
USENSYS,TRE_WEST,hydrogen,2030,26z-debug-highCCScost-foresight,MMBtu,179
USENSYS,TRE_WEST,hydrogen,2040,26z-debug-highCCScost-foresight,MMBtu,485
USENSYS,TRE_WEST,hydrogen,2050,26z-debug-highCCScost-foresight,MMBtu,831
USENSYS,PJME,middle_atlantic_coal,2030,26z-debug-highCCScost-foresight,MMBtu,113
USENSYS,PJME,middle_atlantic_coal,2040,26z-debug-highCCScost-foresight,MMBtu,127
USENSYS,PJME,middle_atlantic_coal,2050,26z-debug-highCCScost-foresight,MMBtu,268
USENSYS,NYCW,middle_atlantic_distillate,2030,26z-debug-highCCScost-foresight,MMBtu,9795
USENSYS,NYCW,middle_atlantic_distillate,2040,26z-debug-highCCScost-foresight,MMBtu,17241
USENSYS,NYCW,middle_atlantic_distillate,2050,26z-debug-highCCScost-foresight,MMBtu,3245
USENSYS,NYUP,middle_atlantic_distillate,2030,26z-debug-highCCScost-foresight,MMBtu,8
USENSYS,NYUP,middle_atlantic_distillate,2040,26z-debug-highCCScost-foresight,MMBtu,24
USENSYS,NYUP,middle_atlantic_distillate,2050,26z-debug-highCCScost-foresight,MMBtu,58
USENSYS,PJME,middle_atlantic_distillate,2030,26z-debug-highCCScost-foresight,MMBtu,-15
USENSYS,PJME,middle_atlantic_distillate,2040,26z-debug-highCCScost-foresight,MMBtu,20
USENSYS,PJME,middle_atlantic_distillate,2050,26z-debug-highCCScost-foresight,MMBtu,57
USENSYS,NYCW,middle_atlantic_naturalgas,2030,26z-debug-highCCScost-foresight,MMBtu,51004843
USENSYS,NYCW,middle_atlantic_naturalgas,2040,26z-debug-highCCScost-foresight,MMBtu,36683347
USENSYS,NYCW,middle_atlantic_naturalgas,2050,26z-debug-highCCScost-foresight,MMBtu,38091073
USENSYS,NYUP,middle_atlantic_naturalgas,2030,26z-debug-highCCScost-foresight,MMBtu,37577174
USENSYS,NYUP,middle_atlantic_naturalgas,2040,26z-debug-highCCScost-foresight,MMBtu,50446803
USENSYS,NYUP,middle_atlantic_naturalgas,2050,26z-debug-highCCScost-foresight,MMBtu,57016307
USENSYS,PJME,middle_atlantic_naturalgas,2030,26z-debug-highCCScost-foresight,MMBtu,581881843
USENSYS,PJME,middle_atlantic_naturalgas,2040,26z-debug-highCCScost-foresight,MMBtu,490260285
USENSYS,PJME,middle_atlantic_naturalgas,2050,26z-debug-highCCScost-foresight,MMBtu,430014175
USENSYS,NYUP,middle_atlantic_uranium,2030,26z-debug-highCCScost-foresight,MMBtu,247696415
USENSYS,NYUP,middle_atlantic_uranium,2040,26z-debug-highCCScost-foresight,MMBtu,215314296
USENSYS,NYUP,middle_atlantic_uranium,2050,26z-debug-highCCScost-foresight,MMBtu,121800785
USENSYS,PJME,middle_atlantic_uranium,2030,26z-debug-highCCScost-foresight,MMBtu,1023068637
USENSYS,PJME,middle_atlantic_uranium,2040,26z-debug-highCCScost-foresight,MMBtu,903274367
USENSYS,PJME,middle_atlantic_uranium,2050,26z-debug-highCCScost-foresight,MMBtu,829670218
USENSYS,BASN,mountain_coal,2030,26z-debug-highCCScost-foresight,MMBtu,121
USENSYS,BASN,mountain_coal,2040,26z-debug-highCCScost-foresight,MMBtu,161
USENSYS,BASN,mountain_coal,2050,26z-debug-highCCScost-foresight,MMBtu,55343
USENSYS,RMRG,mountain_coal,2030,26z-debug-highCCScost-foresight,MMBtu,110
USENSYS,RMRG,mountain_coal,2040,26z-debug-highCCScost-foresight,MMBtu,148
USENSYS,RMRG,mountain_coal,2050,26z-debug-highCCScost-foresight,MMBtu,373222
USENSYS,SRSG,mountain_coal,2030,26z-debug-highCCScost-foresight,MMBtu,124
USENSYS,SRSG,mountain_coal,2040,26z-debug-highCCScost-foresight,MMBtu,158
USENSYS,SRSG,mountain_coal,2050,26z-debug-highCCScost-foresight,MMBtu,200303
USENSYS,BASN,mountain_distillate,2030,26z-debug-highCCScost-foresight,MMBtu,-39
USENSYS,BASN,mountain_distillate,2040,26z-debug-highCCScost-foresight,MMBtu,-63
USENSYS,BASN,mountain_distillate,2050,26z-debug-highCCScost-foresight,MMBtu,-31
USENSYS,RMRG,mountain_distillate,2030,26z-debug-highCCScost-foresight,MMBtu,1
USENSYS,RMRG,mountain_distillate,2040,26z-debug-highCCScost-foresight,MMBtu,13
USENSYS,RMRG,mountain_distillate,2050,26z-debug-highCCScost-foresight,MMBtu,48
USENSYS,BASN,mountain_naturalgas,2030,26z-debug-highCCScost-foresight,MMBtu,47156704
USENSYS,BASN,mountain_naturalgas,2040,26z-debug-highCCScost-foresight,MMBtu,54451076
USENSYS,BASN,mountain_naturalgas,2050,26z-debug-highCCScost-foresight,MMBtu,52025824
USENSYS,RMRG,mountain_naturalgas,2030,26z-debug-highCCScost-foresight,MMBtu,7656793
USENSYS,RMRG,mountain_naturalgas,2040,26z-debug-highCCScost-foresight,MMBtu,10542120
USENSYS,RMRG,mountain_naturalgas,2050,26z-debug-highCCScost-foresight,MMBtu,11744125
USENSYS,SRSG,mountain_naturalgas,2030,26z-debug-highCCScost-foresight,MMBtu,48206063
USENSYS,SRSG,mountain_naturalgas,2040,26z-debug-highCCScost-foresight,MMBtu,53605306
USENSYS,SRSG,mountain_naturalgas,2050,26z-debug-highCCScost-foresight,MMBtu,50892878
USENSYS,RMRG,mountain_naturalgas_ccs90,2030,26z-debug-highCCScost-foresight,MMBtu,504
USENSYS,RMRG,mountain_naturalgas_ccs90,2040,26z-debug-highCCScost-foresight,MMBtu,1025
USENSYS,RMRG,mountain_naturalgas_ccs90,2050,26z-debug-highCCScost-foresight,MMBtu,1625
USENSYS,SRSG,mountain_naturalgas_ccs90,2030,26z-debug-highCCScost-foresight,MMBtu,433
USENSYS,SRSG,mountain_naturalgas_ccs90,2040,26z-debug-highCCScost-foresight,MMBtu,1098
USENSYS,SRSG,mountain_naturalgas_ccs90,2050,26z-debug-highCCScost-foresight,MMBtu,1969
USENSYS,SRSG,mountain_uranium,2030,26z-debug-highCCScost-foresight,MMBtu,207130611
USENSYS,SRSG,mountain_uranium,2040,26z-debug-highCCScost-foresight,MMBtu,170383690
USENSYS,SRSG,mountain_uranium,2050,26z-debug-highCCScost-foresight,MMBtu,161871224
USENSYS,ISNE,new_england_distillate,2030,26z-debug-highCCScost-foresight,MMBtu,75162
USENSYS,ISNE,new_england_distillate,2040,26z-debug-highCCScost-foresight,MMBtu,138954
USENSYS,ISNE,new_england_distillate,2050,26z-debug-highCCScost-foresight,MMBtu,31866
USENSYS,ISNE,new_england_naturalgas,2030,26z-debug-highCCScost-foresight,MMBtu,142966186
USENSYS,ISNE,new_england_naturalgas,2040,26z-debug-highCCScost-foresight,MMBtu,185183796
USENSYS,ISNE,new_england_naturalgas,2050,26z-debug-highCCScost-foresight,MMBtu,166027979
USENSYS,ISNE,new_england_uranium,2030,26z-debug-highCCScost-foresight,MMBtu,235058342
USENSYS,ISNE,new_england_uranium,2040,26z-debug-highCCScost-foresight,MMBtu,198243577
USENSYS,ISNE,new_england_uranium,2050,26z-debug-highCCScost-foresight,MMBtu,177212535
USENSYS,BASN,None,2030,26z-debug-highCCScost-foresight,MMBtu,360744711
USENSYS,BASN,None,2040,26z-debug-highCCScost-foresight,MMBtu,386837013
USENSYS,BASN,None,2050,26z-debug-highCCScost-foresight,MMBtu,410092048
USENSYS,CANO,None,2030,26z-debug-highCCScost-foresight,MMBtu,685358573
USENSYS,CANO,None,2040,26z-debug-highCCScost-foresight,MMBtu,733789416
USENSYS,CANO,None,2050,26z-debug-highCCScost-foresight,MMBtu,656277632
USENSYS,CASO,None,2030,26z-debug-highCCScost-foresight,MMBtu,210239529
USENSYS,CASO,None,2040,26z-debug-highCCScost-foresight,MMBtu,273166089
USENSYS,CASO,None,2050,26z-debug-highCCScost-foresight,MMBtu,337229027
USENSYS,FRCC,None,2030,26z-debug-highCCScost-foresight,MMBtu,152162200
USENSYS,FRCC,None,2040,26z-debug-highCCScost-foresight,MMBtu,249236075
USENSYS,FRCC,None,2050,26z-debug-highCCScost-foresight,MMBtu,345805353
USENSYS,ISNE,None,2030,26z-debug-highCCScost-foresight,MMBtu,181436878
USENSYS,ISNE,None,2040,26z-debug-highCCScost-foresight,MMBtu,246131375
USENSYS,ISNE,None,2050,26z-debug-highCCScost-foresight,MMBtu,283391017
USENSYS,MISC,None,2030,26z-debug-highCCScost-foresight,MMBtu,194789693
USENSYS,MISC,None,2040,26z-debug-highCCScost-foresight,MMBtu,243392902
USENSYS,MISC,None,2050,26z-debug-highCCScost-foresight,MMBtu,254886294
USENSYS,MISE,None,2030,26z-debug-highCCScost-foresight,MMBtu,80406004
USENSYS,MISE,None,2040,26z-debug-highCCScost-foresight,MMBtu,92981298
USENSYS,MISE,None,2050,26z-debug-highCCScost-foresight,MMBtu,110249362
USENSYS,MISS,None,2030,26z-debug-highCCScost-foresight,MMBtu,96828437
USENSYS,MISS,None,2040,26z-debug-highCCScost-foresight,MMBtu,157503722
USENSYS,MISS,None,2050,26z-debug-highCCScost-foresight,MMBtu,188636234
USENSYS,MISW,None,2030,26z-debug-highCCScost-foresight,MMBtu,307947974
USENSYS,MISW,None,2040,26z-debug-highCCScost-foresight,MMBtu,429843080
USENSYS,MISW,None,2050,26z-debug-highCCScost-foresight,MMBtu,504880581
USENSYS,NWPP,None,2030,26z-debug-highCCScost-foresight,MMBtu,2923730865
USENSYS,NWPP,None,2040,26z-debug-highCCScost-foresight,MMBtu,2921446637
USENSYS,NWPP,None,2050,26z-debug-highCCScost-foresight,MMBtu,2775133610
USENSYS,NYCW,None,2030,26z-debug-highCCScost-foresight,MMBtu,2703182
USENSYS,NYCW,None,2040,26z-debug-highCCScost-foresight,MMBtu,27776988
USENSYS,NYCW,None,2050,26z-debug-highCCScost-foresight,MMBtu,28370518
USENSYS,NYUP,None,2030,26z-debug-highCCScost-foresight,MMBtu,402371657
USENSYS,NYUP,None,2040,26z-debug-highCCScost-foresight,MMBtu,422901999
USENSYS,NYUP,None,2050,26z-debug-highCCScost-foresight,MMBtu,437761815
USENSYS,PJMC,None,2030,26z-debug-highCCScost-foresight,MMBtu,64203189
USENSYS,PJMC,None,2040,26z-debug-highCCScost-foresight,MMBtu,119759901
USENSYS,PJMC,None,2050,26z-debug-highCCScost-foresight,MMBtu,133023907
USENSYS,PJMD,None,2030,26z-debug-highCCScost-foresight,MMBtu,137067048
USENSYS,PJMD,None,2040,26z-debug-highCCScost-foresight,MMBtu,164019261
USENSYS,PJMD,None,2050,26z-debug-highCCScost-foresight,MMBtu,194334091
USENSYS,PJME,None,2030,26z-debug-highCCScost-foresight,MMBtu,221552589
USENSYS,PJME,None,2040,26z-debug-highCCScost-foresight,MMBtu,285848759
USENSYS,PJME,None,2050,26z-debug-highCCScost-foresight,MMBtu,382905793
USENSYS,PJMW,None,2030,26z-debug-highCCScost-foresight,MMBtu,257705231
USENSYS,PJMW,None,2040,26z-debug-highCCScost-foresight,MMBtu,270541652
USENSYS,PJMW,None,2050,26z-debug-highCCScost-foresight,MMBtu,328690137
USENSYS,RMRG,None,2030,26z-debug-highCCScost-foresight,MMBtu,248608216
USENSYS,RMRG,None,2040,26z-debug-highCCScost-foresight,MMBtu,312664686
USENSYS,RMRG,None,2050,26z-debug-highCCScost-foresight,MMBtu,372117961
USENSYS,SPPC,None,2030,26z-debug-highCCScost-foresight,MMBtu,83663100
USENSYS,SPPC,None,2040,26z-debug-highCCScost-foresight,MMBtu,127560122
USENSYS,SPPC,None,2050,26z-debug-highCCScost-foresight,MMBtu,156605898
USENSYS,SPPN,None,2030,26z-debug-highCCScost-foresight,MMBtu,295341360
USENSYS,SPPN,None,2040,26z-debug-highCCScost-foresight,MMBtu,382794111
USENSYS,SPPN,None,2050,26z-debug-highCCScost-foresight,MMBtu,387045359
USENSYS,SPPS,None,2030,26z-debug-highCCScost-foresight,MMBtu,428064799
USENSYS,SPPS,None,2040,26z-debug-highCCScost-foresight,MMBtu,504897491
USENSYS,SPPS,None,2050,26z-debug-highCCScost-foresight,MMBtu,566414057
USENSYS,SRCA,None,2030,26z-debug-highCCScost-foresight,MMBtu,210049682
USENSYS,SRCA,None,2040,26z-debug-highCCScost-foresight,MMBtu,248121027
