model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,BASN,BASN_batteries_1,Battery,2030,26z-debug-highCCScost,MWh,7878097
USENSYS,BASN,BASN_batteries_1,Battery,2040,26z-debug-highCCScost,MWh,7860484
USENSYS,BASN,BASN_batteries_1,Battery,2050,26z-debug-highCCScost,MWh,8503005
USENSYS,BASN,BASN_battery_moderate_0,Battery,2040,26z-debug-highCCScost,MWh,28968453
USENSYS,BASN,BASN_battery_moderate_0,Battery,2050,26z-debug-highCCScost,MWh,50178642
USENSYS,BASN,BASN_biomass_1,Biomass,2030,26z-debug-highCCScost,MWh,81807
USENSYS,BASN,BASN_biomass_1,Biomass,2040,26z-debug-highCCScost,MWh,54946
USENSYS,BASN,BASN_biomass_1,Biomass,2050,26z-debug-highCCScost,MWh,34645
USENSYS,BASN,BASN_biomass_2,Biomass,2030,26z-debug-highCCScost,MWh,42447
USENSYS,BASN,BASN_biomass_2,Biomass,2040,26z-debug-highCCScost,MWh,36319
USENSYS,BASN,BASN_biomass_2,Biomass,2050,26z-debug-highCCScost,MWh,23924
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,26z-debug-highCCScost,MWh,22478160
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2040,26z-debug-highCCScost,MWh,15540240
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2050,26z-debug-highCCScost,MWh,12947280
USENSYS,BASN,BASN_conventional_steam_coal_1,Coal,2050,26z-debug-highCCScost,MWh,765
USENSYS,BASN,BASN_conventional_steam_coal_2,Coal,2050,26z-debug-highCCScost,MWh,4380
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2030,26z-debug-highCCScost,MWh,3882200
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2040,26z-debug-highCCScost,MWh,4555160
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2050,26z-debug-highCCScost,MWh,4564013
USENSYS,BASN,BASN_geothermal_1,Geothermal,2030,26z-debug-highCCScost,MWh,3793080
USENSYS,BASN,BASN_geothermal_1,Geothermal,2040,26z-debug-highCCScost,MWh,2514120
USENSYS,BASN,BASN_geothermal_1,Geothermal,2050,26z-debug-highCCScost,MWh,490560
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0,Wind,2030,26z-debug-highCCScost,MWh,21104537
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0,Wind,2040,26z-debug-highCCScost,MWh,21104537
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0,Wind,2050,26z-debug-highCCScost,MWh,21104537
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2030,26z-debug-highCCScost,MWh,12080836
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2040,26z-debug-highCCScost,MWh,12080836
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2050,26z-debug-highCCScost,MWh,12080836
USENSYS,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2030,26z-debug-highCCScost,MWh,9340364
USENSYS,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2040,26z-debug-highCCScost,MWh,93903609
USENSYS,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2050,26z-debug-highCCScost,MWh,93903609
USENSYS,BASN,BASN_landbasedwind_class3_moderate_3,Wind,2050,26z-debug-highCCScost,MWh,39608363
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2030,26z-debug-highCCScost,MWh,6326721
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2040,26z-debug-highCCScost,MWh,7062138
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2050,26z-debug-highCCScost,MWh,6547626
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2030,26z-debug-highCCScost,MWh,9296
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2040,26z-debug-highCCScost,MWh,127028
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2050,26z-debug-highCCScost,MWh,178468
USENSYS,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2040,26z-debug-highCCScost,MWh,38500
USENSYS,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,26z-debug-highCCScost,MWh,105604
USENSYS,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2040,26z-debug-highCCScost,MWh,6366
USENSYS,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2050,26z-debug-highCCScost,MWh,14128
USENSYS,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2040,26z-debug-highCCScost,MWh,26033
USENSYS,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2050,26z-debug-highCCScost,MWh,38676
USENSYS,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2030,26z-debug-highCCScost,MWh,70
USENSYS,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2040,26z-debug-highCCScost,MWh,777
USENSYS,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2050,26z-debug-highCCScost,MWh,1115
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2030,26z-debug-highCCScost,MWh,4602536
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2040,26z-debug-highCCScost,MWh,3296464
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2050,26z-debug-highCCScost,MWh,1178896
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2030,26z-debug-highCCScost,MWh,1550520
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2040,26z-debug-highCCScost,MWh,1445400
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2050,26z-debug-highCCScost,MWh,1252680
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2030,26z-debug-highCCScost,MWh,17113434
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2040,26z-debug-highCCScost,MWh,16957245
