model,line_name,planning_year,case,unit,start_value,end_value
USENSYS,CANO_to_NWPP,2030,26z-debug-highCCScost,MW,3675,4679
USENSYS,CASO_to_NWPP,2030,26z-debug-highCCScost,MW,2858,4787
USENSYS,CASO_to_SRSG,2040,26z-debug-highCCScost,MW,4354,11291
USENSYS,CASO_to_SRSG,2050,26z-debug-highCCScost,MW,11291,14539
USENSYS,FRCC_to_SRSE,2030,26z-debug-highCCScost,MW,3600,4459
USENSYS,FRCC_to_SRSE,2040,26z-debug-highCCScost,MW,4459,6929
USENSYS,ISNE_to_NYCW,2040,26z-debug-highCCScost,MW,760,780
USENSYS,ISNE_to_NYUP,2030,26z-debug-highCCScost,MW,1400,2982
USENSYS,ISNE_to_NYUP,2040,26z-debug-highCCScost,MW,2982,8621
USENSYS,ISNE_to_NYUP,2050,26z-debug-highCCScost,MW,8622,8635
USENSYS,MISC_to_MISE,2030,26z-debug-highCCScost,MW,0,2826
USENSYS,MISC_to_MISE,2040,26z-debug-highCCScost,MW,2827,3632
USENSYS,MISC_to_MISE,2050,26z-debug-highCCScost,MW,3631,3739
USENSYS,MISC_to_PJMW,2030,26z-debug-highCCScost,MW,5441,8453
USENSYS,MISC_to_PJMW,2040,26z-debug-highCCScost,MW,8453,20024
USENSYS,MISC_to_SPPC,2030,26z-debug-highCCScost,MW,1430,5751
USENSYS,MISC_to_SPPC,2040,26z-debug-highCCScost,MW,5750,9424
USENSYS,MISC_to_SPPC,2050,26z-debug-highCCScost,MW,9424,10170
USENSYS,MISC_to_SPPN,2030,26z-debug-highCCScost,MW,0,4208
USENSYS,MISC_to_SPPN,2040,26z-debug-highCCScost,MW,4208,10000
USENSYS,MISC_to_SPPS,2030,26z-debug-highCCScost,MW,1172,7812
USENSYS,MISC_to_SPPS,2040,26z-debug-highCCScost,MW,7812,11720
USENSYS,MISE_to_MISW,2030,26z-debug-highCCScost,MW,0,2106
USENSYS,MISE_to_MISW,2040,26z-debug-highCCScost,MW,2106,2683
USENSYS,MISE_to_MISW,2050,26z-debug-highCCScost,MW,2683,3473
USENSYS,MISS_to_SPPC,2030,26z-debug-highCCScost,MW,0,6376
USENSYS,MISS_to_SPPC,2040,26z-debug-highCCScost,MW,6376,8082
USENSYS,MISS_to_SPPC,2050,26z-debug-highCCScost,MW,8081,9576
USENSYS,MISS_to_SPPS,2030,26z-debug-highCCScost,MW,1697,16970
USENSYS,MISS_to_SRSE,2030,26z-debug-highCCScost,MW,891,9291
USENSYS,MISS_to_SRSE,2040,26z-debug-highCCScost,MW,9291,10000
USENSYS,MISW_to_PJMC,2030,26z-debug-highCCScost,MW,3200,8862
USENSYS,MISW_to_PJMC,2040,26z-debug-highCCScost,MW,8863,9855
USENSYS,MISW_to_PJMC,2050,26z-debug-highCCScost,MW,9854,11618
USENSYS,MISW_to_SPPC,2040,26z-debug-highCCScost,MW,0,205
USENSYS,MISW_to_SPPC,2050,26z-debug-highCCScost,MW,205,2515
USENSYS,NWPP_to_RMRG,2030,26z-debug-highCCScost,MW,400,1760
USENSYS,NWPP_to_RMRG,2050,26z-debug-highCCScost,MW,1760,2618
USENSYS,NWPP_to_SPPN,2030,26z-debug-highCCScost,MW,0,455
USENSYS,NYCW_to_NYUP,2030,26z-debug-highCCScost,MW,2489,3302
USENSYS,NYCW_to_NYUP,2050,26z-debug-highCCScost,MW,3302,4271
USENSYS,NYCW_to_PJME,2030,26z-debug-highCCScost,MW,660,6367
USENSYS,NYCW_to_PJME,2040,26z-debug-highCCScost,MW,6367,9514
USENSYS,NYCW_to_PJME,2050,26z-debug-highCCScost,MW,9514,10000
USENSYS,NYUP_to_PJME,2030,26z-debug-highCCScost,MW,1255,5368
USENSYS,NYUP_to_PJME,2040,26z-debug-highCCScost,MW,5367,8165
USENSYS,PJMC_to_PJMW,2030,26z-debug-highCCScost,MW,980,10000
USENSYS,PJMD_to_PJME,2030,26z-debug-highCCScost,MW,1200,5796
USENSYS,PJMD_to_SRCA,2040,26z-debug-highCCScost,MW,1000,1530
USENSYS,PJMD_to_SRCA,2050,26z-debug-highCCScost,MW,1531,1575
USENSYS,PJME_to_PJMW,2030,26z-debug-highCCScost,MW,3885,4410
USENSYS,PJME_to_PJMW,2040,26z-debug-highCCScost,MW,4410,15982
USENSYS,PJME_to_PJMW,2050,26z-debug-highCCScost,MW,15982,17145
USENSYS,PJMW_to_SRCE,2040,26z-debug-highCCScost,MW,3333,9070
USENSYS,PJMW_to_SRCE,2050,26z-debug-highCCScost,MW,9070,11525
USENSYS,RMRG_to_SPPC,2030,26z-debug-highCCScost,MW,210,10000
USENSYS,RMRG_to_SPPN,2030,26z-debug-highCCScost,MW,410,4535
USENSYS,RMRG_to_SPPN,2040,26z-debug-highCCScost,MW,4535,5627
USENSYS,RMRG_to_SPPN,2050,26z-debug-highCCScost,MW,5627,7605
USENSYS,RMRG_to_SRSG,2040,26z-debug-highCCScost,MW,614,3403
USENSYS,RMRG_to_SRSG,2050,26z-debug-highCCScost,MW,3403,6739
USENSYS,SPPC_to_SPPN,2040,26z-debug-highCCScost,MW,1433,4273
USENSYS,SPPC_to_SPPS,2040,26z-debug-highCCScost,MW,3372,4168
USENSYS,SPPC_to_SPPS,2050,26z-debug-highCCScost,MW,4167,5497
USENSYS,SPPN_to_SPPS,2030,26z-debug-highCCScost,MW,0,5204
USENSYS,SPPN_to_SPPS,2040,26z-debug-highCCScost,MW,5204,6871
USENSYS,SPPS_to_SRSG,2030,26z-debug-highCCScost,MW,1010,2747
USENSYS,SPPS_to_SRSG,2040,26z-debug-highCCScost,MW,2747,6597
USENSYS,SPPS_to_SRSG,2050,26z-debug-highCCScost,MW,6597,8595
USENSYS,SPPS_to_TRE,2030,26z-debug-highCCScost,MW,600,8905
USENSYS,SPPS_to_TRE,2040,26z-debug-highCCScost,MW,8905,10000
USENSYS,SPPS_to_TRE_WEST,2030,26z-debug-highCCScost,MW,220,5798
USENSYS,SPPS_to_TRE_WEST,2040,26z-debug-highCCScost,MW,5798,9166
USENSYS,SRCA_to_SRCE,2040,26z-debug-highCCScost,MW,216,3197
USENSYS,SRCA_to_SRCE,2050,26z-debug-highCCScost,MW,3197,4026
USENSYS,SRCE_to_SRSE,2040,26z-debug-highCCScost,MW,3196,4771
USENSYS,SRCE_to_SRSE,2050,26z-debug-highCCScost,MW,4771,4809
USENSYS,SRSG_to_TRE,2030,26z-debug-highCCScost,MW,0,2348
USENSYS,SRSG_to_TRE,2040,26z-debug-highCCScost,MW,2348,2893
USENSYS,SRSG_to_TRE,2050,26z-debug-highCCScost,MW,2893,4577
