model,line_name,planning_year,case,unit,value
USENSYS,CANO_to_NWPP,2030,26z-debug-highCCScost-foresight,MW,1004
USENSYS,CASO_to_NWPP,2030,26z-debug-highCCScost-foresight,MW,1929
USENSYS,CASO_to_SRSG,2040,26z-debug-highCCScost-foresight,MW,6937
USENSYS,CASO_to_SRSG,2050,26z-debug-highCCScost-foresight,MW,3248
USENSYS,FRCC_to_SRSE,2030,26z-debug-highCCScost-foresight,MW,859
USENSYS,FRCC_to_SRSE,2040,26z-debug-highCCScost-foresight,MW,2470
USENSYS,ISNE_to_NYCW,2040,26z-debug-highCCScost-foresight,MW,20
USENSYS,ISNE_to_NYUP,2030,26z-debug-highCCScost-foresight,MW,1582
USENSYS,ISNE_to_NYUP,2040,26z-debug-highCCScost-foresight,MW,5639
USENSYS,ISNE_to_NYUP,2050,26z-debug-highCCScost-foresight,MW,13
USENSYS,MISC_to_MISE,2030,26z-debug-highCCScost-foresight,MW,2826
USENSYS,MISC_to_MISE,2040,26z-debug-highCCScost-foresight,MW,805
USENSYS,MISC_to_MISE,2050,26z-debug-highCCScost-foresight,MW,108
USENSYS,MISC_to_PJMW,2030,26z-debug-highCCScost-foresight,MW,3012
USENSYS,MISC_to_PJMW,2040,26z-debug-highCCScost-foresight,MW,11571
USENSYS,MISC_to_SPPC,2030,26z-debug-highCCScost-foresight,MW,4321
USENSYS,MISC_to_SPPC,2040,26z-debug-highCCScost-foresight,MW,3674
USENSYS,MISC_to_SPPC,2050,26z-debug-highCCScost-foresight,MW,746
USENSYS,MISC_to_SPPN,2030,26z-debug-highCCScost-foresight,MW,4208
USENSYS,MISC_to_SPPN,2040,26z-debug-highCCScost-foresight,MW,5792
USENSYS,MISC_to_SPPS,2030,26z-debug-highCCScost-foresight,MW,6640
USENSYS,MISC_to_SPPS,2040,26z-debug-highCCScost-foresight,MW,3908
USENSYS,MISE_to_MISW,2030,26z-debug-highCCScost-foresight,MW,2106
USENSYS,MISE_to_MISW,2040,26z-debug-highCCScost-foresight,MW,577
USENSYS,MISE_to_MISW,2050,26z-debug-highCCScost-foresight,MW,790
USENSYS,MISS_to_SPPC,2030,26z-debug-highCCScost-foresight,MW,6376
USENSYS,MISS_to_SPPC,2040,26z-debug-highCCScost-foresight,MW,1706
USENSYS,MISS_to_SPPC,2050,26z-debug-highCCScost-foresight,MW,1495
USENSYS,MISS_to_SPPS,2030,26z-debug-highCCScost-foresight,MW,15273
USENSYS,MISS_to_SRSE,2030,26z-debug-highCCScost-foresight,MW,8400
USENSYS,MISS_to_SRSE,2040,26z-debug-highCCScost-foresight,MW,709
USENSYS,MISW_to_PJMC,2030,26z-debug-highCCScost-foresight,MW,5662
USENSYS,MISW_to_PJMC,2040,26z-debug-highCCScost-foresight,MW,992
USENSYS,MISW_to_PJMC,2050,26z-debug-highCCScost-foresight,MW,1764
USENSYS,MISW_to_SPPC,2040,26z-debug-highCCScost-foresight,MW,205
USENSYS,MISW_to_SPPC,2050,26z-debug-highCCScost-foresight,MW,2310
USENSYS,NWPP_to_RMRG,2030,26z-debug-highCCScost-foresight,MW,1360
USENSYS,NWPP_to_RMRG,2050,26z-debug-highCCScost-foresight,MW,858
USENSYS,NWPP_to_SPPN,2030,26z-debug-highCCScost-foresight,MW,455
USENSYS,NYCW_to_NYUP,2030,26z-debug-highCCScost-foresight,MW,813
USENSYS,NYCW_to_NYUP,2050,26z-debug-highCCScost-foresight,MW,969
USENSYS,NYCW_to_PJME,2030,26z-debug-highCCScost-foresight,MW,5707
USENSYS,NYCW_to_PJME,2040,26z-debug-highCCScost-foresight,MW,3147
