model,zone,resource_name,tech_type,unit,planning_year,case,start_value,end_value
USENSYS,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_1,Wind,MW,2040,26z-debug-highCCScost,0,2852
USENSYS,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_1,Wind,MW,2050,26z-debug-highCCScost,2852,5243
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_0,Solar,MW,2050,26z-debug-highCCScost,0,11369
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_1,Solar,MW,2040,26z-debug-highCCScost,0,4912
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_2,Solar,MW,2040,26z-debug-highCCScost,0,16620
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_2,Solar,MW,2050,26z-debug-highCCScost,16620,22916
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,16863
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_5,Solar,MW,2040,26z-debug-highCCScost,16863,20871
USENSYS,MISC,MISC_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,25592
USENSYS,MISC,MISC_landbasedwind_class3_moderate_1,Wind,MW,2040,26z-debug-highCCScost,0,12260
USENSYS,MISC,MISC_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2040,26z-debug-highCCScost,0,2
USENSYS,MISC,MISC_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2050,26z-debug-highCCScost,2,4280
USENSYS,MISC,MISC_utilitypv_class1_moderate_3,Solar,MW,2030,26z-debug-highCCScost,0,1693
USENSYS,MISC,MISC_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,12617
USENSYS,MISC,MISC_utilitypv_class1_moderate_5,Solar,MW,2040,26z-debug-highCCScost,12617,21542
USENSYS,MISC,MISC_utilitypv_class1_moderate_5,Solar,MW,2050,26z-debug-highCCScost,21542,29965
USENSYS,MISE,MISE_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,1062
USENSYS,MISE,MISE_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,694
USENSYS,MISE,MISE_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,985
USENSYS,MISE,MISE_landbasedwind_class3_moderate_3,Wind,MW,2030,26z-debug-highCCScost,0,773
USENSYS,MISE,MISE_landbasedwind_class3_moderate_4,Wind,MW,2030,26z-debug-highCCScost,0,1082
USENSYS,MISE,MISE_landbasedwind_class3_moderate_5,Wind,MW,2030,26z-debug-highCCScost,0,671
USENSYS,MISE,MISE_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,376
USENSYS,MISE,MISE_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2040,26z-debug-highCCScost,376,4094
USENSYS,MISE,MISE_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2050,26z-debug-highCCScost,4094,4261
USENSYS,MISE,MISE_utilitypv_class1_moderate_1,Solar,MW,2030,26z-debug-highCCScost,0,6249
USENSYS,MISE,MISE_utilitypv_class1_moderate_1,Solar,MW,2040,26z-debug-highCCScost,6249,6983
USENSYS,MISE,MISE_utilitypv_class1_moderate_1,Solar,MW,2050,26z-debug-highCCScost,6983,17156
USENSYS,MISE,MISE_utilitypv_class1_moderate_4,Solar,MW,2030,26z-debug-highCCScost,0,12183
USENSYS,MISE,MISE_utilitypv_class1_moderate_4,Solar,MW,2040,26z-debug-highCCScost,12183,16213
USENSYS,MISE,MISE_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,2915
USENSYS,MISS,MISS_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,1795
USENSYS,MISS,MISS_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,1837
USENSYS,MISS,MISS_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,4927
USENSYS,MISS,MISS_landbasedwind_class3_moderate_2,Wind,MW,2040,26z-debug-highCCScost,4927,17810
USENSYS,MISS,MISS_landbasedwind_class3_moderate_5,Wind,MW,2050,26z-debug-highCCScost,0,1016
USENSYS,MISS,MISS_utilitypv_class1_moderate_0,Solar,MW,2030,26z-debug-highCCScost,0,3242
USENSYS,MISS,MISS_utilitypv_class1_moderate_0,Solar,MW,2040,26z-debug-highCCScost,3242,14729
USENSYS,MISS,MISS_utilitypv_class1_moderate_0,Solar,MW,2050,26z-debug-highCCScost,14729,27564
USENSYS,MISW,MISW_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,15373
USENSYS,MISW,MISW_landbasedwind_class3_moderate_0,Wind,MW,2040,26z-debug-highCCScost,15373,37414
USENSYS,MISW,MISW_landbasedwind_class3_moderate_0,Wind,MW,2050,26z-debug-highCCScost,37414,57461
USENSYS,MISW,MISW_landbasedwind_class3_moderate_4,Wind,MW,2030,26z-debug-highCCScost,0,19751
USENSYS,MISW,MISW_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2050,26z-debug-highCCScost,0,1
USENSYS,MISW,MISW_utilitypv_class1_moderate_2,Solar,MW,2040,26z-debug-highCCScost,0,24130
USENSYS,MISW,MISW_utilitypv_class1_moderate_2,Solar,MW,2050,26z-debug-highCCScost,24130,41187
USENSYS,MISW,MISW_utilitypv_class1_moderate_4,Solar,MW,2030,26z-debug-highCCScost,0,19688
USENSYS,MISW,MISW_utilitypv_class1_moderate_5,Solar,MW,2050,26z-debug-highCCScost,0,799
USENSYS,NWPP,NWPP_landbasedwind_class3_moderate_0,Wind,MW,2040,26z-debug-highCCScost,0,5434
USENSYS,NWPP,NWPP_landbasedwind_class3_moderate_1,Wind,MW,2040,26z-debug-highCCScost,0,2856
USENSYS,NWPP,NWPP_landbasedwind_class3_moderate_2,Wind,MW,2050,26z-debug-highCCScost,0,16149
USENSYS,NWPP,NWPP_landbasedwind_class3_moderate_3,Wind,MW,2040,26z-debug-highCCScost,0,3948
USENSYS,NWPP,NWPP_landbasedwind_class3_moderate_3,Wind,MW,2050,26z-debug-highCCScost,3948,5217
USENSYS,NWPP,NWPP_utilitypv_class1_moderate_3,Solar,MW,2040,26z-debug-highCCScost,0,1904
USENSYS,NWPP,NWPP_utilitypv_class1_moderate_3,Solar,MW,2050,26z-debug-highCCScost,1904,21106
USENSYS,NYCW,NYCW_offshorewind_class3_moderate_fixed_0_1,Wind,MW,2040,26z-debug-highCCScost,0,838
USENSYS,NYCW,NYCW_offshorewind_class3_moderate_fixed_0_2,Wind,MW,2040,26z-debug-highCCScost,0,779
USENSYS,NYCW,NYCW_offshorewind_class3_moderate_fixed_1_1,Wind,MW,2040,26z-debug-highCCScost,0,2225
USENSYS,NYCW,NYCW_offshorewind_class3_moderate_fixed_1_2,Wind,MW,2040,26z-debug-highCCScost,0,2208
USENSYS,NYCW,NYCW_utilitypv_class1_moderate_0,Solar,MW,2030,26z-debug-highCCScost,0,5
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,2218
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_1,Wind,MW,2040,26z-debug-highCCScost,0,802
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,6828
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_3,Wind,MW,2040,26z-debug-highCCScost,0,2787
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_5,Wind,MW,2040,26z-debug-highCCScost,0,1889
USENSYS,NYUP,NYUP_utilitypv_class1_moderate_1,Solar,MW,2030,26z-debug-highCCScost,0,4222
USENSYS,NYUP,NYUP_utilitypv_class1_moderate_3,Solar,MW,2040,26z-debug-highCCScost,0,2809
USENSYS,NYUP,NYUP_utilitypv_class1_moderate_3,Solar,MW,2050,26z-debug-highCCScost,2809,11327
USENSYS,PJMC,PJMC_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,8995
USENSYS,PJMC,PJMC_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,240
USENSYS,PJMC,PJMC_landbasedwind_class3_moderate_2,Wind,MW,2040,26z-debug-highCCScost,240,10884
USENSYS,PJMC,PJMC_landbasedwind_class3_moderate_2,Wind,MW,2050,26z-debug-highCCScost,10884,13334
USENSYS,PJMC,PJMC_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,5376
USENSYS,PJMC,PJMC_utilitypv_class1_moderate_5,Solar,MW,2040,26z-debug-highCCScost,5376,13644
USENSYS,PJMC,PJMC_utilitypv_class1_moderate_5,Solar,MW,2050,26z-debug-highCCScost,13644,17545
USENSYS,PJMD,PJMD_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,305
USENSYS,PJMD,PJMD_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,626
USENSYS,PJMD,PJMD_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,6267
USENSYS,PJMD,PJMD_landbasedwind_class3_moderate_3,Wind,MW,2030,26z-debug-highCCScost,0,576
USENSYS,PJMD,PJMD_landbasedwind_class3_moderate_3,Wind,MW,2040,26z-debug-highCCScost,575,1064
USENSYS,PJMD,PJMD_landbasedwind_class3_moderate_5,Wind,MW,2040,26z-debug-highCCScost,0,1400
USENSYS,PJMD,PJMD_utilitypv_class1_moderate_4,Solar,MW,2030,26z-debug-highCCScost,0,19270
USENSYS,PJMD,PJMD_utilitypv_class1_moderate_4,Solar,MW,2040,26z-debug-highCCScost,19269,27811
USENSYS,PJMD,PJMD_utilitypv_class1_moderate_4,Solar,MW,2050,26z-debug-highCCScost,27812,36496
USENSYS,PJMD,PJMD_utilitypv_class1_moderate_5,Solar,MW,2040,26z-debug-highCCScost,0,508
USENSYS,PJMD,PJMD_utilitypv_class1_moderate_5,Solar,MW,2050,26z-debug-highCCScost,507,7473
USENSYS,PJME,PJME_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,579
USENSYS,PJME,PJME_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,1853
USENSYS,PJME,PJME_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,1004
USENSYS,PJME,PJME_landbasedwind_class3_moderate_3,Wind,MW,2030,26z-debug-highCCScost,0,1256
USENSYS,PJME,PJME_landbasedwind_class3_moderate_4,Wind,MW,2030,26z-debug-highCCScost,0,2152
USENSYS,PJME,PJME_landbasedwind_class3_moderate_5,Wind,MW,2040,26z-debug-highCCScost,0,171
USENSYS,PJME,PJME_offshorewind_class3_moderate_fixed_1_1,Wind,MW,2050,26z-debug-highCCScost,0,4448
USENSYS,PJME,PJME_utilitypv_class1_moderate_0,Solar,MW,2050,26z-debug-highCCScost,0,14711
USENSYS,PJME,PJME_utilitypv_class1_moderate_2,Solar,MW,2040,26z-debug-highCCScost,0,20027
USENSYS,PJME,PJME_utilitypv_class1_moderate_2,Solar,MW,2050,26z-debug-highCCScost,20027,43261
USENSYS,PJME,PJME_utilitypv_class1_moderate_3,Solar,MW,2040,26z-debug-highCCScost,0,9444
USENSYS,PJME,PJME_utilitypv_class1_moderate_4,Solar,MW,2030,26z-debug-highCCScost,0,42451
USENSYS,PJME,PJME_utilitypv_class1_moderate_4,Solar,MW,2040,26z-debug-highCCScost,42451,52185
USENSYS,PJME,PJME_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,3413
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,6749
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,2617
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,5803
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_3,Wind,MW,2030,26z-debug-highCCScost,0,5341
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_4,Wind,MW,2050,26z-debug-highCCScost,0,707
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_5,Wind,MW,2040,26z-debug-highCCScost,0,662
USENSYS,PJMW,PJMW_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,3223
USENSYS,PJMW,PJMW_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2040,26z-debug-highCCScost,3222,18352
USENSYS,PJMW,PJMW_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2050,26z-debug-highCCScost,18352,20339
USENSYS,PJMW,PJMW_utilitypv_class1_moderate_1,Solar,MW,2030,26z-debug-highCCScost,0,22980
USENSYS,PJMW,PJMW_utilitypv_class1_moderate_1,Solar,MW,2040,26z-debug-highCCScost,22980,37368
USENSYS,PJMW,PJMW_utilitypv_class1_moderate_1,Solar,MW,2050,26z-debug-highCCScost,37369,64070
USENSYS,PJMW,PJMW_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,10156
USENSYS,RMRG,RMRG_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,29551
USENSYS,RMRG,RMRG_landbasedwind_class3_moderate_4,Wind,MW,2040,26z-debug-highCCScost,0,14411
USENSYS,RMRG,RMRG_landbasedwind_class3_moderate_4,Wind,MW,2050,26z-debug-highCCScost,14411,33099
USENSYS,RMRG,RMRG_utilitypv_class1_moderate_1,Solar,MW,2030,26z-debug-highCCScost,0,1562
USENSYS,RMRG,RMRG_utilitypv_class1_moderate_1,Solar,MW,2040,26z-debug-highCCScost,1562,8607
USENSYS,RMRG,RMRG_utilitypv_class1_moderate_1,Solar,MW,2050,26z-debug-highCCScost,8607,11339
USENSYS,SPPC,SPPC_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,5590
USENSYS,SPPC,SPPC_landbasedwind_class3_moderate_0,Wind,MW,2040,26z-debug-highCCScost,5590,13359
USENSYS,SPPC,SPPC_landbasedwind_class3_moderate_0,Wind,MW,2050,26z-debug-highCCScost,13359,21077
USENSYS,SPPC,SPPC_landbasedwind_class3_moderate_5,Wind,MW,2030,26z-debug-highCCScost,0,6065
USENSYS,SPPC,SPPC_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,4186
USENSYS,SPPC,SPPC_utilitypv_class1_moderate_5,Solar,MW,2040,26z-debug-highCCScost,4186,9293
USENSYS,SPPC,SPPC_utilitypv_class1_moderate_5,Solar,MW,2050,26z-debug-highCCScost,9293,13097
USENSYS,SPPN,SPPN_landbasedwind_class3_moderate_0,Wind,MW,2040,26z-debug-highCCScost,0,16743
USENSYS,SPPN,SPPN_landbasedwind_class3_moderate_0,Wind,MW,2050,26z-debug-highCCScost,16743,21095
USENSYS,SPPN,SPPN_landbasedwind_class3_moderate_2,Wind,MW,2040,26z-debug-highCCScost,0,405
USENSYS,SPPN,SPPN_landbasedwind_class3_moderate_4,Wind,MW,2030,26z-debug-highCCScost,0,4060
USENSYS,SPPN,SPPN_utilitypv_class1_moderate_3,Solar,MW,2030,26z-debug-highCCScost,0,9329
USENSYS,SPPN,SPPN_utilitypv_class1_moderate_3,Solar,MW,2040,26z-debug-highCCScost,9329,18273
USENSYS,SPPN,SPPN_utilitypv_class1_moderate_3,Solar,MW,2050,26z-debug-highCCScost,18273,21513
USENSYS,SPPS,SPPS_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,31933
USENSYS,SPPS,SPPS_landbasedwind_class3_moderate_0,Wind,MW,2040,26z-debug-highCCScost,31934,49631
USENSYS,SPPS,SPPS_landbasedwind_class3_moderate_0,Wind,MW,2050,26z-debug-highCCScost,49630,71220
USENSYS,SPPS,SPPS_utilitypv_class1_moderate_3,Solar,MW,2030,26z-debug-highCCScost,0,18341
USENSYS,SPPS,SPPS_utilitypv_class1_moderate_3,Solar,MW,2040,26z-debug-highCCScost,18340,23612
USENSYS,SPPS,SPPS_utilitypv_class1_moderate_3,Solar,MW,2050,26z-debug-highCCScost,23612,28592
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,2996
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,247
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,1834
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_3,Wind,MW,2030,26z-debug-highCCScost,0,1396
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_4,Wind,MW,2040,26z-debug-highCCScost,0,587
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_4,Wind,MW,2050,26z-debug-highCCScost,587,1378
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_5,Wind,MW,2030,26z-debug-highCCScost,0,1857
USENSYS,SRCA,SRCA_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,755
USENSYS,SRCA,SRCA_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2040,26z-debug-highCCScost,755,6962
USENSYS,SRCA,SRCA_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2050,26z-debug-highCCScost,6962,7587
USENSYS,SRCA,SRCA_utilitypv_class1_moderate_1,Solar,MW,2030,26z-debug-highCCScost,0,14330
USENSYS,SRCA,SRCA_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,9616
USENSYS,SRCA,SRCA_utilitypv_class1_moderate_5,Solar,MW,2040,26z-debug-highCCScost,9617,24498
USENSYS,SRCA,SRCA_utilitypv_class1_moderate_5,Solar,MW,2050,26z-debug-highCCScost,24497,55838
USENSYS,SRCE,SRCE_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,17436
USENSYS,SRCE,SRCE_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,5316
USENSYS,SRCE,SRCE_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,215
USENSYS,SRCE,SRCE_landbasedwind_class3_moderate_2,Wind,MW,2040,26z-debug-highCCScost,215,26722
USENSYS,SRCE,SRCE_landbasedwind_class3_moderate_2,Wind,MW,2050,26z-debug-highCCScost,26722,40570
USENSYS,SRCE,SRCE_utilitypv_class1_moderate_2,Solar,MW,2030,26z-debug-highCCScost,0,18837
USENSYS,SRCE,SRCE_utilitypv_class1_moderate_2,Solar,MW,2040,26z-debug-highCCScost,18837,35716
USENSYS,SRCE,SRCE_utilitypv_class1_moderate_2,Solar,MW,2050,26z-debug-highCCScost,35716,50794
USENSYS,SRCE,SRCE_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,3659
USENSYS,SRSE,SRSE_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,3
USENSYS,SRSE,SRSE_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,5916
USENSYS,SRSE,SRSE_landbasedwind_class3_moderate_2,Wind,MW,2050,26z-debug-highCCScost,0,2329
USENSYS,SRSE,SRSE_landbasedwind_class3_moderate_4,Wind,MW,2040,26z-debug-highCCScost,0,16964
USENSYS,SRSE,SRSE_landbasedwind_class3_moderate_4,Wind,MW,2050,26z-debug-highCCScost,16964,20589
USENSYS,SRSE,SRSE_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2040,26z-debug-highCCScost,1,3724
USENSYS,SRSE,SRSE_utilitypv_class1_moderate_0,Solar,MW,2030,26z-debug-highCCScost,0,17895
USENSYS,SRSE,SRSE_utilitypv_class1_moderate_0,Solar,MW,2040,26z-debug-highCCScost,17895,34611
USENSYS,SRSE,SRSE_utilitypv_class1_moderate_0,Solar,MW,2050,26z-debug-highCCScost,34610,60698
USENSYS,SRSE,SRSE_utilitypv_class1_moderate_4,Solar,MW,2030,26z-debug-highCCScost,0,8794
USENSYS,SRSE,SRSE_utilitypv_class1_moderate_4,Solar,MW,2040,26z-debug-highCCScost,8795,11627
USENSYS,SRSE,SRSE_utilitypv_class1_moderate_4,Solar,MW,2050,26z-debug-highCCScost,11627,18984
USENSYS,SRSG,SRSG_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,8822
USENSYS,SRSG,SRSG_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,5369
USENSYS,SRSG,SRSG_landbasedwind_class3_moderate_2,Wind,MW,2040,26z-debug-highCCScost,0,21855
USENSYS,SRSG,SRSG_landbasedwind_class3_moderate_3,Wind,MW,2050,26z-debug-highCCScost,0,1858
USENSYS,SRSG,SRSG_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,4383
USENSYS,SRSG,SRSG_utilitypv_class1_moderate_5,Solar,MW,2040,26z-debug-highCCScost,4383,9790
USENSYS,SRSG,SRSG_utilitypv_class1_moderate_5,Solar,MW,2050,26z-debug-highCCScost,9790,31221
USENSYS,TRE,TRE_landbasedwind_class3_moderate_0,Wind,MW,2040,26z-debug-highCCScost,0,4020
USENSYS,TRE,TRE_landbasedwind_class3_moderate_0,Wind,MW,2050,26z-debug-highCCScost,4020,27666
USENSYS,TRE,TRE_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,50230
USENSYS,TRE,TRE_landbasedwind_class3_moderate_1,Wind,MW,2040,26z-debug-highCCScost,50229,62467
USENSYS,TRE,TRE_landbasedwind_class3_moderate_4,Wind,MW,2030,26z-debug-highCCScost,0,1897
USENSYS,TRE,TRE_landbasedwind_class3_moderate_4,Wind,MW,2040,26z-debug-highCCScost,1897,7315
USENSYS,TRE,TRE_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2050,26z-debug-highCCScost,0,1
USENSYS,TRE,TRE_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,21210
USENSYS,TRE,TRE_utilitypv_class1_moderate_5,Solar,MW,2040,26z-debug-highCCScost,21210,57577
USENSYS,TRE,TRE_utilitypv_class1_moderate_5,Solar,MW,2050,26z-debug-highCCScost,57577,85962
USENSYS,TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_4,Wind,MW,2030,26z-debug-highCCScost,0,10464
USENSYS,TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_4,Wind,MW,2040,26z-debug-highCCScost,10464,23206
