Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,1.8865720301624576e11,4.712124087757269e9,3.8608087699210367e9,5.498798685453037e9,1.3888096611803581e10,6.619499293145983e9,8.976866543320894e9,5.082632627219449e9,6.19630862424018e9,1.0273718849781498e10,5.51777664499152e9,3.693346975788978e8,3.778793476880447e9,3.7554246561545463e9,4.955910633903622e9,1.18185436372802e10,1.793096253251289e10,5.7717445809468775e9,2.5732982565743065e9,2.6276245915605335e9,7.292644770820568e9,1.106948706304198e10,9.35333751851374e9,1.2381944453197132e10,4.562039014304087e9,1.4867707620658031e10,3.1438827812844887e9
cFix,1.433274849727701e11,4.37657213104e9,2.69353548446e9,3.63168591316e9,8.488535275179998e9,4.898240841349999e9,7.5554810716900015e9,3.72275895687e9,4.2232507284599996e9,7.968488255070001e9,5.3465200126e9,8.99246392e7,3.23420607918e9,2.48207781494e9,4.0345809647900004e9,7.69099249268e9,1.2012188066799997e10,5.7469258904e9,2.4148306185800004e9,2.5474573505599995e9,6.812942279760001e9,7.97000440467e9,7.310465491639999e9,7.801897023330001e9,3.9454784105299997e9,1.330582253465e10,3.02262224118e9
cVar,8.8069100286197e9,3.0562807008128263e7,1.7597046910957563e8,4.0031785031893027e8,1.1589320523969064e9,1.8950549654845163e8,3.504120604070647e8,3.6330849040312356e8,3.558556266176858e8,5.382515359298522e8,3.2700971796289038e7,2.978362883572737e7,1.0625361258983612e8,2.799827186354127e8,1.3456593601572663e8,6.41054379083654e8,1.460100708933417e9,2.0931207110465637e6,3.211252461470589e7,1.8445622640625756e7,5.003291139535166e7,7.066386946307617e8,4.4823091740253735e8,9.694984592984914e8,1.0917620227914116e8,2.095501197028414e8,1.3573111315647513e7
cFuel,2.9221680527860233e10,2.430327215194972e8,8.640867311118698e8,1.2911183534509702e9,3.6253421873905888e9,1.1877307372352295e9,9.081942242479262e8,8.62315398262013e8,1.3517400684306285e9,1.45753433823084e9,1.2513826902394427e8,1.7352347555410758e8,3.659106756929485e8,8.94927526155262e8,6.027552695988215e8,2.8316573787879395e9,3.76380467386615e9,1.62098348758742e7,1.0847845932005943e8,5.522113022964659e7,3.3569582095774806e8,2.1014174323030884e9,1.379758816892987e9,3.0861655304185495e9,4.323293872417138e8,1.0709347481023877e9,8.66573389610739e7
cNSE,1.5205662908604196e8,7108.103119685276,6986.699128176818,7574.535850702957,6717.761020198779,1.51881061281137e8,6953.924889952111,6711.115395143915,6908.859699542302,7097.070585341303,7757.995177027766,7962.479715550066,6834.244779300617,6837.280626775122,7103.740074579614,7611.885533640389,7019.233976130033,6813.707549078788,6732.596801897917,6583.448314013555,6877.176012523913,6776.3554484685155,7112.298478321278,6758.474402120675,7083.687131394772,7334.811196402938,6310.319997122564
cStart,5.37117886450808e9,6.1949320086522825e7,1.2720909854046349e8,1.7566899398728624e8,6.1528037907507e8,1.921411567311649e8,1.6277223305101004e8,1.3424307056891745e8,2.6545529187216544e8,3.0943762348022115e8,1.3409633576109448e7,7.609499150934726e7,7.241627517288256e7,9.842975914324473e7,1.8400135975899786e8,6.548317748430731e8,6.948620636793505e8,6.508921252408423e6,1.786992146273902e7,6.493904681947565e6,9.396688153145406e7,2.914197550826806e8,2.1487518027973858e8,5.2437668167568904e8,7.504793056610084e7,2.813928833916063e8,2.1023779507770095e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,1.9245330084407244e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.7586466632702541e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
