Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,Total
AnnualSum,6.4365024278274395e7,2.837215468680796e9,2.319277700368309e9,6.078140002647519e9,2.6032671361301613e9,1.9606330887352686e9,2.821201331400169e9,2.0705257594711301e9,1.0298095582340334e10,5.539569382763643e9,3.262956860431257e8,4.900027037373006e9,1.4617211460237348e9,3.97858810844175e8,7.879274365353293e8,1.0063244609012607e9,1.588575133097905e10,5.751923062100464e9,7.143104628903853e8,7.290863436642017e9,1.3692757398204503e9,3.3696894886236256e8,8.571285596456184e8,4.0897505411656623e9,1.5670554954189167e10,1.2490287348091788e9,7.595605308281566e9,3.344041418466096e8,4.1705977733321037e9,2.5988507939946207e8,1.841884152738149e9,1.799423103413178e9,1.0986061363232343e9,2.7523704895513554e9,3.0872637333152456e9,5.037611091390246e9,1.1025367857765062e9,2.695214221356126e9,7.72941134501333e8,1.6228263903982677e10,1.2777768589708161e9,3.0245727780789485e9,3.04248078704017e9,9.247470686326473e8,5.099592263481406e9,1.8142006583462924e8,1.2405030363873384e9,8.94564690124124e8,1.2252595027196535e10,3.7246366472285824e9,1.9735562667565339e9,2.4576972112272477e9,5.519251452470809e8,2.1335467929198263e9,5.464953492811556e9,1.6719935141917183e9,1.0759189918426792e10,2.0414035944540433e11
t1,12364.563161049775,529256.587866826,462634.29270031024,968129.6472304228,300448.6845375779,449083.1979876567,490015.79717626265,345544.0946922899,1.9473636561043954e6,186924.22228677716,54802.910137484025,505460.5933119625,137567.97858059185,1.2092917990925833,6.764658659208149,244388.63205443128,2.3347250637391967,1.766509488537587,1.1829184901743304,1.6369893344801015e6,7.408985501388286,1.0598376297119985,1.2983511095241906,541569.006193292,45312.86673542081,232993.59661429253,1.3840763715931905,77107.00064740614,80615.88412358,3.0506363449856564,369883.4093903563,270488.26099193527,207597.17030272784,200096.19875827347,1.0744760895390366e6,59422.10128529044,177466.45196202086,1.6234243810984152,5.213609747742365,232066.61261387475,16.384795213543462,1.4934973402699987,3.982751168811539,2.764459137776084,1.0085206562002571e6,1.013447780392529,292163.4866498533,169196.07509494928,2.2444309036087217e6,718709.0779746538,1.3692543416288203,612667.5235405369,1.0913017505193552,406035.52460848965,732660.4878338567,306202.0962549373,1.6485245010175235e6,1.9979241570780747e7
t2,12364.565627615988,529256.5949568498,462634.3028711475,968129.7348559566,48798.41540811314,449083.19291510264,490015.7984513975,345544.1005804833,1.9473636645161847e6,119886.35525162179,54802.914881097706,610926.3822114364,2.2502092556953954,91543.52219695308,2.6663818391783862,1.628332707766325,1.8088095769424783,168180.7598640534,1.2678620988851106,289692.25872779055,1.5834063104605853,66778.42379505659,1.2862485592457213,702462.4550471622,12281.939841257881,232993.21279707464,276148.39129644627,77111.80602679349,5198.009368018998,1.2177446818694917,124695.86292731397,407121.99386758613,207597.20689705777,184808.3351992536,1.0782760706931534e6,225812.64625404446,190882.68326854325,1.624704519119182,1.638672400585688,160062.65743294245,2.2903516118189713,1.5084928129419748,1.5876180107730933,141027.97675565424,1.0085210267979805e6,36550.19206198394,292163.3970379994,169195.7415101725,2.244432369678645e6,516140.73421666905,1.5292624913360993,502016.6659355041,1.2235081390062197,406035.5232912491,751434.5550079044,385442.6650101582,2.2771393391718334e6,1.927057955610828e7
t3,12364.615721755667,529256.8261879663,289893.6796964672,968129.279964492,116400.38351240887,449083.18239892315,490015.81910111697,345544.16470509296,1.9473637342950408e6,318069.69267751893,54803.07871792513,890887.7117459798,218013.21385757113,91543.47573604173,1.4861462993617418,1.7563869239535856,3.9239994596937935,371006.6321999494,17452.255849475874,226695.14762456572,2.9525674383209166,66776.56079862827,1.3491559125133497,702462.4455123453,625122.1430692018,188405.75217302193,529360.2508489103,1.3825821568515246,265317.85765965236,1.21087465209591,1.7570201074021512,104782.24290224114,207599.02484139433,182504.85134414426,1.0888841559103304e6,546635.2205643198,174665.4817420901,1.6265523671433157,1.6205664346564257,230686.31838070528,2.238850430527107,1.496445808752505,21374.386773313974,184565.13433899678,1.0085208869201739e6,1.0899027183120216,292163.39245601697,169196.03346122048,2.2444314500356773e6,735375.2671806669,1.4624149982156112,587505.5186549941,1.1426241658363852,406035.0775380757,625290.7388881188,2.025277083840833,2.277127643534228e6,2.0801339250887718e7
t4,12364.599132908314,529256.8292932698,462634.49539576,968129.3579067427,535787.7007228646,302854.20490029245,490015.81519218837,345544.1899451439,1.9473637374415954e6,580968.7757811487,54803.078880035726,861719.1107463718,265718.61327265727,91543.29253449477,1.420104153938912,21.396090434591855,9447.840147792263,642187.3271596432,61363.100409613195,7.860006814682109,327969.53949189186,6454.471829644569,1.4957329448253849,702462.4118506399,1.3817264713190044e6,1.5017202317082967,846639.091406068,13.721360807555033,287139.35408867523,1.5490273960488117,2.9282776721717068,8.174138698917924,207599.02549147845,179108.45228965618,1.0888841581778007e6,505777.7681581024,175336.8230019928,1.628452750038856,5.291157084035484,185076.7125074227,16.256649263625782,1.49948705570884,404384.3136262068,184566.46449482022,1.0085209340678037e6,1.1052146833573466,292163.3686376924,169196.00493672083,2.244431731247831e6,735376.3477302344,27877.48512819229,612667.5486181229,2.0814075632119216,406033.80907317536,660941.8992323661,258456.98601888394,1.5282083709921148e6,2.2588789521106616e7
t5,12364.450406748414,529256.5642335718,462634.759247994,968129.6969788417,673742.7577431648,324738.72397251485,490015.7848382224,345544.15660042036,1.947362797931437e6,900539.2868732021,54803.07891793704,734320.114872269,265718.5774243589,91543.28279066793,1.4269738961536043,19.3453944695441,343054.47428245575,832455.7400845484,67281.23243305212,7.45199539753722,369303.0906095056,15937.291193220997,1.4963510484733813,702462.4176093208,1.6079604649360136e6,1.6332779636716916,1.0802538580939882e6,77112.41828656047,350885.0484633981,1.5415898847433622,2.8071233295699733,119170.37500321587,207599.0262353175,177259.19132167476,1.0888841593722478e6,596191.948276996,143499.01115223786,1.6288811271588841,5.35958637314102,260797.5008344698,16.399163509661964,1.4896809696241695,598341.4864859686,184581.42243997284,1.0085211517741075e6,1.116715245164433,292163.37079726666,169195.9937910987,2.244431725236318e6,735376.3449599582,32507.667059231902,612667.5219530072,2.0923814423288327,406033.7514919726,664723.3836958557,385443.27683031274,1.1962255340979502e6,2.437109770074725e7
t6,12364.530779698647,529256.7127277559,462634.75362521305,968129.723601955,684445.4796833349,325036.2967703507,490015.79639997846,345544.1734424244,1.9473627894097557e6,1.0489369482316775e6,54803.07943733219,756117.7273198058,265718.78225526976,91543.27505020708,1.4281152461579811,18.777329793622037,209537.59459593988,865154.4064055119,39782.28947448913,7.563255023267103,369107.8606583243,54402.031113939855,1.4832677722756693,702462.42127515,1.8092506201202164e6,1.6461885454208083,1.2370674084188922e6,77112.54463297203,326125.1085618461,1.5381652319000416,2.8079496455021995,18055.1865882597,207599.02716250712,171921.94616328354,1.0888841620536735e6,505600.5378745767,190970.59715782996,1.6245510347992473,5.400347650942421,86452.03239577034,16.502285529631564,1.4883341063295445,598341.5531169474,184581.46856382152,1.008521210967584e6,1.11541746018515,292163.37240738416,169195.9917680688,2.2444317318681744e6,735376.3468392977,22783.168405632747,612667.4607609663,2.0933856351602693,406033.7394185214,762426.1008513249,385443.4236262422,1.1417897453236298e6,2.4505214625898212e7
t7,12364.496052986391,529256.6522878341,462634.7541803006,968129.7235624883,684445.3946376507,358219.47724230716,490015.7878354018,345544.16192264383,1.9473597973937031e6,1.4117487343856946e6,54803.079949142935,804528.340200078,265723.90324274136,10689.13239188481,1.5379631465983667,1.5754385806359557,3.975438803997644,679581.8510081817,41399.54526117522,1.7827019810006774,2.7745471264600767,66778.47160266219,1.289017105991821,702462.036566109,2.42134265800315e6,1.3674433593700206,1.5970616244113897e6,77112.54198451166,389778.9725744673,1.1879480472197872,1.7048129924643265,240540.81277956624,207599.02738896068,168904.5127699419,1.08888416460009e6,569317.7833109383,195001.0176162321,1.621232999359311,5.385097944438142,71800.19182681633,16.540857073620376,1.488215604906383,598341.5567107593,184581.46969268745,1.0085212078454548e6,1.0942907903758947,292163.0507502408,169195.68530569618,2.244431714124091e6,735376.310493307,89471.66508197782,612667.4359839493,2.0786268227985363,406033.7446236085,863914.4989518201,385443.4265808663,1.1418394439465199e6,2.55950552607124e7
t8,12364.344732420326,529256.3561731019,462634.80029850814,968129.7606241672,622518.2306022171,328311.62343539274,490015.788401382,345544.16282217467,1.881313554813952e6,993608.1641326341,54803.140963467646,1.0051813665009566e6,121509.5882831051,7.868274982947755,1.7427706661892002,1.3967697323284463,2.42663968811301,401620.67832416383,132721.74776887638,1.6934808827695533,1.9659799312177257,66778.45685416725,1.2969814430091795,702461.9705176704,1.9163548746090536e6,1.6389025508618336,1.338146817296182e6,77112.54096198214,329884.62758722255,1.1279289192498203,1.635775543759023,139402.6225549453,207599.17224029443,156814.73372242207,1.0888843733493884e6,593517.9461371107,175880.09273441546,1.6174243560156611,5.40834260820622,49792.18136850627,16.465861099244623,1.484088468252308,598341.558469128,184581.4703817212,1.0085212113822508e6,2126.5207819997645,292163.0100119762,169195.81016635735,2.244431721181262e6,735376.3487147233,23558.100571205025,612667.3797379663,2.0808777215923886,406033.7372064452,708415.4193559246,385443.4319192876,976509.5530910183,2.3539578840879742e7
t9,12364.343727516984,529256.3593539124,462634.7984637895,968129.7637927688,521861.5293289733,331796.3965718417,490015.78845795954,345544.1627007829,1.899675103723875e6,949747.6283945331,54802.41919308876,641247.5967342359,83163.33165627926,3.6088891359848767,168037.60529893823,135695.01583002467,4.8414630434594965,6.727286286301528,4.539341668650669,4.920613865585031,4.203461150077006,66778.06427525177,4.637851440509886,578876.6524280551,1.6384096432779399e6,227299.82154435286,1.0673972218713404e6,77082.71112607914,358059.6904671285,11.843473525555344,119855.73746786405,407119.4338037348,207593.81562516728,244539.5090663256,1.0529820220377466e6,487643.80961285747,3.7281308636852803,41067.33780720901,3.785463770807514,138646.90621915334,285422.79051516065,5.043183378205891,18.186098879436013,66194.75183999006,1.0085212142666983e6,2.5988221738434802,4.069449104476836,4.35780202338719,2.244432778148995e6,735377.1314199725,50309.083903648956,612666.1785097206,5.990582994830193,406033.3624594271,935552.625475558,192345.00355300467,1.1575226526856124e6,2.2001794874549817e7
