region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
SRSE,SRSE_conventional_hydroelectric_1,23,1,252,0.0,0.0,1.532682696e8,0.0,0.0,0.0,0.0,0.0,0.0,4.7209273990123975e8,0.0,0.0,0.0,0.0,0.0,4.7209273990123975e8,1.532682696e8,3.188244703012397e8
SRSE,SRSE_conventional_steam_coal_1,23,1,253,0.0,0.0,1.50568984e8,0.0,297023.29143963545,3.921276215008069e6,0.0,0.0,0.0,3.5975332948684686e8,0.0,0.0,0.0,3.374417153671802e7,0.0,3.5975332948684686e8,1.885314550431657e8,1.7122187444368115e8
SRSE,SRSE_hydroelectric_pumped_storage_1,23,1,254,0.0,0.0,8.921288808e7,0.0,0.0,0.0,0.0,0.0,8.108091955460896e7,5.199385926306604e8,0.0,0.0,0.0,0.0,0.0,5.199385926306604e8,1.7029380763460895e8,3.4964478499605143e8
SRSE,SRSE_natural_gas_fired_combined_cycle_1,23,1,255,0.0,0.0,2.5196485379999998e8,0.0,1.1093341511981618e8,8.684745450512041e8,0.0,0.0,0.0,6.839171268141029e9,0.0,0.0,0.0,2.315641173890293e9,0.0,6.839171268141029e9,3.5470139878613133e9,3.292157280279716e9
SRSE,SRSE_natural_gas_fired_combustion_turbine_1,23,1,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE,SRSE_natural_gas_internal_combustion_engine_1,23,1,257,0.0,0.0,365190.0,0.0,16462.51766460658,127284.71284047837,0.0,0.0,0.0,3.210887095473477e6,0.0,0.0,0.0,339383.2594631044,0.0,3.210887095473477e6,848320.4899681894,2.3625666055052876e6
SRSE,SRSE_nuclear_1,23,1,258,0.0,0.0,1.5576032249999998e9,0.0,1.7101518445444024e8,4.647881776772673e8,0.0,0.0,0.0,5.510964645721313e9,0.0,0.0,0.0,0.0,0.0,5.510964645721313e9,2.193406587131707e9,3.3175580585896063e9
SRSE,SRSE_petroleum_liquids_1,23,1,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE,SRSE_small_hydroelectric_1,23,1,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE,SRSE_solar_photovoltaic_1,23,1,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG,SRSG_biomass_1,24,1,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG,SRSG_conventional_hydroelectric_1,24,1,263,0.0,0.0,9.08638024e7,0.0,0.0,0.0,0.0,0.0,0.0,4.649244858856544e8,0.0,0.0,0.0,0.0,0.0,4.649244858856544e8,9.08638024e7,3.7406068348565435e8
SRSG,SRSG_conventional_steam_coal_1,24,1,264,0.0,0.0,7.4256478e7,0.0,325843.6002348369,2.4453348950176784e6,0.0,0.0,0.0,2.5994418796921992e8,0.0,0.0,0.0,3.5660822774364755e7,0.0,2.5994418796921992e8,1.1268847926961727e8,1.4725570869960266e8
