Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.5726946495595718e11,7.259976627827396e9,6.615012533850009e9,8.236984461071683e9,1.764143550669259e10,1.1142470749050726e10,1.0903190473576777e10,5.813553314597789e9,6.194527564006162e9,1.4231305672122526e10,7.661139727974896e9,3.7903684855160743e8,5.083096911014833e9,4.818889600133592e9,7.693061061772642e9,1.2535231488787357e10,2.4615916882127743e10,8.049187367877304e9,4.762942216197929e9,3.01068582818698e9,1.1781274037789133e10,1.3963938250325375e10,1.1835272850864586e10,1.4492390591235079e10,6.7959273889873085e9,1.87538362740411e10,3.9328155770790415e9
cFix,2.0745033323844986e11,7.000733864259999e9,5.05666013837e9,6.13587701294e9,1.2091130836679996e10,9.68100624353e9,9.30687779112e9,4.7575888799800005e9,4.50258624392e9,1.2171171498979998e10,7.39998537065e9,2.539519629e8,4.645660108710001e9,3.6218675901199994e9,7.16105607316e9,9.661595449179998e9,1.6862645698980003e10,8.007772641459999e9,4.636665943829999e9,2.93155157475e9,1.141994312673e10,1.0954875847000002e10,1.017549082981e10,1.118103365961e10,6.321267526840001e9,1.764970333548e10,3.8616339894600005e9
cVar,8.848444959003675e9,2.3754864437697433e7,2.968686796078631e8,4.869854687931286e8,1.2082192908525789e9,1.6947402552731356e8,4.156693498608212e8,2.71810002411358e8,2.8979869025875336e8,5.1558241348211515e8,4.155201544644527e7,1.4455381656516504e7,9.234458606437598e7,2.6732093325311065e8,1.0941393591749121e8,4.873685267567614e8,2.0799349582329078e9,3.476412331345901e6,2.8624544611107126e7,1.825329645214203e7,3.210293954354284e7,6.957953654647857e8,3.575093340807957e8,6.772386730408128e8,9.714549355794017e7,1.6165318415640146e8,6.0925932055298695e6
cFuel,2.6766063230549e10,1.784249620385548e8,1.0744543952303119e9,1.3780820459803941e9,3.6918854230378947e9,1.0523415275651958e9,9.792728242751727e8,6.540107692410203e8,1.1356308393468735e9,1.2746762676938517e9,1.864382069166673e8,7.991220182955906e7,3.084315533085403e8,8.34514052470841e8,3.781015787488595e8,1.9415050328477666e9,4.7505635070899105e9,2.849957752612917e7,8.738546635798863e7,5.385603832332961e7,2.2723719337893525e8,2.047208342034628e9,1.1080692087884512e9,2.2167864875706105e9,3.3418496353542995e8,7.219809104533999e8,4.260985495822603e7
cNSE,1.1178936888032393e8,5861.596752709816,5695.385005363124,6115.167649905004,5625.601914222942,1.1164357678468956e8,5837.855307063684,5690.87659710317,5819.638755134346,6005.9988965924795,6344.667483446368,5931.773835752897,5679.177793894316,5770.251554459048,5844.033272441477,6178.798456290479,5895.247717927977,5754.356215840452,5658.491556507312,5560.024685187222,5761.701633078134,5716.388432816948,6054.131215821564,5808.498981903604,5896.197745581213,6034.619754890613,5251.614420236964
cStart,5.026469008859894e9,5.70570754943929e7,1.8702362525682944e8,2.360338181905093e8,6.501943305202022e8,1.2800537564352743e8,2.0136467046547428e8,1.3013797208881332e8,2.665059708417803e8,2.6986948596766424e8,3.315779029429969e7,3.0711370391696084e7,3.6654983754122265e7,9.518125403808619e7,4.448362991301937e7,4.4475630120437646e8,9.227668225772012e8,9.43298220361381e6,1.026060290727773e7,7.019358636823391e6,1.0198501643502258e8,2.6605297943752834e8,1.9419742405412146e8,4.173259625146734e8,4.332350885619251e7,2.204928093315436e8,2.2473887840864602e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,1.5533250485031841e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,9.05083189972682e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
