model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,base_short_current_policies_retire,MW,100,100.011
GenX,2,BASN_to_CASO,2027,base_short_current_policies_retire,MW,5920,5920.08
GenX,3,BASN_to_NWPP,2027,base_short_current_policies_retire,MW,3350,3350.04
GenX,4,BASN_to_RMRG,2027,base_short_current_policies_retire,MW,3750,3750.05
GenX,5,BASN_to_SRSG,2027,base_short_current_policies_retire,MW,5385,5385
GenX,6,CANO_to_CASO,2027,base_short_current_policies_retire,MW,3675,3675.11
GenX,7,CANO_to_NWPP,2027,base_short_current_policies_retire,MW,3675,3675.05
GenX,8,CASO_to_NWPP,2027,base_short_current_policies_retire,MW,2858,2858.02
GenX,9,CASO_to_SRSG,2027,base_short_current_policies_retire,MW,4354,4354.91
GenX,10,FRCC_to_SRSE,2027,base_short_current_policies_retire,MW,3600,3600.1
GenX,11,ISNE_to_NYCW,2027,base_short_current_policies_retire,MW,760,760.027
GenX,12,ISNE_to_NYUP,2027,base_short_current_policies_retire,MW,1400,1803.89
GenX,13,MISC_to_MISE,2027,base_short_current_policies_retire,MW,0,1.92317
GenX,14,MISC_to_MISS,2027,base_short_current_policies_retire,MW,1039,1039.22
GenX,15,MISC_to_MISW,2027,base_short_current_policies_retire,MW,1655,1655.05
GenX,16,MISC_to_PJMC,2027,base_short_current_policies_retire,MW,5244,5244.07
GenX,17,MISC_to_PJMW,2027,base_short_current_policies_retire,MW,5441,5442.04
GenX,18,MISC_to_SPPC,2027,base_short_current_policies_retire,MW,1430,1430.12
GenX,19,MISC_to_SPPN,2027,base_short_current_policies_retire,MW,0,2.20045
GenX,20,MISC_to_SPPS,2027,base_short_current_policies_retire,MW,1172,1172.09
GenX,21,MISC_to_SRCE,2027,base_short_current_policies_retire,MW,3745,3745.38
GenX,22,MISE_to_MISW,2027,base_short_current_policies_retire,MW,0,1.32333
GenX,23,MISE_to_PJMW,2027,base_short_current_policies_retire,MW,2662,2662.1
