model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,base_short_current_policies_retire,MW,0.01089
GenX,2,BASN_to_CASO,2027,base_short_current_policies_retire,MW,0.0777959
GenX,3,BASN_to_NWPP,2027,base_short_current_policies_retire,MW,0.0416498
GenX,4,BASN_to_RMRG,2027,base_short_current_policies_retire,MW,0.0538317
GenX,5,BASN_to_SRSG,2027,base_short_current_policies_retire,MW,0.00395572
GenX,6,CANO_to_CASO,2027,base_short_current_policies_retire,MW,0.10914
GenX,7,CANO_to_NWPP,2027,base_short_current_policies_retire,MW,0.0512953
GenX,8,CASO_to_NWPP,2027,base_short_current_policies_retire,MW,0.0228689
GenX,9,CASO_to_SRSG,2027,base_short_current_policies_retire,MW,0.906103
GenX,10,FRCC_to_SRSE,2027,base_short_current_policies_retire,MW,0.102121
GenX,11,ISNE_to_NYCW,2027,base_short_current_policies_retire,MW,0.0272134
GenX,12,ISNE_to_NYUP,2027,base_short_current_policies_retire,MW,403.892
GenX,13,MISC_to_MISE,2027,base_short_current_policies_retire,MW,1.92317
GenX,14,MISC_to_MISS,2027,base_short_current_policies_retire,MW,0.216112
GenX,15,MISC_to_MISW,2027,base_short_current_policies_retire,MW,0.051468
GenX,16,MISC_to_PJMC,2027,base_short_current_policies_retire,MW,0.0672268
GenX,17,MISC_to_PJMW,2027,base_short_current_policies_retire,MW,1.03865
GenX,18,MISC_to_SPPC,2027,base_short_current_policies_retire,MW,0.11814
GenX,19,MISC_to_SPPN,2027,base_short_current_policies_retire,MW,2.20045
GenX,20,MISC_to_SPPS,2027,base_short_current_policies_retire,MW,0.0932162
GenX,21,MISC_to_SRCE,2027,base_short_current_policies_retire,MW,0.377553
GenX,22,MISE_to_MISW,2027,base_short_current_policies_retire,MW,1.32333
GenX,23,MISE_to_PJMW,2027,base_short_current_policies_retire,MW,0.0998893
GenX,24,MISS_to_SPPC,2027,base_short_current_policies_retire,MW,2.52098
GenX,25,MISS_to_SPPS,2027,base_short_current_policies_retire,MW,0.174241
GenX,26,MISS_to_SRCE,2027,base_short_current_policies_retire,MW,0.104417
GenX,27,MISS_to_SRSE,2027,base_short_current_policies_retire,MW,0.171801
GenX,28,MISW_to_NWPP,2027,base_short_current_policies_retire,MW,0.642863
GenX,29,MISW_to_PJMC,2027,base_short_current_policies_retire,MW,0.104158
GenX,30,MISW_to_SPPC,2027,base_short_current_policies_retire,MW,1.57928
GenX,31,MISW_to_SPPN,2027,base_short_current_policies_retire,MW,0.0608139
GenX,32,NWPP_to_RMRG,2027,base_short_current_policies_retire,MW,0.0195731
GenX,33,NYCW_to_NYUP,2027,base_short_current_policies_retire,MW,873.468
GenX,34,NYCW_to_PJME,2027,base_short_current_policies_retire,MW,0.123187
GenX,35,NYUP_to_PJME,2027,base_short_current_policies_retire,MW,5298.06
GenX,36,PJMC_to_PJMW,2027,base_short_current_policies_retire,MW,0.186239
GenX,37,PJMD_to_PJME,2027,base_short_current_policies_retire,MW,0.636715
GenX,38,PJMD_to_PJMW,2027,base_short_current_policies_retire,MW,0.651328
GenX,39,PJMD_to_SRCA,2027,base_short_current_policies_retire,MW,0.0578292
GenX,40,PJME_to_PJMW,2027,base_short_current_policies_retire,MW,0.0977174
GenX,41,PJMW_to_SRCA,2027,base_short_current_policies_retire,MW,0.0622776
GenX,42,PJMW_to_SRCE,2027,base_short_current_policies_retire,MW,0.0571314
GenX,43,RMRG_to_SPPC,2027,base_short_current_policies_retire,MW,0.149819
GenX,44,RMRG_to_SPPN,2027,base_short_current_policies_retire,MW,2285.05
GenX,45,RMRG_to_SRSG,2027,base_short_current_policies_retire,MW,0.0357546
