period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2030,739285.7355722588,SWITCH,BASN,BASN_batteries_1,Battery,base_short_no_ccs,all,MWh,2030
2030,0.09127755605815141,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_short_no_ccs,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_biomass_1,Other,base_short_no_ccs,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_biomass_2,Other,base_short_no_ccs,all,MWh,2030
2030,8122219.8639416415,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_short_no_ccs,all,MWh,2030
2030,0.0017528563906812583,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_short_no_ccs,all,MWh,2030
2030,0.001064064914634772,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_short_no_ccs,all,MWh,2030
2030,3412131.0773866978,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_short_no_ccs,all,MWh,2030
2030,3100669.595709297,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_short_no_ccs,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_hydrogen_ccavgcf_moderate_0,Hydro,base_short_no_ccs,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_hydrogen_ctavgcf_moderate_0,Hydro,base_short_no_ccs,all,MWh,2030
2030,9220648.861870069,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0,Wind,base_short_no_ccs,all,MWh,2030
2030,26963915.948104043,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1,Wind,base_short_no_ccs,all,MWh,2030
2030,0.1091924278673014,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10,Wind,base_short_no_ccs,all,MWh,2030
2030,0.08445707415057882,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11,Wind,base_short_no_ccs,all,MWh,2030
2030,0.05731799204319098,SWITCH,BASN,BASN_landbasedwind_class3_moderate_12,Wind,base_short_no_ccs,all,MWh,2030
2030,3560205.9460321576,SWITCH,BASN,BASN_landbasedwind_class3_moderate_13,Wind,base_short_no_ccs,all,MWh,2030
2030,0.054748565776551086,SWITCH,BASN,BASN_landbasedwind_class3_moderate_14,Wind,base_short_no_ccs,all,MWh,2030
2030,0.03584143383916637,SWITCH,BASN,BASN_landbasedwind_class3_moderate_15,Wind,base_short_no_ccs,all,MWh,2030
2030,0.029462105094316564,SWITCH,BASN,BASN_landbasedwind_class3_moderate_16,Wind,base_short_no_ccs,all,MWh,2030
2030,0.041267563701231955,SWITCH,BASN,BASN_landbasedwind_class3_moderate_17,Wind,base_short_no_ccs,all,MWh,2030
2030,0.0252328634716965,SWITCH,BASN,BASN_landbasedwind_class3_moderate_18,Wind,base_short_no_ccs,all,MWh,2030
2030,4030057.448751556,SWITCH,BASN,BASN_landbasedwind_class3_moderate_19,Wind,base_short_no_ccs,all,MWh,2030
2030,11613488.35364239,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2,Wind,base_short_no_ccs,all,MWh,2030
2030,0.01899324534554885,SWITCH,BASN,BASN_landbasedwind_class3_moderate_20,Wind,base_short_no_ccs,all,MWh,2030
2030,0.030322041923346782,SWITCH,BASN,BASN_landbasedwind_class3_moderate_21,Wind,base_short_no_ccs,all,MWh,2030
2030,0.026205443236716204,SWITCH,BASN,BASN_landbasedwind_class3_moderate_22,Wind,base_short_no_ccs,all,MWh,2030
2030,2471493.407121437,SWITCH,BASN,BASN_landbasedwind_class3_moderate_23,Wind,base_short_no_ccs,all,MWh,2030
2030,3777475.9990891446,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3,Wind,base_short_no_ccs,all,MWh,2030
2030,0.3283805614887888,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4,Wind,base_short_no_ccs,all,MWh,2030
2030,0.10636975874652463,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5,Wind,base_short_no_ccs,all,MWh,2030
2030,9540771.861085339,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6,Wind,base_short_no_ccs,all,MWh,2030
2030,3614948.9180997075,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7,Wind,base_short_no_ccs,all,MWh,2030
2030,0.03744976298713239,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8,Wind,base_short_no_ccs,all,MWh,2030
2030,2187009.617632376,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9,Wind,base_short_no_ccs,all,MWh,2030
2030,43683.59993299538,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_short_no_ccs,all,MWh,2030
2030,7319120.693549404,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_short_no_ccs,all,MWh,2030
2030,0.0018294611820583928,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short_no_ccs,all,MWh,2030
2030,0.003143825425368271,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short_no_ccs,all,MWh,2030
2030,6570.005784796864,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,base_short_no_ccs,all,MWh,2030
2030,0.0021861785718897166,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,base_short_no_ccs,all,MWh,2030
2030,0.019529491481784275,SWITCH,BASN,BASN_naturalgas_ccavgcf_moderate_0,Natural Gas,base_short_no_ccs,all,MWh,2030
2030,0.00164394971631578,SWITCH,BASN,BASN_naturalgas_ctavgcf_moderate_0,Natural Gas,base_short_no_ccs,all,MWh,2030
