Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.2807814812188846e11,4.167675538907975e9,3.61507513867628e9,4.0140966852435308e9,9.452440345317507e9,5.896383273439828e9,7.784996651107695e9,4.077945364456431e9,6.279376549051647e9,7.951105459972468e9,4.640704104771598e9,1.3529823610862503e9,2.8645441818970323e9,4.2759043378647776e9,4.381298885280243e9,1.1024782174943172e10,1.1600289276021456e10,3.8892063244386983e9,2.696922321541529e9,2.3051803795712547e9,4.798452969664096e9,9.23418751494041e9,8.396678623116208e9,9.587054163047081e9,5.144685592207005e9,1.2534573364729465e10,2.8289711374014215e9
cFix,1.0014323975338005e11,3.06588969169e9,1.9981890917500002e9,2.3004581727699995e9,3.9913232518899994e9,3.1686276075900006e9,6.34014639453e9,2.59894107885e9,3.3948417691699996e9,5.4565152086e9,3.7180485574599996e9,3.1427803249000007e8,2.00503589384e9,2.48207781494e9,2.5787989094300003e9,6.01753119806e9,7.7154240055599985e9,3.6178887679e9,2.3403170739900002e9,2.11046721578e9,3.7205124643500004e9,6.17308690303e9,5.98533528944e9,5.09030615618e9,2.94553393127e9,8.44144466522e9,2.5722206076e9
cVar,7.217176088611935e9,1.0999860758876179e8,1.629471419860242e8,1.5411657375310013e8,6.233060120245932e8,2.87316210643357e8,1.76949529115633e8,1.6798913984900576e8,4.120677900908423e8,2.893385928349551e8,1.2134612753624097e8,1.2165892291623266e8,1.5982065681890425e8,3.562172788298287e8,2.3883028338728467e8,8.248545733535626e8,5.57255032020739e8,2.4626195039815877e7,5.6068556933105096e7,3.106257704925435e7,1.239035826746876e8,4.763073959367368e8,3.834074560153374e8,5.69441290231557e8,2.5183912285878566e8,5.059579752280179e8,3.0549463896127492e7
cFuel,4.257268828627334e10,8.958749190136704e8,1.3376666192282531e9,1.4013843567579627e9,4.361852636430738e9,1.9674376462685497e9,1.0786572991570926e9,1.2141613979550357e9,2.255318955480452e9,1.9120167740993078e9,7.392364016170889e8,8.093754925818757e8,6.63302375453001e8,1.318570001067433e9,1.37639540501896e9,3.8839426040755463e9,3.036541540455764e9,2.049093266899789e8,2.6000531093160123e8,1.344320629959362e8,8.30197575790884e8,2.353939984217688e9,1.8234075978789542e9,3.555913568698915e9,1.7870768727992597e9,3.1718348399074574e9,1.992367217028798e8
cNSE,4.5725979161457443e8,16490.659057916106,16420.369607952984,20196.597781335928,16399.630310830464,3.80786616469845e8,16089.35676986594,15351.894307124605,15457.317501414678,16571.9613350398,20513.841735203216,7.608083043767399e7,15511.910346480112,15196.244777180766,17071.604850770167,18108.812922270983,17295.2427702538,15123.61090211088,14569.06806929186,14382.915694030771,15170.711054786309,15793.650215488116,17127.924421504285,16051.703816526842,16061.688191854475,17598.36122201379,13789.629391313312
cStart,4.4051487988137245e9,9.589582995648548e7,1.1625586534239443e8,1.581173853646873e8,4.7594204534186614e8,9.221519246807529e7,1.892273389481976e8,9.683839590808229e7,2.1713257699285054e8,2.932183124768696e8,6.20525043165327e7,3.1589082660467863e7,3.6369743874780566e7,1.1902404678273818e8,1.872572158391468e8,2.98435690641142e8,2.910514027421838e8,4.17669111980006e7,4.051681061875354e7,2.9204140830370326e7,1.2382417613746916e8,2.308374381057714e8,2.0451115185749528e8,3.7137709623279464e8,1.6021960359076706e8,4.153182860127648e8,2.695055457302315e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,4.582946697303373e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,7.323680593624055e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
