Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.5752724962492032e11,6.9342994747767725e9,4.789350015294873e9,6.258370532576608e9,1.7492256956169365e10,1.0733705500130842e10,1.0432710053157722e10,5.961875880322421e9,5.262865885758421e9,1.3733645807635773e10,6.890718973424965e9,4.895841509782341e8,4.451239829659771e9,4.854512819373303e9,7.584656612631422e9,1.3172394570044529e10,2.3581982570219814e10,7.461475091182753e9,4.445098719111367e9,2.803296813749907e9,1.2671994092958971e10,1.3920604389964645e10,1.1483059249179853e10,1.3843833861816916e10,6.502292761495209e9,1.832967966114407e10,3.8222292931005454e9
cFix,1.9430178411393994e11,6.432979459589999e9,3.75380351328e9,4.88423506026e9,1.157058326846e10,8.77160806158e9,8.72208619019e9,4.69642377467e9,3.67977693327e9,1.152137877052e10,6.468608767739999e9,3.1888370358e8,3.96927533902e9,3.5683073459299994e9,6.95455995399e9,9.74474915997e9,1.569550660076e10,7.40027290551e9,4.298991737139999e9,2.71005613738e9,1.223455932729e10,1.044546633053e10,9.79105265208e9,1.010717921514e10,5.89834556247e9,1.701076014748e10,3.6523341961100006e9
cVar,8.882911408226597e9,4.491562942425268e7,1.016868615877126e8,2.5186025419536027e8,1.2699014773571968e9,2.0741582656439325e8,4.2831904255807126e8,3.221739274847903e8,2.2764294936034086e8,5.363440398231684e8,6.162456522351248e7,1.9749101166840203e7,9.964786115399091e7,2.8244978717326266e8,1.190486985921711e8,5.71188684813127e8,2.0950377911277046e9,5.428420668102968e6,3.0206427231069386e7,1.8643248427411888e7,4.230912433860955e7,7.741455669387478e8,3.389429156499348e8,7.29827196552063e8,1.0788347136222695e8,1.7957402679559898e8,1.694451265637925e7
cFuel,2.9244532151608757e10,3.7184678089592975e8,8.035779922642374e8,9.688351848553696e8,3.928788891220861e9,1.3732829537629864e9,1.0649178449493188e9,7.902032883834977e8,1.1266045292657135e9,1.3918649790112176e9,3.19112557024671e8,1.1013333473043475e8,3.4442681511242986e8,9.094960883402473e8,4.4947735842868847e8,2.4223202469894123e9,4.920884320129444e9,4.3155307751226306e7,9.999007872481689e7,6.391482479390882e7,3.0028962808258754e8,2.343525540883966e9,1.1502917997877026e9,2.5456622866816244e9,4.3093523678739506e8,8.561135192633708e8,1.14880763488278e8
cNSE,2.5350506676014993e8,7340.843496486979,7639.039814875839,8289.019026804615,6762.802223367015,2.5332450268437567e8,7096.03066974125,6964.780801879944,7031.414388759729,7446.29641356246,8257.319129217121,7651.100415736968,7009.396077403857,7056.904778397287,7219.100859901321,7838.772102361839,7218.322875551839,6990.456691587109,6859.129315526268,6736.970990875345,6956.561010613021,6925.586253639409,7373.352659554214,7026.211265167799,7260.276952833252,7316.587115828583,6297.800445708637
cStart,5.225000825323563e9,8.45502640230939e7,1.3027400912310892e8,1.5343174424685127e8,7.229765563290813e8,1.2807415553908712e8,2.173798794296623e8,1.530679250033321e8,2.2883444244797722e8,2.8405057198497266e8,4.1364826117652215e7,4.081036040054347e7,3.788280497727255e7,9.425254102501513e7,6.156338251970208e7,4.341286394998881e8,8.705466398797914e8,1.2611466796730848e7,1.5903616886164974e7,1.0675866177595044e7,9.482905668676186e7,3.574600260256757e8,2.0276450830955842e8,4.6115813723196274e8,6.512123059863282e7,2.832246510179853e8,3.806352304544207e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.9371005398005992e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.959014505364727e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
