model,zone,planning_year,case,unit,value
USENSYS,BASN,2030,base_thin_cap_10weeks_myopic,tons,3104676
USENSYS,BASN,2040,base_thin_cap_10weeks_myopic,tons,1296643
USENSYS,BASN,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,CANO,2030,base_thin_cap_10weeks_myopic,tons,2504936
USENSYS,CANO,2040,base_thin_cap_10weeks_myopic,tons,1694601
USENSYS,CANO,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,CASO,2030,base_thin_cap_10weeks_myopic,tons,7006162
USENSYS,CASO,2040,base_thin_cap_10weeks_myopic,tons,3997470
USENSYS,CASO,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,FRCC,2030,base_thin_cap_10weeks_myopic,tons,12143600
USENSYS,FRCC,2040,base_thin_cap_10weeks_myopic,tons,5521414
USENSYS,FRCC,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,ISNE,2030,base_thin_cap_10weeks_myopic,tons,9952802
USENSYS,ISNE,2040,base_thin_cap_10weeks_myopic,tons,3848264
USENSYS,ISNE,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,MISC,2030,base_thin_cap_10weeks_myopic,tons,7728856
USENSYS,MISC,2040,base_thin_cap_10weeks_myopic,tons,4108801
USENSYS,MISC,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,MISE,2030,base_thin_cap_10weeks_myopic,tons,4093563
USENSYS,MISE,2040,base_thin_cap_10weeks_myopic,tons,3055077
USENSYS,MISE,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,MISS,2030,base_thin_cap_10weeks_myopic,tons,8291191
USENSYS,MISS,2040,base_thin_cap_10weeks_myopic,tons,4005668
USENSYS,MISS,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,MISW,2030,base_thin_cap_10weeks_myopic,tons,10735472
USENSYS,MISW,2040,base_thin_cap_10weeks_myopic,tons,5318536
USENSYS,MISW,2050,base_thin_cap_10weeks_myopic,tons,1
USENSYS,NWPP,2030,base_thin_cap_10weeks_myopic,tons,23227
USENSYS,NWPP,2040,base_thin_cap_10weeks_myopic,tons,985191
USENSYS,NWPP,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,NYCW,2030,base_thin_cap_10weeks_myopic,tons,10430455
USENSYS,NYCW,2040,base_thin_cap_10weeks_myopic,tons,3334051
USENSYS,NYCW,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,NYUP,2030,base_thin_cap_10weeks_myopic,tons,449298
USENSYS,NYUP,2040,base_thin_cap_10weeks_myopic,tons,1082522
USENSYS,NYUP,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,PJMC,2030,base_thin_cap_10weeks_myopic,tons,5582730
USENSYS,PJMC,2040,base_thin_cap_10weeks_myopic,tons,2646718
USENSYS,PJMC,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,PJMD,2030,base_thin_cap_10weeks_myopic,tons,4876079
USENSYS,PJMD,2040,base_thin_cap_10weeks_myopic,tons,2492371
USENSYS,PJMD,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,PJME,2030,base_thin_cap_10weeks_myopic,tons,24181282
USENSYS,PJME,2040,base_thin_cap_10weeks_myopic,tons,6779256
USENSYS,PJME,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,PJMW,2030,base_thin_cap_10weeks_myopic,tons,15951456
USENSYS,PJMW,2040,base_thin_cap_10weeks_myopic,tons,9034182
USENSYS,PJMW,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,RMRG,2030,base_thin_cap_10weeks_myopic,tons,2900784
USENSYS,RMRG,2040,base_thin_cap_10weeks_myopic,tons,1336417
USENSYS,RMRG,2050,base_thin_cap_10weeks_myopic,tons,16
USENSYS,SPPC,2030,base_thin_cap_10weeks_myopic,tons,3143376
USENSYS,SPPC,2040,base_thin_cap_10weeks_myopic,tons,1328255
USENSYS,SPPC,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,SPPN,2030,base_thin_cap_10weeks_myopic,tons,1049803
USENSYS,SPPN,2040,base_thin_cap_10weeks_myopic,tons,481631
USENSYS,SPPN,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,SPPS,2030,base_thin_cap_10weeks_myopic,tons,5050635
USENSYS,SPPS,2040,base_thin_cap_10weeks_myopic,tons,2822407
USENSYS,SPPS,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,SRCA,2030,base_thin_cap_10weeks_myopic,tons,6543065
USENSYS,SRCA,2040,base_thin_cap_10weeks_myopic,tons,3688497
USENSYS,SRCA,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,SRCE,2030,base_thin_cap_10weeks_myopic,tons,6567551
USENSYS,SRCE,2040,base_thin_cap_10weeks_myopic,tons,3285336
USENSYS,SRCE,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,SRSE,2030,base_thin_cap_10weeks_myopic,tons,10269458
USENSYS,SRSE,2040,base_thin_cap_10weeks_myopic,tons,5365592
USENSYS,SRSE,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,SRSG,2030,base_thin_cap_10weeks_myopic,tons,4587764
USENSYS,SRSG,2040,base_thin_cap_10weeks_myopic,tons,1363239
USENSYS,SRSG,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,TRE,2030,base_thin_cap_10weeks_myopic,tons,17469418
USENSYS,TRE,2040,base_thin_cap_10weeks_myopic,tons,6962093
USENSYS,TRE,2050,base_thin_cap_10weeks_myopic,tons,0
USENSYS,TRE_WEST,2030,base_thin_cap_10weeks_myopic,tons,1362361
USENSYS,TRE_WEST,2040,base_thin_cap_10weeks_myopic,tons,825768
USENSYS,TRE_WEST,2050,base_thin_cap_10weeks_myopic,tons,0
