model,line_name,planning_year,case,unit,value
USENSYS,CASO_to_SRSG,2030,base_thin_cap_10weeks_myopic,MW,1055
USENSYS,ISNE_to_NYUP,2030,base_thin_cap_10weeks_myopic,MW,1237
USENSYS,MISC_to_SPPC,2030,base_thin_cap_10weeks_myopic,MW,4349
USENSYS,MISC_to_SPPS,2030,base_thin_cap_10weeks_myopic,MW,2260
USENSYS,MISS_to_SPPS,2030,base_thin_cap_10weeks_myopic,MW,5814
USENSYS,MISW_to_PJMC,2030,base_thin_cap_10weeks_myopic,MW,452
USENSYS,NWPP_to_RMRG,2030,base_thin_cap_10weeks_myopic,MW,1621
USENSYS,NYCW_to_PJME,2030,base_thin_cap_10weeks_myopic,MW,1804
USENSYS,NYUP_to_PJME,2030,base_thin_cap_10weeks_myopic,MW,12550
USENSYS,PJMC_to_PJMW,2030,base_thin_cap_10weeks_myopic,MW,4198
USENSYS,PJMD_to_PJME,2030,base_thin_cap_10weeks_myopic,MW,4086
USENSYS,RMRG_to_SPPC,2030,base_thin_cap_10weeks_myopic,MW,4793
USENSYS,RMRG_to_SPPN,2030,base_thin_cap_10weeks_myopic,MW,2908
USENSYS,RMRG_to_SRSG,2030,base_thin_cap_10weeks_myopic,MW,61
USENSYS,SPPC_to_SPPN,2030,base_thin_cap_10weeks_myopic,MW,4798
USENSYS,SPPC_to_SPPS,2030,base_thin_cap_10weeks_myopic,MW,5785
USENSYS,SPPS_to_SRSG,2030,base_thin_cap_10weeks_myopic,MW,1090
USENSYS,SPPS_to_TRE,2030,base_thin_cap_10weeks_myopic,MW,7894
USENSYS,SPPS_to_TRE_WEST,2030,base_thin_cap_10weeks_myopic,MW,7802
USENSYS,MISC_to_MISE,2030,base_thin_cap_10weeks_myopic,MW,1258
USENSYS,MISS_to_SPPC,2030,base_thin_cap_10weeks_myopic,MW,2499
USENSYS,SPPN_to_SPPS,2030,base_thin_cap_10weeks_myopic,MW,4120
USENSYS,SRSG_to_TRE,2030,base_thin_cap_10weeks_myopic,MW,2543
USENSYS,CASO_to_SRSG,2040,base_thin_cap_10weeks_myopic,MW,634
USENSYS,ISNE_to_NYUP,2040,base_thin_cap_10weeks_myopic,MW,3013
USENSYS,MISC_to_SPPC,2040,base_thin_cap_10weeks_myopic,MW,2217
USENSYS,MISC_to_SPPS,2040,base_thin_cap_10weeks_myopic,MW,872
USENSYS,MISS_to_SPPS,2040,base_thin_cap_10weeks_myopic,MW,10093
USENSYS,MISS_to_SRSE,2040,base_thin_cap_10weeks_myopic,MW,906
USENSYS,MISW_to_PJMC,2040,base_thin_cap_10weeks_myopic,MW,3320
USENSYS,NYCW_to_PJME,2040,base_thin_cap_10weeks_myopic,MW,1338
USENSYS,NYUP_to_PJME,2040,base_thin_cap_10weeks_myopic,MW,1229
USENSYS,PJMC_to_PJMW,2040,base_thin_cap_10weeks_myopic,MW,1853
USENSYS,RMRG_to_SPPC,2040,base_thin_cap_10weeks_myopic,MW,392
USENSYS,RMRG_to_SPPN,2040,base_thin_cap_10weeks_myopic,MW,523
USENSYS,RMRG_to_SRSG,2040,base_thin_cap_10weeks_myopic,MW,631
USENSYS,SPPC_to_SPPN,2040,base_thin_cap_10weeks_myopic,MW,442
USENSYS,SPPS_to_TRE,2040,base_thin_cap_10weeks_myopic,MW,4139
USENSYS,CANO_to_NWPP,2050,base_thin_cap_10weeks_myopic,MW,592
USENSYS,CASO_to_SRSG,2050,base_thin_cap_10weeks_myopic,MW,3049
USENSYS,MISC_to_SPPC,2050,base_thin_cap_10weeks_myopic,MW,316
USENSYS,MISC_to_SPPS,2050,base_thin_cap_10weeks_myopic,MW,561
USENSYS,MISS_to_SPPS,2050,base_thin_cap_10weeks_myopic,MW,4760
USENSYS,MISS_to_SRSE,2050,base_thin_cap_10weeks_myopic,MW,457
USENSYS,NYCW_to_PJME,2050,base_thin_cap_10weeks_myopic,MW,192
USENSYS,PJMC_to_PJMW,2050,base_thin_cap_10weeks_myopic,MW,237
USENSYS,PJMD_to_PJME,2050,base_thin_cap_10weeks_myopic,MW,970
USENSYS,RMRG_to_SPPC,2050,base_thin_cap_10weeks_myopic,MW,194
