Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,1.936314791873737e11,5.230658375367414e9,3.634213883832181e9,3.6077357573273153e9,1.2601730817678005e10,7.422570275151925e9,9.357857616698366e9,5.316337038175522e9,7.478805006112272e9,9.588323563966976e9,5.849210480982328e9,8.453782501885158e8,5.1941424843192215e9,4.017634866749134e9,4.609321422193611e9,1.054454120151915e10,1.5963559638538992e10,3.8444451019561696e9,3.270235297409604e9,2.205287594711595e9,5.996254434637826e9,1.0708282789971743e10,1.0073095728591797e10,1.1835337717400974e10,5.670887341995398e9,1.3798388334673868e10,2.7442762436032705e9
cFix,1.415380185309e11,4.685391165900001e9,2.3637617811e9,2.5586575821e9,7.8283119732e9,6.2151812014e9,8.3450061035e9,3.9324902297e9,5.169111425299999e9,8.000181285000001e9,5.6508414721e9,5.48597668e8,4.4289676932e9,2.6847390729999995e9,3.6846587992000003e9,6.871551115e9,1.09994301608e10,3.737953494e9,3.066256971e9,2.0773037963000002e9,5.4150031742e9,7.879702006199999e9,8.702429835300001e9,8.6943173183e9,4.756805523900001e9,1.08688883222e10,2.3724793609999995e9
cVar,7.372218856655232e9,5.877966369899812e7,1.843599936569035e8,1.4067673130365628e8,9.099112399796739e8,1.6917905184000313e8,2.178894181980765e8,3.624700340028271e8,3.9377042378893447e8,3.1054989280693185e8,4.0726084345450565e7,3.6244828630991794e7,1.4079690622150698e8,2.835841073296211e8,1.4409704160155216e8,6.062620026964947e8,1.169355297742246e9,1.024842683956294e7,3.7052759600168526e7,2.285629383497962e7,6.295647173587133e7,6.265604558601664e8,2.5554812023150688e8,5.583060309744241e8,1.3940690323249272e8,4.4907602242682993e8,4.155465407379313e7
cFuel,2.838539097483252e10,4.716706462468053e8,1.0201903115679456e9,8.601487628520073e8,3.363858771008101e9,9.099815908518164e8,6.635436975639906e8,9.005329720387206e8,1.6194404914489725e9,1.074480330689793e9,1.5148145055141652e8,2.1232099803577068e8,5.664436123378501e8,9.463993879291041e8,6.69667539414326e8,2.5996443884378037e9,3.2899015726467385e9,8.477359979815498e7,1.4240263927938133e8,8.703169925068834e7,4.1997154954598415e8,2.000827460781185e9,9.723136546190434e8,2.2547924266409545e9,7.327736431640733e8,2.0991227224693775e9,2.716750556619376e8
cNSE,7.379261899479441e6,18856.770947042452,18936.16484233011,20129.695797665096,18618.68519776859,6.90715292024565e6,18860.615218980714,18464.905936749634,18539.716102008602,18953.120135565074,19505.746299492774,20461.74261248826,18646.844963011245,18695.59266670501,19031.38186374741,19464.715619534563,18889.57990099828,18692.041162573954,18439.75051153701,18238.980891730338,18556.351240814685,18573.679289567914,18991.08578784208,18677.10335857532,18858.66063393026,19109.50872864585,17916.539524510477
cStart,4.105503639468075e9,1.4798042750662887e7,6.588286134248972e7,4.823255137585416e7,4.9963021480503345e8,1.2132127813986008e8,1.3139953682107912e8,1.2082533752803859e8,2.9646412585826325e8,2.030931023501137e8,6.14196823916146e6,4.819429377914087e7,5.791562571490152e7,1.0289360289774242e8,1.1087901059586914e8,4.6706423066923255e8,5.0485371777010965e8,1.1450889277289776e7,2.450448777954289e7,1.8077566345035195e7,9.830468280472958e7,2.0117429345110202e8,1.427851273554563e8,3.279032643822373e8,4.188241303819712e7,3.812821580689308e8,5.854925632801536e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,1.7647547809109762e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.2205320375833717e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
