model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,ERCOT,ERCOT_naturalgas_ccccsavgcf_conservative_0,CCS,2040,greenfield,all,MWh,1923.9226721935652
GenX,ERCOT,ERCOT_naturalgas_ccavgcf_moderate_0,Natural Gas,2040,greenfield,all,MWh,92576312.69729222
GenX,ERCOT,ERCOT_naturalgas_ctavgcf_moderate_0,Natural Gas,2040,greenfield,all,MWh,1265034.698314567
GenX,ERCOT,ERCOT_battery_moderate_0,Battery,2040,greenfield,all,MWh,1188743.3007448427
GenX,ERCOT,ERCOT_nuclear_nuclear_moderate_0,Nuclear,2040,greenfield,all,MWh,836.0982352537376
GenX,ERCOT,ERCOT_landbasedwind_class3_moderate_1,Wind,2040,greenfield,all,MWh,156638166.39102224
GenX,ERCOT,ERCOT_landbasedwind_class3_moderate_2,Wind,2040,greenfield,all,MWh,174181935.85903564
GenX,ERCOT,ERCOT_landbasedwind_class3_moderate_3,Wind,2040,greenfield,all,MWh,39478.018386714895
GenX,ERCOT,ERCOT_landbasedwind_class3_moderate_4,Wind,2040,greenfield,all,MWh,58104470.86456777
GenX,ERCOT,ERCOT_landbasedwind_class3_moderate_5,Wind,2040,greenfield,all,MWh,1277.5768586318504
GenX,ERCOT,ERCOT_landbasedwind_class3_moderate_6,Wind,2040,greenfield,all,MWh,1497.2483094823813
GenX,ERCOT,ERCOT_utilitypv_class1_moderate_1,Solar,2040,greenfield,all,MWh,70009926.41441047
GenX,ERCOT,ERCOT_utilitypv_class1_moderate_2,Solar,2040,greenfield,all,MWh,14732371.55822504
GenX,ERCOT,ERCOT_utilitypv_class1_moderate_3,Solar,2040,greenfield,all,MWh,2744.8752573842817
GenX,ERCOT,ERCOT_utilitypv_class1_moderate_4,Solar,2040,greenfield,all,MWh,2936.251911136624
GenX,ERCOT,ERCOT_utilitypv_class1_moderate_5,Solar,2040,greenfield,all,MWh,1178.6610746724264
GenX,ERCOT,ERCOT_utilitypv_class1_moderate_6,Solar,2040,greenfield,all,MWh,1587.6687777351374
GenX,Eastern,Eastern_naturalgas_ccccsavgcf_conservative_0,CCS,2040,greenfield,all,MWh,2808.746104731122
GenX,Eastern,Eastern_naturalgas_ccavgcf_moderate_0,Natural Gas,2040,greenfield,all,MWh,1702463080.88275
GenX,Eastern,Eastern_naturalgas_ctavgcf_moderate_0,Natural Gas,2040,greenfield,all,MWh,45136002.34171768
GenX,Eastern,Eastern_battery_moderate_0,Battery,2040,greenfield,all,MWh,22331502.46671971
GenX,Eastern,Eastern_nuclear_nuclear_moderate_0,Nuclear,2040,greenfield,all,MWh,811.9999725497817
GenX,Eastern,Eastern_landbasedwind_class3_moderate_1,Wind,2040,greenfield,all,MWh,543800828.7281812
GenX,Eastern,Eastern_landbasedwind_class3_moderate_2,Wind,2040,greenfield,all,MWh,591145794.2180543
GenX,Eastern,Eastern_landbasedwind_class3_moderate_3,Wind,2040,greenfield,all,MWh,116092230.19018878
GenX,Eastern,Eastern_landbasedwind_class3_moderate_4,Wind,2040,greenfield,all,MWh,535720966.6934072
GenX,Eastern,Eastern_landbasedwind_class3_moderate_5,Wind,2040,greenfield,all,MWh,1386.753723613475
