model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,ERCOT_to_Eastern,2040,greenfield,MW,820,19114.2
GenX,2,Eastern_to_Western,2040,greenfield,MW,820,29573.4
GenX,3,Western_to_ERCOT,2040,greenfield,MW,0,9999.85
GenX,1,ERCOT_to_Eastern,2040,cap_only,MW,820,18778.7
GenX,2,Eastern_to_Western,2040,cap_only,MW,820,3704.5
GenX,3,Western_to_ERCOT,2040,cap_only,MW,0,8206.56
GenX,1,ERCOT_to_Eastern,2040,single_zone,MW,820,1.00008e+07
GenX,2,Eastern_to_Western,2040,single_zone,MW,820,1.00008e+07
GenX,3,Western_to_ERCOT,2040,single_zone,MW,0,1e+07
GenX,1,ERCOT_to_Eastern,2040,no_battery,MW,820,17534
GenX,2,Eastern_to_Western,2040,no_battery,MW,820,10374
GenX,3,Western_to_ERCOT,2040,no_battery,MW,0,10000
GenX,1,ERCOT_to_Eastern,2040,existing_only,MW,820,820
GenX,2,Eastern_to_Western,2040,existing_only,MW,820,820
GenX,3,Western_to_ERCOT,2040,existing_only,MW,0,9.02404e-07
GenX,1,ERCOT_to_Eastern,2050,single_zone,MW,820,1.00008e+07
GenX,2,Eastern_to_Western,2050,single_zone,MW,820,1.00008e+07
GenX,3,Western_to_ERCOT,2050,single_zone,MW,0,1e+07
GenX,1,ERCOT_to_Eastern,2050,no_battery,MW,820,29286.8
GenX,2,Eastern_to_Western,2050,no_battery,MW,820,48754.2
GenX,3,Western_to_ERCOT,2050,no_battery,MW,0,10000
GenX,1,ERCOT_to_Eastern,2050,greenfield,MW,820,42915.5
GenX,2,Eastern_to_Western,2050,greenfield,MW,820,39933.2
GenX,3,Western_to_ERCOT,2050,greenfield,MW,0,10000
GenX,1,ERCOT_to_Eastern,2050,cap_only,MW,820,31747
GenX,2,Eastern_to_Western,2050,cap_only,MW,820,42900.3
GenX,3,Western_to_ERCOT,2050,cap_only,MW,0,10000
GenX,1,ERCOT_to_Eastern,2050,existing_only,MW,820,820
GenX,2,Eastern_to_Western,2050,existing_only,MW,820,820
GenX,3,Western_to_ERCOT,2050,existing_only,MW,0,0.000281786
