model,line,line_name,planning_year,case,unit,value
GenX,1,ERCOT_to_Eastern,2040,greenfield,MW,18294.2
GenX,2,Eastern_to_Western,2040,greenfield,MW,28753.4
GenX,3,Western_to_ERCOT,2040,greenfield,MW,9999.85
GenX,1,ERCOT_to_Eastern,2040,cap_only,MW,17958.7
GenX,2,Eastern_to_Western,2040,cap_only,MW,2884.5
GenX,3,Western_to_ERCOT,2040,cap_only,MW,8206.56
GenX,1,ERCOT_to_Eastern,2040,single_zone,MW,1e+07
GenX,2,Eastern_to_Western,2040,single_zone,MW,1e+07
GenX,3,Western_to_ERCOT,2040,single_zone,MW,1e+07
GenX,1,ERCOT_to_Eastern,2040,no_battery,MW,16714
GenX,2,Eastern_to_Western,2040,no_battery,MW,9554.05
GenX,3,Western_to_ERCOT,2040,no_battery,MW,10000
GenX,1,ERCOT_to_Eastern,2040,existing_only,MW,1.98188e-07
GenX,2,Eastern_to_Western,2040,existing_only,MW,3.37165e-07
GenX,3,Western_to_ERCOT,2040,existing_only,MW,9.02404e-07
GenX,1,ERCOT_to_Eastern,2050,single_zone,MW,1e+07
GenX,2,Eastern_to_Western,2050,single_zone,MW,1e+07
GenX,3,Western_to_ERCOT,2050,single_zone,MW,1e+07
GenX,1,ERCOT_to_Eastern,2050,no_battery,MW,28466.8
GenX,2,Eastern_to_Western,2050,no_battery,MW,47934.2
GenX,3,Western_to_ERCOT,2050,no_battery,MW,10000
GenX,1,ERCOT_to_Eastern,2050,greenfield,MW,42095.5
GenX,2,Eastern_to_Western,2050,greenfield,MW,39113.2
GenX,3,Western_to_ERCOT,2050,greenfield,MW,10000
GenX,1,ERCOT_to_Eastern,2050,cap_only,MW,30927
GenX,2,Eastern_to_Western,2050,cap_only,MW,42080.3
GenX,3,Western_to_ERCOT,2050,cap_only,MW,10000
GenX,1,ERCOT_to_Eastern,2050,existing_only,MW,3.0344e-05
GenX,2,Eastern_to_Western,2050,existing_only,MW,6.01566e-06
GenX,3,Western_to_ERCOT,2050,existing_only,MW,0.000281786
