model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
TEMOA,BASN,BASN_batteries_1,Battery,2030,base_thin_cap_high,all,MWh,670433
TEMOA,BASN,BASN_biomass_1,Other,2030,base_thin_cap_high,all,MWh,231883
TEMOA,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,base_thin_cap_high,all,MWh,8.33649e+06
TEMOA,BASN,BASN_distributed_generation_1,Distributed Solar,2030,base_thin_cap_high,all,MWh,3.67923e+06
TEMOA,BASN,BASN_geothermal_1,Geothermal,2030,base_thin_cap_high,all,MWh,4.44118e+06
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin_cap_high,all,MWh,1.23565e+07
TEMOA,BASN,BASN_onshore_wind_turbine_1,Wind,2030,base_thin_cap_high,all,MWh,3.99756e+06
TEMOA,BASN,BASN_small_hydroelectric_1,Hydro,2030,base_thin_cap_high,all,MWh,1.65217e+06
TEMOA,BASN,BASN_solar_photovoltaic_1,Solar,2030,base_thin_cap_high,all,MWh,1.65569e+07
TEMOA,BASN,BASN_utilitypv_class1_moderate_1,Solar,2030,base_thin_cap_high,all,MWh,109.431
TEMOA,CANO,CANO_batteries_1,Battery,2030,base_thin_cap_high,all,MWh,3.1347e+06
TEMOA,CANO,CANO_biomass_1,Other,2030,base_thin_cap_high,all,MWh,1.85355e+06
TEMOA,CANO,CANO_conventional_hydroelectric_1,Hydro,2030,base_thin_cap_high,all,MWh,1.8321e+07
TEMOA,CANO,CANO_distributed_generation_1,Distributed Solar,2030,base_thin_cap_high,all,MWh,1.18589e+07
TEMOA,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2030,base_thin_cap_high,all,MWh,4.43239e+06
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin_cap_high,all,MWh,6.93441e+06
TEMOA,CANO,CANO_naturalgas_ccccsavgcf_conservative_0,CCS,2030,base_thin_cap_high,all,MWh,2.85672e+06
TEMOA,CANO,CANO_onshore_wind_turbine_1,Wind,2030,base_thin_cap_high,all,MWh,2.93917e+06
TEMOA,CANO,CANO_small_hydroelectric_1,Hydro,2030,base_thin_cap_high,all,MWh,1.95436e+06
TEMOA,CANO,CANO_solar_photovoltaic_1,Solar,2030,base_thin_cap_high,all,MWh,1.35717e+07
TEMOA,CANO,CANO_utilitypv_class1_moderate_1,Solar,2030,base_thin_cap_high,all,MWh,3.90878e+07
TEMOA,CASO,CASO_batteries_1,Battery,2030,base_thin_cap_high,all,MWh,1.02485e+07
TEMOA,CASO,CASO_biomass_1,Other,2030,base_thin_cap_high,all,MWh,976295
TEMOA,CASO,CASO_conventional_hydroelectric_1,Hydro,2030,base_thin_cap_high,all,MWh,2.27383e+06
TEMOA,CASO,CASO_distributed_generation_1,Distributed Solar,2030,base_thin_cap_high,all,MWh,1.81888e+07
TEMOA,CASO,CASO_geothermal_1,Geothermal,2030,base_thin_cap_high,all,MWh,199928
TEMOA,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2030,base_thin_cap_high,all,MWh,3.5596e+06
TEMOA,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin_cap_high,all,MWh,46660.4
TEMOA,CASO,CASO_naturalgas_ccccsavgcf_conservative_0,CCS,2030,base_thin_cap_high,all,MWh,1608.27
TEMOA,CASO,CASO_onshore_wind_turbine_1,Wind,2030,base_thin_cap_high,all,MWh,1.41657e+07
TEMOA,CASO,CASO_small_hydroelectric_1,Hydro,2030,base_thin_cap_high,all,MWh,580309
TEMOA,CASO,CASO_solar_photovoltaic_1,Solar,2030,base_thin_cap_high,all,MWh,3.03995e+07
TEMOA,CASO,CASO_utilitypv_class1_moderate_1,Solar,2030,base_thin_cap_high,all,MWh,1.01265e+08
TEMOA,FRCC,FRCC_batteries_1,Battery,2030,base_thin_cap_high,all,MWh,522252
TEMOA,FRCC,FRCC_battery_moderate_0_2hour,Battery,2030,base_thin_cap_high,all,MWh,3.32169
TEMOA,FRCC,FRCC_battery_moderate_0_4hour,Battery,2030,base_thin_cap_high,all,MWh,2.61915
TEMOA,FRCC,FRCC_biomass_1,Other,2030,base_thin_cap_high,all,MWh,1.65602e+06
TEMOA,FRCC,FRCC_conventional_hydroelectric_1,Hydro,2030,base_thin_cap_high,all,MWh,115875
TEMOA,FRCC,FRCC_distributed_generation_1,Distributed Solar,2030,base_thin_cap_high,all,MWh,1.11637e+07
TEMOA,FRCC,FRCC_landbasedwind_class3_moderate_1,Wind,2030,base_thin_cap_high,all,MWh,986371
TEMOA,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin_cap_high,all,MWh,1.71516e+07
TEMOA,FRCC,FRCC_naturalgas_ccccsavgcf_conservative_0,CCS,2030,base_thin_cap_high,all,MWh,1.21089e+08
TEMOA,FRCC,FRCC_nuclear_1,Nuclear,2030,base_thin_cap_high,all,MWh,3.09177e+07
TEMOA,FRCC,FRCC_solar_photovoltaic_1,Solar,2030,base_thin_cap_high,all,MWh,1.54087e+07
TEMOA,FRCC,FRCC_utilitypv_class1_moderate_1,Solar,2030,base_thin_cap_high,all,MWh,5.84279e+07
TEMOA,ISNE,ISNE_batteries_1,Battery,2030,base_thin_cap_high,all,MWh,256540
TEMOA,ISNE,ISNE_biomass_1,Other,2030,base_thin_cap_high,all,MWh,2.28459e+06
TEMOA,ISNE,ISNE_conventional_hydroelectric_1,Hydro,2030,base_thin_cap_high,all,MWh,2.09886e+06
TEMOA,ISNE,ISNE_conventional_steam_coal_1,Coal,2030,base_thin_cap_high,all,MWh,7398.92
TEMOA,ISNE,ISNE_distributed_generation_1,Distributed Solar,2030,base_thin_cap_high,all,MWh,7.93566e+06
TEMOA,ISNE,ISNE_hydroelectric_pumped_storage_1,Hydro,2030,base_thin_cap_high,all,MWh,3.37387e+06
TEMOA,ISNE,ISNE_landbasedwind_class3_moderate_1,Wind,2030,base_thin_cap_high,all,MWh,8.07523e+06
TEMOA,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin_cap_high,all,MWh,1.87335e+07
TEMOA,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_thin_cap_high,all,MWh,74955.3
TEMOA,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_thin_cap_high,all,MWh,9181.78
TEMOA,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,2030,base_thin_cap_high,all,MWh,3415.63
TEMOA,ISNE,ISNE_naturalgas_ccavgcf_moderate_0,Natural Gas,2030,base_thin_cap_high,all,MWh,582789
TEMOA,ISNE,ISNE_nuclear_1,Nuclear,2030,base_thin_cap_high,all,MWh,2.70887e+07
TEMOA,ISNE,ISNE_offshore_wind_turbine_1,Wind,2030,base_thin_cap_high,all,MWh,256048
TEMOA,ISNE,ISNE_onshore_wind_turbine_1,Wind,2030,base_thin_cap_high,all,MWh,1.9784e+06
TEMOA,ISNE,ISNE_petroleum_liquids_1,Other,2030,base_thin_cap_high,all,MWh,2562.62
TEMOA,ISNE,ISNE_small_hydroelectric_1,Hydro,2030,base_thin_cap_high,all,MWh,2.26505e+06
TEMOA,ISNE,ISNE_solar_photovoltaic_1,Solar,2030,base_thin_cap_high,all,MWh,4.05752e+06
TEMOA,ISNE,ISNE_utilitypv_class1_moderate_1,Solar,2030,base_thin_cap_high,all,MWh,2.00397e+07
TEMOA,MISC,MISC_batteries_1,Battery,2030,base_thin_cap_high,all,MWh,28537.2
TEMOA,MISC,MISC_battery_moderate_0_2hour,Battery,2030,base_thin_cap_high,all,MWh,4.58758
TEMOA,MISC,MISC_battery_moderate_0_4hour,Battery,2030,base_thin_cap_high,all,MWh,3.7421
TEMOA,MISC,MISC_biomass_1,Other,2030,base_thin_cap_high,all,MWh,571615
TEMOA,MISC,MISC_conventional_hydroelectric_1,Hydro,2030,base_thin_cap_high,all,MWh,1.36325e+06
TEMOA,MISC,MISC_distributed_generation_1,Distributed Solar,2030,base_thin_cap_high,all,MWh,2.29146e+06
TEMOA,MISC,MISC_hydroelectric_pumped_storage_1,Hydro,2030,base_thin_cap_high,all,MWh,1.16728e+06
TEMOA,MISC,MISC_landbasedwind_class3_moderate_1,Wind,2030,base_thin_cap_high,all,MWh,8.22414e+07
TEMOA,MISC,MISC_landbasedwind_class3_moderate_2,Wind,2030,base_thin_cap_high,all,MWh,8.57134
TEMOA,MISC,MISC_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin_cap_high,all,MWh,1.34375e+07
TEMOA,MISC,MISC_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_thin_cap_high,all,MWh,1312.24
TEMOA,MISC,MISC_natural_gas_steam_turbine_1,Natural Gas,2030,base_thin_cap_high,all,MWh,2453.66
TEMOA,MISC,MISC_naturalgas_ccccsavgcf_conservative_0,CCS,2030,base_thin_cap_high,all,MWh,3321.69
TEMOA,MISC,MISC_nuclear_1,Nuclear,2030,base_thin_cap_high,all,MWh,1.6194e+07
TEMOA,MISC,MISC_onshore_wind_turbine_1,Wind,2030,base_thin_cap_high,all,MWh,1.24712e+07
TEMOA,MISC,MISC_small_hydroelectric_1,Hydro,2030,base_thin_cap_high,all,MWh,111774
TEMOA,MISC,MISC_solar_photovoltaic_1,Solar,2030,base_thin_cap_high,all,MWh,6.12253e+06
TEMOA,MISC,MISC_utilitypv_class1_moderate_1,Solar,2030,base_thin_cap_high,all,MWh,6.48536e+07
TEMOA,MISE,MISE_batteries_1,Battery,2030,base_thin_cap_high,all,MWh,550.58
TEMOA,MISE,MISE_battery_moderate_0_4hour,Battery,2030,base_thin_cap_high,all,MWh,4.10595
TEMOA,MISE,MISE_biomass_1,Other,2030,base_thin_cap_high,all,MWh,865124
TEMOA,MISE,MISE_conventional_hydroelectric_1,Hydro,2030,base_thin_cap_high,all,MWh,86901.5
TEMOA,MISE,MISE_distributed_generation_1,Distributed Solar,2030,base_thin_cap_high,all,MWh,1.84241e+06
