Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.0129751838848206e11,9.544617950483376e9,7.591145092322313e9,6.412529785791032e9,1.644590624132445e10,1.0138591894618774e10,9.984145386329435e9,5.043551006359045e9,5.072933275124755e9,1.5058431663418306e10,1.046349678614228e10,4.945661225771937e8,5.769998078300067e9,5.280640566881513e9,6.585116764646475e9,1.0864914015334736e10,2.9289480427360825e10,1.2535791953928696e10,5.589642527703865e9,4.1621238439834685e9,1.4966720678262436e10,1.4484989209641748e10,1.285865283702994e10,1.2946792872363022e10,7.17519080638857e9,2.1224534047778366e10,7.547968658311451e9
cFix,2.249482575692599e11,9.21931821243e9,5.789754276999999e9,5.350563214820001e9,1.163296200052e10,8.93684420233e9,8.211609833619999e9,4.078798426089999e9,3.5926932587200003e9,1.272036237359e10,9.76804054686e9,3.5574419855999994e8,5.367110388309999e9,4.11112397272e9,5.96905217809e9,7.96947563232e9,1.952909783183e10,1.2412472636269999e10,5.44343187849e9,4.0648363209999995e9,1.4664484208490002e10,1.0877471457389997e10,1.083285057718e10,9.914467027119999e9,6.56009918652e9,2.0131532276479996e10,7.44406145251e9
cVar,9.27837424849783e9,3.0469230006697837e7,2.90502863005442e8,1.6547755013009056e8,9.37934079559579e8,1.719158816105895e8,4.882533242234078e8,2.5093200939871344e8,2.1762499133856535e8,6.289803214824095e8,1.3292820286420743e8,1.7818546175428737e7,7.941094396282673e7,2.5522862530818078e8,1.1537589861829177e8,5.0695331325298303e8,2.7923446357210617e9,5.725628040947665e6,2.980475921018866e7,1.9067109100062765e7,2.754029276722446e7,8.154525584072726e8,4.525460002067935e8,5.562679693489006e8,1.1152986380203155e8,1.6882863845985332e8,9.461012496267883e6
cFuel,2.82561334190953e10,2.0506191234224403e8,1.3007711136118891e9,7.530319800923158e8,3.255922851864613e9,9.366620591647105e8,1.0907167554855018e9,6.033849369101117e8,1.0330397325016295e9,1.4410875338918896e9,4.188285854336167e8,9.03761111037918e7,2.878451078168348e8,8.255543158302574e8,4.398025355225971e8,2.0146751631069696e9,5.967161226263724e9,5.2466671878667764e7,1.0145626310515681e8,6.680568894263489e7,1.892284743859947e8,2.426534576274118e9,1.3798933031374586e9,2.1383710247054646e9,4.40558092531325e8,7.325484910746361e8,6.4348912114385076e7
cNSE,2.1988376783662355e8,4.311279896031231e7,9106.390105570239,2.6082294618588902e7,8794.726459217181,9063.726900666667,8920.984980743504,8817.119992037566,8802.819906679315,9492.961687806397,1.0062331531068899e8,8697.84154081898,8058.181411480594,8534.450015683597,8676.039282170286,9681.309312210264,9229.870312432315,4.987104368865614e7,8147.425435657396,7862.85006926689,8502.063273765767,9472.185610349463,9372.738949632818,9148.642190446977,9272.568752852361,9615.285472085066,7045.076716260462
cStart,4.829823487718988e9,4.6655796744120196e7,2.1010773231487933e8,1.1737474613003652e8,6.190785146538005e8,9.316068778657404e7,1.935565520155446e8,1.1042681684022905e8,2.2956648974465266e8,2.6799194149232125e8,4.3076135673765644e7,3.0618568896432348e7,3.5623580028994024e7,8.87251185730571e7,6.087747637630388e7,3.738002253454731e8,1.000867503675722e9,1.525597405042524e7,1.4941479473084893e7,1.1406862090701891e7,8.545920055594243e7,3.655211453847467e8,1.933535837667372e8,3.376777025464666e8,6.299439096646005e7,1.9161502647840887e8,3.0090236114081312e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.9515940310268626e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,3.3735529955749336e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
