Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.188198461578769e11,3.9084328393719425e9,3.594878097748396e9,3.7816235427619963e9,9.381104713585585e9,5.858125269713612e9,7.437084731256492e9,4.0777417370635595e9,6.344724946267515e9,7.546472343372191e9,4.642746008950065e9,6.997731970930227e8,2.966491410763706e9,4.334742519740715e9,4.580118259097245e9,1.146965496450184e10,1.1581196491995546e10,4.1084315935760803e9,2.732196310279244e9,2.3511779701074038e9,5.244025429243003e9,9.147380205719175e9,8.3520344663954315e9,9.594785000663383e9,4.41287545261734e9,1.2019853998966906e10,3.2804102816774163e9
cFix,1.0147803425558995e11,2.70538249519e9,1.9934258385700002e9,2.12372451093e9,4.1043321828300004e9,3.48974088109e9,6.35071099166e9,2.6548073062799997e9,3.39040318773e9,5.367183426040001e9,3.7990117045999994e9,9.372008863e7,2.1033334829799995e9,2.5154686269999995e9,2.88396759679e9,6.211903323500001e9,7.7454308098099985e9,3.87816349815e9,2.41150924016e9,2.15806525984e9,4.25740378652e9,6.119192156840001e9,5.991119128789999e9,5.212940765669999e9,2.7738644628e9,8.281721328490001e9,2.8615081747000003e9
cVar,7.064783706134497e9,1.2047527398229243e8,1.6764137164993736e8,1.6278272600242442e8,6.065741010168538e8,2.707481745489346e8,1.4790376156771216e8,1.6811249192132145e8,4.154424885792515e8,2.7246903146334356e8,1.1689336859334219e8,7.781079363234833e7,1.605146935967012e8,3.553094819201481e8,2.272263330095797e8,8.536513671949823e8,5.556124503977344e8,2.0990273980298195e7,5.207862948899385e7,3.096759302848413e7,1.1261515887360078e8,4.8208267083459544e8,3.755911753544603e8,5.75994718276427e8,2.1900849689544168e8,4.664887991641115e8,4.979828116004676e7
cFuel,4.0081466741300385e10,9.787844307386551e8,1.326777771355147e9,1.350667125326737e9,4.20029390438523e9,1.7983673694283361e9,7.557875527806642e8,1.1201442858970795e9,2.276970477238821e9,1.6086076133227208e9,6.750389536189612e8,4.654978040747667e8,6.578989487089947e8,1.328222556782144e9,1.2826817659092147e9,4.0350937154436665e9,2.9246893406607823e9,1.7274947720928273e8,2.330643486880786e8,1.35775381971127e8,7.527013358549118e8,2.277987074686608e9,1.763325990883944e9,3.428752464669614e9,1.3251616341965802e9,2.880590837442499e9,3.258345800249704e8
cNSE,1.9976949872551754e8,21273.51069610714,20998.016655564847,26127.028909426335,21003.429950811114,1.9924512989360192e8,20773.626995245544,19192.326725662915,18752.00774139456,21950.192339581365,28322.487392645347,26945.36335257248,18270.218482721742,18564.561060900312,21303.00688755456,24893.713702254296,23260.198129656976,18275.213824259987,17159.510159157217,16685.892407144376,18549.677790917616,19915.326029765387,21940.536497319885,20185.42620620926,20934.64133101592,23693.375045674606,15399.543600754456
cStart,4.624027580780175e9,1.0376936595029874e8,1.0701211815665652e8,1.4442305347392553e8,4.698835219235484e8,1.0002371475273767e8,1.8266165162112018e8,1.3465846063843244e8,2.6189004071170154e8,2.9819032235378635e8,5.177365965036866e7,6.271756539255516e7,4.47260152595275e7,1.3572328947736195e8,1.8622126038156322e8,3.6898166464948845e8,3.554406309288987e8,3.651006902267542e7,3.552693243201139e7,2.63530493753852e7,1.2128659831669833e8,2.6809838803194088e8,2.2197623083053026e8,3.7707686662113553e8,9.481992408398601e7,3.910293404952481e8,4.325384624879739e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,5.8378946615997866e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,6.5313385428737144e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
