Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,Total
CO2_Price_1,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0
AnnualSum,4.360923722495305e6,5.4546667460176265e6,6.961752099926728e6,1.6459875454367997e7,1.5707678419846663e7,5.260824564183826e6,3.9458113454107526e6,8.532299567601705e6,7.181510797359386e6,3.115607496845449e6,2.6737763535440178e6,2.8036987796344436e6,3.5420648623957215e6,2.5060595318207173e6,2.1427678909514293e7,1.4069389591917954e7,1.1484037643119663e6,538808.245249302,451236.7558806244,2.9634150012683826e6,6.571866914441344e6,5.482073618272543e6,1.2948367806975754e7,6.05861357648736e6,9.490702003181143e6,1.460264459835217e6,1.711173703887862e8
t1,0.00015114887712495834,261.3035639942505,401.87511301087045,707.5866926555012,0.00011394546891160665,0.0003122935237857184,69.99430154208372,350.4365580736949,0.0004606396591777651,0.00024217312898754744,0.00014412041344920618,0.00011121102464467065,0.00019636558403346782,0.00016711607575898888,0.0002035996802028932,522.7385058037293,0.00015580591385771345,0.00018057062845131084,0.00017950693318562403,0.00019823071930461007,57.09948146599029,0.00019326735899309968,127.4485552533064,0.00015976854640314695,322.5256565028423,0.00013205546340004827,2821.0117301212686
t2,0.00014414421283627938,261.3000715806206,399.07976348909597,707.5866549448983,0.00011417283579427135,0.00023543742687732948,0.0009581522285485213,0.012540844683414792,0.00043021179204974925,0.00018679104420280971,0.00014361894451056991,0.00011109997670081937,0.000196580596533129,0.0001673273921417608,0.0002030564010363891,277.3702438047946,0.00013812233774338766,0.00017172800018623832,0.00017719254967377208,0.00017986634562707933,9.20169290931985,0.0001931738230104578,0.00030032683513743247,0.00015928055479965287,0.0003887113927490774,0.00012930783735885698,1654.5556958759403
t3,0.00014444071089186848,261.30007270722945,382.8962161008432,516.551835532202,0.0001140814653542488,0.00021466647272542884,0.00025867669683518277,0.00026884951068848064,0.00023028038280349317,0.0001785846356432696,0.00014335193077181623,0.0001108179545012004,0.00019624824420385337,0.00016740878498694965,0.00020302275931950538,25.639714846810612,0.00013553340107154681,0.00016886331228965429,0.00017352980833659743,0.00016840502583537867,21.048577396241342,0.00019278299088530443,0.00020142363594634734,0.00016020947763204074,0.00024326360609767543,0.0001251583442822755,1207.4402161824776
t4,0.0001057174340813776,232.58845778984534,176.15356576362944,420.4199615043162,0.00011401149397317362,0.00021310191687718815,0.00025498718568620413,0.00021916817428963966,0.00022960533225872167,0.00013435810836637244,0.00014305056519593024,0.00011079826741748043,0.00019603962996184935,0.0001673945433910265,0.00020272785409669255,17.548588122846457,0.00010441155562487882,0.00016875160787261428,0.00017004232178099727,0.00016173878278688086,4.694316529780747,0.00019234727565731405,0.00017929741708134142,0.00015226120334624728,0.00021592250478270496,0.0001216023710028082,851.4084470459638
t5,0.00010574374800759595,166.31339860343283,96.16275743697798,436.9629754762552,0.0001138852795872407,0.00021298171496114465,0.00025436404682470116,0.0001996461181774284,0.00021543911231849605,0.00013435418686177128,0.0001429065116919908,0.00011078058846930178,0.000196039411371744,0.00016742638301648008,0.00020260161645142035,8.127198552164474,0.00010421765256343883,0.00016742539127159367,0.00016649267604705912,0.00015614613274901856,8.470798729907015,0.00019193559131090273,0.0001794887474501335,0.00014890136955679337,0.00020205277886292157,0.0001182074885558849,716.0406198352837
t6,0.00010577164655842056,169.25469278149373,72.88490635171092,450.8980535496643,0.00011388423512951577,0.00021291282806748334,0.00025405941169863227,0.0001965382474892363,0.0002155279656367437,0.00013434248202141282,0.00014283620590136776,0.0001107630097453087,0.0001958745635960879,0.00016746418385414158,0.00020279754262539625,37.79181826945518,0.00010408048570678342,0.00016642960530224472,0.00016645445162289705,0.00015500479852763478,36.052756348222196,0.00019175084804782698,0.00017994332997142058,0.00014837458097031393,0.0001999442603174806,0.00011741480161354762,766.8857094700307
t7,0.00010579595217874382,156.1532755792355,36.58876163244291,549.0324653358082,0.00011392667897724412,0.00021277812547439487,0.0002538353445933032,0.00019334714674917771,0.00021586465858056282,0.00013416239026747538,0.0001428117117612277,0.00011072810528050403,0.00019573585972281683,0.00016743930634390334,0.0002033967203482559,45.91547029643262,0.00010402510578710463,0.00016564963307802278,0.0001664264514055065,0.00015382599072282324,60.90049599249244,0.00019159897711095597,0.0001805022863451115,0.00014766000056442574,0.000197690416220947,0.00011649151854746581,848.5939425287918
t8,0.00010564751096277399,163.015776097755,27.58917285158857,509.8075568636372,0.00011403743393602378,0.00021337031220811992,0.00025419337804402674,0.00020503191570768825,0.00022316153419097478,0.00013419429800290314,0.00014273692339508568,0.0001107319711729612,0.00019596244589701201,0.0001674646538247711,0.0002034973519313563,251.58711933754412,0.00010403207629484397,0.0001687176455765209,0.00016749156348930695,0.00015803694339650007,132.27442542170385,0.00019700071380545148,0.00018662132822145453,0.00015119340076488624,0.0002060039852750821,0.00011939030442579715,1084.2775790899193
