Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
t1,45.61551236028712,102.90300362705419,51.30126542761267,49.916415690389044,0.32721914524294443,38.34979879792523,40.351919120191106,43.88182828404222,39.670975728802645,46.98723915243583,45.163593746901476,0.3686218796957329,37.52117413903823,41.853700852640785,43.91647271931929,40.351919924384966,41.17305968059102,39.03171906443841,39.68510933115871,41.25121875415933,46.37071839636192,38.50942488662222,46.21071943808431,46.873580969794624,43.02954201603972,39.87611417702941
t2,40.13209564422883,53.51900670600678,49.884368495070696,48.537772870854496,0.2453956610857974,37.290575488291516,40.15610301560879,42.66985047474067,39.670952348136915,38.306062021951384,45.16359302558044,0.2764721993258292,37.52115335931208,41.853699728924475,43.916472155453164,40.35191971696859,33.56609163788032,35.407690737032716,38.58902617999961,40.111894524527294,46.370707622645,38.509422519880545,44.93442097544429,45.57897209368693,41.84110154324818,38.77476755451631
t3,40.131998672317756,53.51894299503112,49.884326090933754,46.37072036687661,3.390537046068566e-5,35.81251553529159,38.56446387376671,40.76477917244376,36.741693095244585,34.9477419091814,45.16358884875812,3.8568718606597724e-5,37.4874288123581,41.85369622723989,43.9164681346748,40.35191572117338,32.23565202559269,34.00426015773617,36.86613579634203,38.32102762619382,46.37071499164143,38.509424844179996,42.928244250013414,45.57893096650799,39.393014307468846,37.04360545412828
t4,0.0001105351270165134,47.044323372180564,49.884319975838885,46.37072013708391,2.7324005121435673e-5,35.8125139700283,38.564462142068436,38.842287076797824,36.74212562950139,9.409960732742691e-5,45.163586898398194,3.111107413973713e-5,37.487428600954004,41.85369448825248,43.916466263059334,40.351914019950065,9.560859264586039e-5,34.00425795065352,35.127523675559495,36.51378407137977,46.37069470700622,38.50941364226955,40.90372545855914,41.49046552031126,38.08787894010182,35.29660714665539
t5,7.782052741566573e-5,47.04432050536981,49.884319294654674,46.370720168320595,2.7426361169554484e-5,35.81250712947086,38.56445486741079,36.66016543134327,35.455951197631315,6.739950168793525e-5,45.16357849827121,3.07839755436859e-5,37.487420229630104,41.85368720721537,43.91645812189464,40.35190650742283,6.271889143466792e-5,33.31365313705852,33.15410178867065,34.462475414888814,46.370706462479546,38.50941847695028,40.903725933623846,39.15956623478538,35.948139330390276,33.31368413702547
t6,7.407668994230106e-5,47.044320556250995,49.88431888930808,46.37072019338251,2.2290412744745945e-5,35.812516886081305,38.56446573893389,36.11020835240804,35.455957548713045,6.580174566886677e-5,45.163590430796816,2.517992831882114e-5,37.487430184501434,41.85369732707729,43.91646971295953,40.35191736257026,5.922801522502979e-5,32.813910268559205,33.15409674245689,33.94548657095767,46.370717272844246,38.50941116106755,40.903718789057784,38.57211343849836,35.408863388121475,32.81391537335988
t7,7.237657526483658e-5,47.044320355512326,49.88431728600391,46.370720497469,1.5848798617888134e-5,35.812517304197826,38.56446695640047,35.416750624468314,35.455955971425695,6.534505672800984e-5,45.16359090778908,1.8280052398848638e-5,37.48742982603626,41.85369756168411,43.91647012738175,40.35191785442037,5.733063322107446e-5,32.18376013264355,33.15408925778422,33.29359973854379,46.37071854220505,38.50942355320766,40.903736290145304,37.83137671583757,34.72887399786921,32.183758968393896
t8,7.808406592558871e-5,47.04432045910336,49.884316190589544,46.37072037544514,1.9022486336264799e-6,35.81262669110889,38.564585437998105,37.42024615087686,36.191072441780705,6.507636748401183e-5,45.16359002344093,3.8011046209437736e-6,37.52115835823011,41.853696426407694,43.91646928239777,40.35191970147221,5.7586595300349624e-5,34.00436621772599,33.84148589686302,35.1769911018502,46.37071954865245,39.352403030641206,41.79912195173001,39.97146412787597,36.69345819606847,34.00437108467258
t9,9.577079510567138e-5,47.044320763900444,49.884314804718045,11.043878214288602,3.28145987490141e-7,8.702349417429392,9.371066148058352,9.092995293017166,8.615705643736854,6.496139339706779e-5,10.873249256322612,1.3167169958811245e-6,9.109348547444657,10.145345622045733,10.573001665814909,9.805411062576896,6.804674018786115e-5,8.26294775641791,8.223368126742548,8.547890549261393,11.342208571731076,9.625532510000149,10.22399875334171,10.572953958116557,9.1379973003932,8.262946854690382
t10,8.379763748268046e-5,47.04432062857192,43.8494091615242,10.572992684354364,2.8590638760081637e-7,0.00010482353473469895,0.00011416206830027999,0.00013003438654882527,0.0001040831005446937,6.466075958921634e-5,0.00014336494172080587,8.251659210322393e-7,0.00011244530025854279,0.00014534302238417585,0.00013895877564303668,0.00012625425972021757,5.851202137379181e-5,9.870268356317166e-5,9.684684343871195e-5,9.598645895209296e-5,10.573000349943829,0.00013841239723799218,0.00016662150071117312,0.00010987527140592118,9.988870958280627e-5,9.220851153317321e-5
t11,6.05127680194273e-5,7.831571704312108e-5,6.761034139708562e-5,0.0001594276943123596,2.6195925381348614e-7,7.600654589960925e-5,8.314006834261567e-5,0.00013544092613617742,7.423309535962665e-5,6.039956599351965e-5,0.00013905061302379798,7.998193469440543e-7,8.725202172979502e-5,0.0001390470723408188,0.00013461476214445212,0.0001197818201421904,5.453655883851494e-5,7.139680388867396e-5,6.908484375176182e-5,6.819701224032452e-5,10.572999299454024,0.0001333616425704276,0.0001464307472850446,6.488835839052301e-5,7.181994466998124e-5,6.56004605284882e-5
t12,6.545142802622112e-5,6.166318511734964e-5,6.69104988515791e-5,0.0001606077980572366,3.218378674138957e-7,0.00010617014472841185,0.00011375982901006634,0.00013865554282542513,9.999557836361292e-5,5.605322156088657e-5,0.00013913683514786272,7.99807410815429e-7,0.00011080464815653828,0.0001371022885483482,0.00013461088688669878,0.00012241676533379504,7.350870234173422e-5,0.00010073793045465416,9.41597686100404e-5,9.804599270580787e-5,10.572998103844759,0.00013576512108242483,0.00014758483743205193,8.509341266067883e-5,0.0001024878324414108,9.519719635947644e-5
t13,6.975955311818566e-5,5.565545879791149e-5,6.521971773223855e-5,0.00017592004019853331,7.09943590729904e-7,0.00010926903764576991,0.00011725201657878952,0.0001511676769494328,0.00010391360538417044,5.5558747692846316e-5,0.00014292260534407215,1.219554477421017e-6,0.00011257492948063572,0.00014325514882544089,0.0001382080747130487,0.0001252857867568754,8.316462322191016e-5,0.00010376714202606545,9.6983187583662e-5,0.00010088883335417728,10.572998218434599,0.00013976128762336213,0.00016063424606959286,8.877396385043944e-5,0.00010544234992965716,9.761297194884202e-5
t14,6.611149769328568e-5,5.54181531053518e-5,6.43293630643921e-5,10.57299748531788,1.3375058754899136e-6,0.00010963274201694678,0.0001181802099273477,0.00015488991388878001,0.00010605503779610347,5.6257897986531265e-5,0.00014328142709408152,1.7617481972968116e-6,0.00011327308701175504,0.00014415764750118639,0.00013861813763917859,0.00012507323057797375,9.352931042727769e-5,0.00010419402731354785,9.873058118492802e-5,0.00010101975745895404,10.572996102940623,0.00014043533082497766,0.00016428934414131348,8.89850685253871e-5,0.00010542195175257648,9.777527886924226e-5
t15,6.391218570511804e-5,5.119668951917213e-5,5.772616502658125e-5,10.572997844263424,3.955271564307577e-6,0.00011152561299076657,0.00012040988712862865,0.00015502095560204776,0.00010570776298542579,5.625191686033545e-5,0.00014337427414649867,4.430310366241077e-6,0.00011378857068216414,0.00014475779015617538,0.0001388215507307757,0.00012600983370181576,8.870230762368006e-5,0.00010607201080235373,9.933845116769404e-5,0.00010340911671298932,10.572998042095328,0.00014092064612721567,0.00016447061421039557,9.098880238275781e-5,0.00010815002644279847,0.00010025982731690414
t16,6.530936007017324e-5,5.5202516037363e-5,6.0653167846955475e-5,10.572999961646142,3.14579828989079e-5,0.0001129240613384219,0.00012242638411259972,0.00015580925323327089,0.00010799883171838833,6.0405388134230006e-5,0.00014446652836606983,3.2481132665548045e-5,0.00011625268787535867,0.00014555747346524129,0.0001398764242909641,0.00012749365653729567,9.88075987360618e-5,0.00010743674969007545,0.00010200531671878458,0.00010450241699180023,10.572999354742503,0.00014292441245361757,0.00016547291147008442,9.211169946298991e-5,0.00010932946319752563,0.00010119078052003909
