model,line_name,planning_year,case,unit,start_value,end_value
USENSYS,BASN_to_CANO,2030,26z-short-base-200_d365_h24_8760,MW,100,100
USENSYS,BASN_to_CASO,2030,26z-short-base-200_d365_h24_8760,MW,5920,5920
USENSYS,BASN_to_NWPP,2030,26z-short-base-200_d365_h24_8760,MW,3350,3350
USENSYS,BASN_to_RMRG,2030,26z-short-base-200_d365_h24_8760,MW,3750,3750
USENSYS,BASN_to_SRSG,2030,26z-short-base-200_d365_h24_8760,MW,5385,5385
USENSYS,CANO_to_CASO,2030,26z-short-base-200_d365_h24_8760,MW,3675,3675
USENSYS,CANO_to_NWPP,2030,26z-short-base-200_d365_h24_8760,MW,3675,3936
USENSYS,CASO_to_NWPP,2030,26z-short-base-200_d365_h24_8760,MW,2858,2858
USENSYS,CASO_to_SRSG,2030,26z-short-base-200_d365_h24_8760,MW,4354,9796
USENSYS,FRCC_to_SRSE,2030,26z-short-base-200_d365_h24_8760,MW,3600,4641
USENSYS,ISNE_to_NYCW,2030,26z-short-base-200_d365_h24_8760,MW,760,1242
USENSYS,ISNE_to_NYUP,2030,26z-short-base-200_d365_h24_8760,MW,1400,6599
USENSYS,MISC_to_MISS,2030,26z-short-base-200_d365_h24_8760,MW,1039,1039
USENSYS,MISC_to_MISW,2030,26z-short-base-200_d365_h24_8760,MW,1655,1655
USENSYS,MISC_to_PJMC,2030,26z-short-base-200_d365_h24_8760,MW,5244,5244
USENSYS,MISC_to_PJMW,2030,26z-short-base-200_d365_h24_8760,MW,5441,11748
USENSYS,MISC_to_SPPC,2030,26z-short-base-200_d365_h24_8760,MW,1430,6037
USENSYS,MISC_to_SPPS,2030,26z-short-base-200_d365_h24_8760,MW,1172,9166
USENSYS,MISC_to_SRCE,2030,26z-short-base-200_d365_h24_8760,MW,3745,3745
USENSYS,MISE_to_PJMW,2030,26z-short-base-200_d365_h24_8760,MW,2662,2662
USENSYS,MISS_to_SPPS,2030,26z-short-base-200_d365_h24_8760,MW,1697,18667
