model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,BASN,BASN_batteries_1,Battery,2030,26z-short-base-200_d365_h24_8760,MWh,615771
USENSYS,BASN,BASN_batteries_1,Battery,2040,26z-short-base-200_d365_h24_8760,MWh,752758
USENSYS,BASN,BASN_batteries_1,Battery,2050,26z-short-base-200_d365_h24_8760,MWh,730429
USENSYS,BASN,BASN_battery_moderate_0,Battery,2040,26z-short-base-200_d365_h24_8760,MWh,1476593
USENSYS,BASN,BASN_battery_moderate_0,Battery,2050,26z-short-base-200_d365_h24_8760,MWh,15980528
USENSYS,BASN,BASN_biomass_1,Other,2030,26z-short-base-200_d365_h24_8760,MWh,92757
USENSYS,BASN,BASN_biomass_1,Other,2040,26z-short-base-200_d365_h24_8760,MWh,69096
USENSYS,BASN,BASN_biomass_1,Other,2050,26z-short-base-200_d365_h24_8760,MWh,48820
USENSYS,BASN,BASN_biomass_2,Other,2030,26z-short-base-200_d365_h24_8760,MWh,48220
USENSYS,BASN,BASN_biomass_2,Other,2040,26z-short-base-200_d365_h24_8760,MWh,45649
USENSYS,BASN,BASN_biomass_2,Other,2050,26z-short-base-200_d365_h24_8760,MWh,33537
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,26z-short-base-200_d365_h24_8760,MWh,7792698
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2040,26z-short-base-200_d365_h24_8760,MWh,5112809
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2050,26z-short-base-200_d365_h24_8760,MWh,4349865
USENSYS,BASN,BASN_conventional_steam_coal_1,Coal,2040,26z-short-base-200_d365_h24_8760,MWh,510
USENSYS,BASN,BASN_conventional_steam_coal_1,Coal,2050,26z-short-base-200_d365_h24_8760,MWh,1530
USENSYS,BASN,BASN_conventional_steam_coal_2,Coal,2040,26z-short-base-200_d365_h24_8760,MWh,43247
USENSYS,BASN,BASN_conventional_steam_coal_2,Coal,2050,26z-short-base-200_d365_h24_8760,MWh,25726
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2030,26z-short-base-200_d365_h24_8760,MWh,3882200
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2040,26z-short-base-200_d365_h24_8760,MWh,4555160
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2050,26z-short-base-200_d365_h24_8760,MWh,4564013
USENSYS,BASN,BASN_geothermal_1,Geothermal,2030,26z-short-base-200_d365_h24_8760,MWh,3793080
USENSYS,BASN,BASN_geothermal_1,Geothermal,2040,26z-short-base-200_d365_h24_8760,MWh,2514120
USENSYS,BASN,BASN_geothermal_1,Geothermal,2050,26z-short-base-200_d365_h24_8760,MWh,490560
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0,Wind,2030,26z-short-base-200_d365_h24_8760,MWh,10493516
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0,Wind,2040,26z-short-base-200_d365_h24_8760,MWh,10493516
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0,Wind,2050,26z-short-base-200_d365_h24_8760,MWh,10493516
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2030,26z-short-base-200_d365_h24_8760,MWh,32043743
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2040,26z-short-base-200_d365_h24_8760,MWh,32043743
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2050,26z-short-base-200_d365_h24_8760,MWh,32043743
USENSYS,BASN,BASN_landbasedwind_class3_moderate_11,Wind,2050,26z-short-base-200_d365_h24_8760,MWh,3790029
USENSYS,BASN,BASN_landbasedwind_class3_moderate_13,Wind,2030,26z-short-base-200_d365_h24_8760,MWh,5084078
USENSYS,BASN,BASN_landbasedwind_class3_moderate_13,Wind,2040,26z-short-base-200_d365_h24_8760,MWh,5084078
USENSYS,BASN,BASN_landbasedwind_class3_moderate_13,Wind,2050,26z-short-base-200_d365_h24_8760,MWh,5084078
USENSYS,BASN,BASN_landbasedwind_class3_moderate_17,Wind,2050,26z-short-base-200_d365_h24_8760,MWh,3319309
USENSYS,BASN,BASN_landbasedwind_class3_moderate_19,Wind,2030,26z-short-base-200_d365_h24_8760,MWh,2734836
USENSYS,BASN,BASN_landbasedwind_class3_moderate_19,Wind,2040,26z-short-base-200_d365_h24_8760,MWh,4447173
USENSYS,BASN,BASN_landbasedwind_class3_moderate_19,Wind,2050,26z-short-base-200_d365_h24_8760,MWh,4447173
USENSYS,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2030,26z-short-base-200_d365_h24_8760,MWh,13768879
USENSYS,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2040,26z-short-base-200_d365_h24_8760,MWh,13768879
