model,line_name,planning_year,case,unit,value
USENSYS,SPPC_to_SPPN,2050,26z-short-base-200_d365_h24_8760,MW,838
USENSYS,SPPN_to_SPPS,2050,26z-short-base-200_d365_h24_8760,MW,7255
USENSYS,SPPS_to_SRSG,2050,26z-short-base-200_d365_h24_8760,MW,10100
USENSYS,SPPS_to_TRE,2050,26z-short-base-200_d365_h24_8760,MW,10000
USENSYS,SPPS_to_TRE_WEST,2050,26z-short-base-200_d365_h24_8760,MW,6711
USENSYS,SRCA_to_SRCE,2050,26z-short-base-200_d365_h24_8760,MW,2644
USENSYS,SRCE_to_SRSE,2050,26z-short-base-200_d365_h24_8760,MW,2887
USENSYS,NWPP_to_SPPN,2050,26z-short-base-200_d365_h24_8760,MW,3246
USENSYS,SRSG_to_TRE,2050,26z-short-base-200_d365_h24_8760,MW,3592
USENSYS,MISS_to_SPPC,2050,26z-short-base-200_d365_h24_8760,MW,7218
