model,zone,planning_year,case,unit,value
USENSYS,BASN,2030,26z-short-base-200_d365_h24_8760,tons,3046319
USENSYS,BASN,2040,26z-short-base-200_d365_h24_8760,tons,3427242
USENSYS,BASN,2050,26z-short-base-200_d365_h24_8760,tons,2791413
USENSYS,CANO,2030,26z-short-base-200_d365_h24_8760,tons,6982466
USENSYS,CANO,2040,26z-short-base-200_d365_h24_8760,tons,6460586
USENSYS,CANO,2050,26z-short-base-200_d365_h24_8760,tons,5640861
USENSYS,CASO,2030,26z-short-base-200_d365_h24_8760,tons,6593846
USENSYS,CASO,2040,26z-short-base-200_d365_h24_8760,tons,6475186
USENSYS,CASO,2050,26z-short-base-200_d365_h24_8760,tons,6453078
USENSYS,FRCC,2030,26z-short-base-200_d365_h24_8760,tons,14316030
USENSYS,FRCC,2040,26z-short-base-200_d365_h24_8760,tons,14213665
USENSYS,FRCC,2050,26z-short-base-200_d365_h24_8760,tons,14111769
USENSYS,ISNE,2030,26z-short-base-200_d365_h24_8760,tons,7844007
USENSYS,ISNE,2040,26z-short-base-200_d365_h24_8760,tons,10096836
USENSYS,ISNE,2050,26z-short-base-200_d365_h24_8760,tons,11133718
USENSYS,MISC,2030,26z-short-base-200_d365_h24_8760,tons,3112949
USENSYS,MISC,2040,26z-short-base-200_d365_h24_8760,tons,3750264
USENSYS,MISC,2050,26z-short-base-200_d365_h24_8760,tons,3869692
USENSYS,MISE,2030,26z-short-base-200_d365_h24_8760,tons,4089560
USENSYS,MISE,2040,26z-short-base-200_d365_h24_8760,tons,3895293
USENSYS,MISE,2050,26z-short-base-200_d365_h24_8760,tons,3551763
USENSYS,MISS,2030,26z-short-base-200_d365_h24_8760,tons,12047590
USENSYS,MISS,2040,26z-short-base-200_d365_h24_8760,tons,10512848
USENSYS,MISS,2050,26z-short-base-200_d365_h24_8760,tons,8130426
USENSYS,MISW,2030,26z-short-base-200_d365_h24_8760,tons,6130874
USENSYS,MISW,2040,26z-short-base-200_d365_h24_8760,tons,5226708
USENSYS,MISW,2050,26z-short-base-200_d365_h24_8760,tons,4261603
USENSYS,NWPP,2030,26z-short-base-200_d365_h24_8760,tons,868128
USENSYS,NWPP,2040,26z-short-base-200_d365_h24_8760,tons,2565083
USENSYS,NWPP,2050,26z-short-base-200_d365_h24_8760,tons,2470055
USENSYS,NYCW,2030,26z-short-base-200_d365_h24_8760,tons,2720700
USENSYS,NYCW,2040,26z-short-base-200_d365_h24_8760,tons,2235370
USENSYS,NYCW,2050,26z-short-base-200_d365_h24_8760,tons,1848198
USENSYS,NYUP,2030,26z-short-base-200_d365_h24_8760,tons,3643929
USENSYS,NYUP,2040,26z-short-base-200_d365_h24_8760,tons,3040322
USENSYS,NYUP,2050,26z-short-base-200_d365_h24_8760,tons,2957177
USENSYS,PJMC,2030,26z-short-base-200_d365_h24_8760,tons,4514390
