model,line,line_name,planning_year,case,unit,start_value,end_value
TEMOA,1,BASN_to_CANO,2030,base_short_200_foresight,MW,100.111,100.033
TEMOA,2,BASN_to_CASO,2030,base_short_200_foresight,MW,5920.06,5920.02
TEMOA,3,BASN_to_NWPP,2030,base_short_200_foresight,MW,3350.03,3350.01
TEMOA,4,BASN_to_RMRG,2030,base_short_200_foresight,MW,5030.6,4412.48
TEMOA,5,BASN_to_SRSG,2030,base_short_200_foresight,MW,5385.05,5385.01
TEMOA,6,CANO_to_CASO,2030,base_short_200_foresight,MW,5162.95,3675.08
TEMOA,7,CANO_to_NWPP,2030,base_short_200_foresight,MW,4270.18,3675.06
TEMOA,8,CASO_to_NWPP,2030,base_short_200_foresight,MW,2858.05,2858.01
TEMOA,9,CASO_to_SRSG,2030,base_short_200_foresight,MW,20672.8,10059.3
TEMOA,10,FRCC_to_SRSE,2030,base_short_200_foresight,MW,15882.2,3600.87
TEMOA,11,ISNE_to_NYCW,2030,base_short_200_foresight,MW,760.033,760.013
TEMOA,12,ISNE_to_NYUP,2030,base_short_200_foresight,MW,15473.2,6008.96
TEMOA,13,MISC_to_MISE,2030,base_short_200_foresight,MW,5516.74,3752.29
TEMOA,14,MISC_to_MISS,2030,base_short_200_foresight,MW,1039.09,1039.02
TEMOA,15,MISC_to_MISW,2030,base_short_200_foresight,MW,1655.05,1655.02
TEMOA,16,MISC_to_PJMC,2030,base_short_200_foresight,MW,5488.71,5244.08
TEMOA,17,MISC_to_PJMW,2030,base_short_200_foresight,MW,31829.3,14789
TEMOA,18,MISC_to_SPPC,2030,base_short_200_foresight,MW,17706.5,8034.94
TEMOA,19,MISC_to_SPPN,2030,base_short_200_foresight,MW,9705.38,9704.92
TEMOA,20,MISC_to_SPPS,2030,base_short_200_foresight,MW,28287.2,12892
TEMOA,21,MISC_to_SRCE,2030,base_short_200_foresight,MW,3745.15,3745.03
TEMOA,23,MISE_to_PJMW,2030,base_short_200_foresight,MW,2662.05,2662.02
TEMOA,24,MISS_to_SPPC,2030,base_short_200_foresight,MW,7001.93,7001.53
TEMOA,25,MISS_to_SPPS,2030,base_short_200_foresight,MW,51954.5,18667
TEMOA,26,MISS_to_SRCE,2030,base_short_200_foresight,MW,4092.34,4092.03
TEMOA,27,MISS_to_SRSE,2030,base_short_200_foresight,MW,30891,10891
TEMOA,28,MISW_to_NWPP,2030,base_short_200_foresight,MW,200.31,200.062
TEMOA,29,MISW_to_PJMC,2030,base_short_200_foresight,MW,7434.4,5296.88
TEMOA,30,MISW_to_SPPC,2030,base_short_200_foresight,MW,1539.85,535.526
TEMOA,31,MISW_to_SPPN,2030,base_short_200_foresight,MW,5512.93,5512.15
TEMOA,32,NWPP_to_RMRG,2030,base_short_200_foresight,MW,9775.07,4200.75
TEMOA,33,NYCW_to_NYUP,2030,base_short_200_foresight,MW,2489.09,2489.03
TEMOA,34,NYCW_to_PJME,2030,base_short_200_foresight,MW,14020.1,7229.54
TEMOA,35,NYUP_to_PJME,2030,base_short_200_foresight,MW,12031.3,3198
TEMOA,36,PJMC_to_PJMW,2030,base_short_200_foresight,MW,7330.96,5262.73
TEMOA,37,PJMD_to_PJME,2030,base_short_200_foresight,MW,13481.5,5131.69
TEMOA,38,PJMD_to_PJMW,2030,base_short_200_foresight,MW,6930.12,6930.03
TEMOA,39,PJMD_to_SRCA,2030,base_short_200_foresight,MW,3885.86,1187.61
TEMOA,40,PJME_to_PJMW,2030,base_short_200_foresight,MW,39024.8,15585.9
TEMOA,41,PJMW_to_SRCA,2030,base_short_200_foresight,MW,1221.51,1219.11
TEMOA,42,PJMW_to_SRCE,2030,base_short_200_foresight,MW,3333.33,3333.09
TEMOA,43,RMRG_to_SPPC,2030,base_short_200_foresight,MW,19070.8,10210
TEMOA,44,RMRG_to_SPPN,2030,base_short_200_foresight,MW,6979.82,6978.75
TEMOA,45,RMRG_to_SRSG,2030,base_short_200_foresight,MW,12422.2,7366.07
TEMOA,46,SPPC_to_SPPN,2030,base_short_200_foresight,MW,2502.97,2502.34
TEMOA,47,SPPC_to_SPPS,2030,base_short_200_foresight,MW,8379.22,3372.75
TEMOA,48,SPPN_to_SPPS,2030,base_short_200_foresight,MW,5980.38,5847
TEMOA,49,SPPS_to_SRSG,2030,base_short_200_foresight,MW,8959.91,6655.37
TEMOA,50,SPPS_to_TRE,2030,base_short_200_foresight,MW,23984.8,10600
TEMOA,51,SPPS_to_TRE_WEST,2030,base_short_200_foresight,MW,30176.8,10220
TEMOA,52,SRCA_to_SRCE,2030,base_short_200_foresight,MW,2541.72,413.815
TEMOA,53,SRCA_to_SRSE,2030,base_short_200_foresight,MW,1762.38,1400.04
TEMOA,54,SRCE_to_SRSE,2030,base_short_200_foresight,MW,3196.18,3196.06
TEMOA,55,TRE_to_TRE_WEST,2030,base_short_200_foresight,MW,16529.1,16529
TEMOA,57,SRSG_to_TRE,2030,base_short_200_foresight,MW,18043.6,9999.99
TEMOA,1,BASN_to_CANO,2040,base_short_200_foresight,MW,100.033,100.079
TEMOA,2,BASN_to_CASO,2040,base_short_200_foresight,MW,5920.02,5920.04
TEMOA,3,BASN_to_NWPP,2040,base_short_200_foresight,MW,3350.01,3350.02
TEMOA,4,BASN_to_RMRG,2040,base_short_200_foresight,MW,4412.48,4414.09
TEMOA,5,BASN_to_SRSG,2040,base_short_200_foresight,MW,5385.01,5385.03
TEMOA,6,CANO_to_CASO,2040,base_short_200_foresight,MW,3675.08,5162.78
TEMOA,7,CANO_to_NWPP,2040,base_short_200_foresight,MW,3675.06,3675.38
TEMOA,8,CASO_to_NWPP,2040,base_short_200_foresight,MW,2858.01,2858.03
TEMOA,9,CASO_to_SRSG,2040,base_short_200_foresight,MW,10059.3,17114.5
TEMOA,10,FRCC_to_SRSE,2040,base_short_200_foresight,MW,3600.87,9875.67
TEMOA,11,ISNE_to_NYCW,2040,base_short_200_foresight,MW,760.013,760.024
TEMOA,12,ISNE_to_NYUP,2040,base_short_200_foresight,MW,6008.96,15473.1
TEMOA,13,MISC_to_MISE,2040,base_short_200_foresight,MW,3752.29,5516.52
TEMOA,14,MISC_to_MISS,2040,base_short_200_foresight,MW,1039.02,1039.05
TEMOA,15,MISC_to_MISW,2040,base_short_200_foresight,MW,1655.02,1655.04
TEMOA,16,MISC_to_PJMC,2040,base_short_200_foresight,MW,5244.08,5246.34
TEMOA,17,MISC_to_PJMW,2040,base_short_200_foresight,MW,14789,31829.1
TEMOA,18,MISC_to_SPPC,2040,base_short_200_foresight,MW,8034.94,17706.3
TEMOA,19,MISC_to_SPPN,2040,base_short_200_foresight,MW,9704.92,9705.26
TEMOA,20,MISC_to_SPPS,2040,base_short_200_foresight,MW,12892,24612
TEMOA,21,MISC_to_SRCE,2040,base_short_200_foresight,MW,3745.03,3745.08
TEMOA,23,MISE_to_PJMW,2040,base_short_200_foresight,MW,2662.02,2662.04
TEMOA,24,MISS_to_SPPC,2040,base_short_200_foresight,MW,7001.53,7001.83
TEMOA,25,MISS_to_SPPS,2040,base_short_200_foresight,MW,18667,35637
TEMOA,26,MISS_to_SRCE,2040,base_short_200_foresight,MW,4092.03,4092.08
TEMOA,27,MISS_to_SRSE,2040,base_short_200_foresight,MW,10891,20891
TEMOA,28,MISW_to_NWPP,2040,base_short_200_foresight,MW,200.062,200.242
TEMOA,29,MISW_to_PJMC,2040,base_short_200_foresight,MW,5296.88,6845.62
TEMOA,30,MISW_to_SPPC,2040,base_short_200_foresight,MW,535.526,1539.71
TEMOA,31,MISW_to_SPPN,2040,base_short_200_foresight,MW,5512.15,5512.81
TEMOA,32,NWPP_to_RMRG,2040,base_short_200_foresight,MW,4200.75,5944.38
TEMOA,33,NYCW_to_NYUP,2040,base_short_200_foresight,MW,2489.03,2489.06
TEMOA,34,NYCW_to_PJME,2040,base_short_200_foresight,MW,7229.54,12645.1
TEMOA,35,NYUP_to_PJME,2040,base_short_200_foresight,MW,3198,12031.1
TEMOA,36,PJMC_to_PJMW,2040,base_short_200_foresight,MW,5262.73,6482.46
TEMOA,37,PJMD_to_PJME,2040,base_short_200_foresight,MW,5131.69,7886.43
TEMOA,38,PJMD_to_PJMW,2040,base_short_200_foresight,MW,6930.03,6930.08
TEMOA,39,PJMD_to_SRCA,2040,base_short_200_foresight,MW,1187.61,3510.59
TEMOA,40,PJME_to_PJMW,2040,base_short_200_foresight,MW,15585.9,37849.1
TEMOA,41,PJMW_to_SRCA,2040,base_short_200_foresight,MW,1219.11,1219.45
TEMOA,42,PJMW_to_SRCE,2040,base_short_200_foresight,MW,3333.09,3333.26
TEMOA,43,RMRG_to_SPPC,2040,base_short_200_foresight,MW,10210,19045.7
TEMOA,44,RMRG_to_SPPN,2040,base_short_200_foresight,MW,6978.75,6979.34
TEMOA,45,RMRG_to_SRSG,2040,base_short_200_foresight,MW,7366.07,7678.56
TEMOA,46,SPPC_to_SPPN,2040,base_short_200_foresight,MW,2502.34,2502.7
TEMOA,47,SPPC_to_SPPS,2040,base_short_200_foresight,MW,3372.75,8376.48
TEMOA,48,SPPN_to_SPPS,2040,base_short_200_foresight,MW,5847,5975.55
TEMOA,49,SPPS_to_SRSG,2040,base_short_200_foresight,MW,6655.37,8958.61
TEMOA,50,SPPS_to_TRE,2040,base_short_200_foresight,MW,10600,20600
TEMOA,51,SPPS_to_TRE_WEST,2040,base_short_200_foresight,MW,10220,20220
TEMOA,52,SRCA_to_SRCE,2040,base_short_200_foresight,MW,413.815,1521.86
TEMOA,53,SRCA_to_SRSE,2040,base_short_200_foresight,MW,1400.04,1400.16
TEMOA,54,SRCE_to_SRSE,2040,base_short_200_foresight,MW,3196.06,3196.15
TEMOA,55,TRE_to_TRE_WEST,2040,base_short_200_foresight,MW,16529,16529.1
TEMOA,56,NWPP_to_SPPN,2040,base_short_200_foresight,MW,0,293.549
TEMOA,57,SRSG_to_TRE,2040,base_short_200_foresight,MW,9999.99,16609.1
TEMOA,1,BASN_to_CANO,2050,base_short_200_foresight,MW,0,100.111
TEMOA,2,BASN_to_CASO,2050,base_short_200_foresight,MW,0,5920.06
TEMOA,3,BASN_to_NWPP,2050,base_short_200_foresight,MW,0,3350.03
TEMOA,4,BASN_to_RMRG,2050,base_short_200_foresight,MW,0,5030.6
TEMOA,5,BASN_to_SRSG,2050,base_short_200_foresight,MW,0,5385.05
TEMOA,6,CANO_to_CASO,2050,base_short_200_foresight,MW,0,5162.95
TEMOA,7,CANO_to_NWPP,2050,base_short_200_foresight,MW,0,4270.18
TEMOA,8,CASO_to_NWPP,2050,base_short_200_foresight,MW,0,2858.05
TEMOA,9,CASO_to_SRSG,2050,base_short_200_foresight,MW,0,20672.8
TEMOA,10,FRCC_to_SRSE,2050,base_short_200_foresight,MW,0,15882.2
TEMOA,11,ISNE_to_NYCW,2050,base_short_200_foresight,MW,0,760.033
TEMOA,12,ISNE_to_NYUP,2050,base_short_200_foresight,MW,0,15473.2
TEMOA,13,MISC_to_MISE,2050,base_short_200_foresight,MW,0,5516.74
TEMOA,14,MISC_to_MISS,2050,base_short_200_foresight,MW,0,1039.09
TEMOA,15,MISC_to_MISW,2050,base_short_200_foresight,MW,0,1655.05
TEMOA,16,MISC_to_PJMC,2050,base_short_200_foresight,MW,0,5488.71
TEMOA,17,MISC_to_PJMW,2050,base_short_200_foresight,MW,0,31829.3
TEMOA,18,MISC_to_SPPC,2050,base_short_200_foresight,MW,0,17706.5
TEMOA,19,MISC_to_SPPN,2050,base_short_200_foresight,MW,0,9705.38
TEMOA,20,MISC_to_SPPS,2050,base_short_200_foresight,MW,0,28287.2
TEMOA,21,MISC_to_SRCE,2050,base_short_200_foresight,MW,0,3745.15
TEMOA,23,MISE_to_PJMW,2050,base_short_200_foresight,MW,0,2662.05
TEMOA,24,MISS_to_SPPC,2050,base_short_200_foresight,MW,0,7001.93
TEMOA,25,MISS_to_SPPS,2050,base_short_200_foresight,MW,0,51954.5
TEMOA,26,MISS_to_SRCE,2050,base_short_200_foresight,MW,0,4092.34
TEMOA,27,MISS_to_SRSE,2050,base_short_200_foresight,MW,0,30891
TEMOA,28,MISW_to_NWPP,2050,base_short_200_foresight,MW,0,200.31
TEMOA,29,MISW_to_PJMC,2050,base_short_200_foresight,MW,0,7434.4
TEMOA,30,MISW_to_SPPC,2050,base_short_200_foresight,MW,0,1539.85
TEMOA,31,MISW_to_SPPN,2050,base_short_200_foresight,MW,0,5512.93
TEMOA,32,NWPP_to_RMRG,2050,base_short_200_foresight,MW,0,9775.07
TEMOA,33,NYCW_to_NYUP,2050,base_short_200_foresight,MW,0,2489.09
TEMOA,34,NYCW_to_PJME,2050,base_short_200_foresight,MW,0,14020.1
TEMOA,35,NYUP_to_PJME,2050,base_short_200_foresight,MW,0,12031.3
TEMOA,36,PJMC_to_PJMW,2050,base_short_200_foresight,MW,0,7330.96
TEMOA,37,PJMD_to_PJME,2050,base_short_200_foresight,MW,0,13481.5
TEMOA,38,PJMD_to_PJMW,2050,base_short_200_foresight,MW,0,6930.12
TEMOA,39,PJMD_to_SRCA,2050,base_short_200_foresight,MW,0,3885.86
TEMOA,40,PJME_to_PJMW,2050,base_short_200_foresight,MW,0,39024.8
TEMOA,41,PJMW_to_SRCA,2050,base_short_200_foresight,MW,0,1221.51
TEMOA,42,PJMW_to_SRCE,2050,base_short_200_foresight,MW,0,3333.33
TEMOA,43,RMRG_to_SPPC,2050,base_short_200_foresight,MW,0,19070.8
TEMOA,44,RMRG_to_SPPN,2050,base_short_200_foresight,MW,0,6979.82
TEMOA,45,RMRG_to_SRSG,2050,base_short_200_foresight,MW,0,12422.2
TEMOA,46,SPPC_to_SPPN,2050,base_short_200_foresight,MW,0,2502.97
TEMOA,47,SPPC_to_SPPS,2050,base_short_200_foresight,MW,0,8379.22
TEMOA,48,SPPN_to_SPPS,2050,base_short_200_foresight,MW,0,5980.38
TEMOA,49,SPPS_to_SRSG,2050,base_short_200_foresight,MW,0,8959.91
TEMOA,50,SPPS_to_TRE,2050,base_short_200_foresight,MW,0,23984.8
TEMOA,51,SPPS_to_TRE_WEST,2050,base_short_200_foresight,MW,0,30176.8
TEMOA,52,SRCA_to_SRCE,2050,base_short_200_foresight,MW,0,2541.72
TEMOA,53,SRCA_to_SRSE,2050,base_short_200_foresight,MW,0,1762.38
TEMOA,54,SRCE_to_SRSE,2050,base_short_200_foresight,MW,0,3196.18
TEMOA,55,TRE_to_TRE_WEST,2050,base_short_200_foresight,MW,0,16529.1
