region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
MISC,MISC_natural_gas_fired_combustion_turbine_1,6,1,60,0.0,0.0,5.80051888e7,0.0,1.4633678931347103,10.5326458414391,0.0,0.0,0.0,15.651839682255293,0.0,0.0,0.0,36.646700875197205,0.0,15.651839682255293,5.800523744271461e7,-5.800522179087493e7
MISC,MISC_natural_gas_internal_combustion_engine_1,6,1,61,0.0,0.0,730800.0,0.0,2.5266305097044555,14.99724012565196,0.0,0.0,0.0,39.478731493672846,0.0,0.0,0.0,52.18056138144872,0.0,39.478731493672846,730869.7044320168,-730830.2257005231
MISC,MISC_natural_gas_steam_turbine_1,6,1,62,0.0,0.0,2.5138469999999995e6,0.0,0.5467321566155694,14.80328892541996,0.0,0.0,0.0,36.8492442230024,0.0,0.0,0.0,51.505738385756295,0.0,36.8492442230024,2.5139138557594675e6,-2.5138770065152445e6
MISC,MISC_nuclear_1,6,1,63,0.0,0.0,6.529807829999999e8,0.0,3.2081340757016644e7,8.735387608239739e7,0.0,0.0,0.0,9.193771236847876e8,0.0,0.0,0.0,0.0,0.0,9.193771236847876e8,7.724159998394139e8,1.4696112384537375e8
MISC,MISC_onshore_wind_turbine_1,6,1,64,0.0,0.0,6.74283e7,0.0,0.0,0.0,0.0,0.0,0.0,6.58417128792809e7,0.0,0.0,0.0,0.0,0.0,6.58417128792809e7,6.74283e7,-1.5865871207190976e6
MISC,MISC_petroleum_liquids_1,6,1,65,0.0,0.0,762300.0,0.0,0.5421708091830524,18.86183948132743,0.0,0.0,0.0,5.312356472235038,0.0,0.0,0.0,15.433373132652186,0.0,5.312356472235038,762334.8373834231,-762329.5250269509
MISC,MISC_small_hydroelectric_1,6,1,66,0.0,0.0,658672.0,0.0,0.0,0.0,0.0,0.0,0.0,5.550873878695265e6,0.0,0.0,0.0,0.0,0.0,5.550873878695265e6,658672.0,4.892201878695265e6
MISC,MISC_solar_photovoltaic_1,6,1,67,0.0,0.0,8.26553928e7,0.0,0.0,0.0,0.0,0.0,0.0,1.706476779481774e8,0.0,0.0,0.0,0.0,0.0,1.706476779481774e8,8.26553928e7,8.79922851481774e7
MISE,MISE_biomass_1,7,1,68,0.0,0.0,5.566365e6,0.0,1.9631626559999736e6,4.567818527999962e6,0.0,0.0,0.0,1.6775443815784378e7,0.0,0.0,0.0,0.0,0.0,1.6775443815784378e7,1.2097346183999935e7,4.678097631784443e6
MISE,MISE_conventional_steam_coal_1,7,1,69,0.0,0.0,4.783735399999999e6,0.0,0.274198444018239,3.2372918422493826,0.0,0.0,0.0,8.647390880036031,0.0,0.0,0.0,34.55040410856547,0.0,8.647390880036031,4.783773461894394e6,-4.783764814503514e6
MISE,MISE_hydroelectric_pumped_storage_1,7,1,70,0.0,0.0,9.630725600000001e7,0.0,0.0,0.0,0.0,0.0,3.488539771809018e7,1.9712291277254748e8,0.0,0.0,0.0,0.0,0.0,1.9712291277254748e8,1.3119265371809019e8,6.593025905445729e7
MISE,MISE_natural_gas_fired_combined_cycle_1,7,1,71,0.0,0.0,5.6145080400000006e7,0.0,4.31472742006398e7,2.5010920624341184e8,0.0,0.0,0.0,1.2003936777962604e9,0.0,0.0,0.0,8.702160316901941e8,0.0,1.2003936777962604e9,1.2196175925342457e9,-1.9223914737985373e7
MISE,MISE_natural_gas_fired_combustion_turbine_1,7,1,72,0.0,0.0,3.016972e7,0.0,1.9488036459601672,12.473081517344294,0.0,0.0,0.0,25.81377977092552,0.0,0.0,0.0,43.39814461051071,0.0,25.81377977092552,3.0169777820029773e7,-3.016975200625e7
MISE,MISE_natural_gas_internal_combustion_engine_1,7,1,73,0.0,0.0,1.6989e6,0.0,2.554478323013551,15.135284063855286,0.0,0.0,0.0,40.592605095568366,0.0,0.0,0.0,52.66086376578103,0.0,40.592605095568366,1.6989703506261527e6,-1.6989297580210571e6
MISE,MISE_natural_gas_steam_turbine_1,7,1,74,0.0,0.0,1.3954415999999999e6,0.0,0.12266848900334418,8.072223063862998,0.0,0.0,0.0,6.6035329265199145,0.0,0.0,0.0,28.086043001217742,0.0,6.6035329265199145,1.395477880934554e6,-1.3954712774016275e6
MISE,MISE_nuclear_1,7,1,75,0.0,0.0,3.19473531e8,0.0,1.8127010323757503e7,4.924715741804048e7,0.0,0.0,0.0,5.1690220463826066e8,0.0,0.0,0.0,0.0,0.0,5.1690220463826066e8,3.86847698741798e8,1.3005450589646268e8
MISE,MISE_onshore_wind_turbine_1,7,1,76,0.0,0.0,4.603579999999999e7,0.0,0.0,0.0,0.0,0.0,0.0,7.875522540359467e7,0.0,0.0,0.0,0.0,0.0,7.875522540359467e7,4.603579999999999e7,3.271942540359468e7
MISE,MISE_small_hydroelectric_1,7,1,77,0.0,0.0,451660.8,0.0,0.0,0.0,0.0,0.0,0.0,4.364343106545536e6,0.0,0.0,0.0,0.0,0.0,4.364343106545536e6,451660.8,3.912682306545536e6
MISE,MISE_solar_photovoltaic_1,7,1,78,0.0,0.0,2.2109457900000002e7,0.0,0.0,0.0,0.0,0.0,0.0,4.922541946144533e7,0.0,0.0,0.0,0.0,0.0,4.922541946144533e7,2.2109457900000002e7,2.711596156144533e7
MISS,MISS_biomass_1,8,1,79,0.0,0.0,4.676349999999999e6,0.0,1.0778476800000002e6,2.510464319999996e6,0.0,0.0,0.0,1.2429917333017694e7,0.0,0.0,0.0,0.0,0.0,1.2429917333017694e7,8.264661999999996e6,4.1652553330176976e6
MISS,MISS_conventional_hydroelectric_1,8,1,80,0.0,0.0,2.45308272e7,0.0,0.0,0.0,0.0,0.0,0.0,3.503615287989876e7,0.0,0.0,0.0,0.0,0.0,3.503615287989876e7,2.45308272e7,1.0505325679898757e7
