Region,Resource,Zone,Cluster,AnnualSum
BASN,BASN_biomass_1,1,1,6.6680766801094115e6
BASN,BASN_conventional_hydroelectric_1,1,1,2.31013362233716e8
BASN,BASN_conventional_steam_coal_1,1,1,8.226976761351827
BASN,BASN_geothermal_1,1,1,2.297233156703498e7
BASN,BASN_natural_gas_fired_combined_cycle_1,1,1,8.275024796570799e7
BASN,BASN_natural_gas_fired_combustion_turbine_1,1,1,14.293583081982442
BASN,BASN_natural_gas_internal_combustion_engine_1,1,1,23.841960437293483
BASN,BASN_onshore_wind_turbine_1,1,1,3.9453570895601645e7
BASN,BASN_small_hydroelectric_1,1,1,5.8305011946810305e7
BASN,BASN_solar_photovoltaic_1,1,1,2.7745303204093474e8
CANO,CANO_biomass_1,2,1,2.6233862041104943e7
CANO,CANO_conventional_hydroelectric_1,2,1,8.733135086450533e8
CANO,CANO_hydroelectric_pumped_storage_1,2,1,2.6452271360931998e8
CANO,CANO_natural_gas_fired_combined_cycle_1,2,1,1.9259626295556682e8
CANO,CANO_natural_gas_fired_combustion_turbine_1,2,1,20.114576511521392
CANO,CANO_natural_gas_internal_combustion_engine_1,2,1,29.090144096384154
CANO,CANO_natural_gas_steam_turbine_1,2,1,40.16717453174251
CANO,CANO_onshore_wind_turbine_1,2,1,7.624854309651145e6
CANO,CANO_petroleum_liquids_1,2,1,3.539112462167685
CANO,CANO_small_hydroelectric_1,2,1,8.972807804952358e7
CANO,CANO_solar_photovoltaic_1,2,1,1.6804757987384534e8
CASO,CASO_biomass_1,3,1,3.147162711903525e7
CASO,CASO_conventional_hydroelectric_1,3,1,1.3269094754624707e8
CASO,CASO_geothermal_1,3,1,1.1219488065797163e7
CASO,CASO_hydroelectric_pumped_storage_1,3,1,1.740768368397391e8
CASO,CASO_natural_gas_fired_combined_cycle_1,3,1,5.136343870445486e7
CASO,CASO_natural_gas_fired_combustion_turbine_1,3,1,26.500372338540277
CASO,CASO_natural_gas_internal_combustion_engine_1,3,1,45.23743532729675
CASO,CASO_onshore_wind_turbine_1,3,1,7.444632032555285e7
CASO,CASO_petroleum_liquids_1,3,1,2.8539056818618693
CASO,CASO_small_hydroelectric_1,3,1,3.399125889744739e7
CASO,CASO_solar_photovoltaic_1,3,1,4.6206704848540366e8
FRCC,FRCC_biomass_1,4,1,4.536386095990807e7
FRCC,FRCC_conventional_hydroelectric_1,4,1,6.716047341337356e6
FRCC,FRCC_conventional_steam_coal_1,4,1,9.309424353443392
FRCC,FRCC_natural_gas_fired_combined_cycle_1,4,1,4.250134843868898e8
FRCC,FRCC_natural_gas_fired_combustion_turbine_1,4,1,21.189590501889928
FRCC,FRCC_natural_gas_internal_combustion_engine_1,4,1,55.69859973102107
FRCC,FRCC_natural_gas_steam_turbine_1,4,1,20.15154763295027
FRCC,FRCC_nuclear_1,4,1,1.7798055503096242e9
FRCC,FRCC_petroleum_liquids_1,4,1,2.7292604542322834
FRCC,FRCC_solar_photovoltaic_1,4,1,2.927486781692089e8
ISNE,ISNE_biomass_1,5,1,1.438221690405759e7
ISNE,ISNE_conventional_hydroelectric_1,5,1,8.405685146933599e7
ISNE,ISNE_hydroelectric_pumped_storage_1,5,1,1.4151125828203517e8
ISNE,ISNE_natural_gas_fired_combined_cycle_1,5,1,3.3774665900427234e8
ISNE,ISNE_natural_gas_fired_combustion_turbine_1,5,1,23.571645896828574
ISNE,ISNE_natural_gas_internal_combustion_engine_1,5,1,67.0542758536314
ISNE,ISNE_natural_gas_steam_turbine_1,5,1,41.869079867746066
ISNE,ISNE_nuclear_1,5,1,1.5122051869728386e9
ISNE,ISNE_onshore_wind_turbine_1,5,1,1.764649965962713e6
ISNE,ISNE_petroleum_liquids_1,5,1,4.50916330190421
ISNE,ISNE_small_hydroelectric_1,5,1,9.136395482000712e7
ISNE,ISNE_solar_photovoltaic_1,5,1,6.631559107848989e7
MISC,MISC_biomass_1,6,1,2.133121533384308e7
