model,line_name,planning_year,case,unit,value
USENSYS,CASO_to_SRSG,2030,scen_co2cap10k_w10_h168_1680w,MW,472
USENSYS,ISNE_to_NYUP,2030,scen_co2cap10k_w10_h168_1680w,MW,905
USENSYS,MISC_to_MISE,2030,scen_co2cap10k_w10_h168_1680w,MW,841
USENSYS,MISC_to_SPPC,2030,scen_co2cap10k_w10_h168_1680w,MW,3014
USENSYS,MISC_to_SPPS,2030,scen_co2cap10k_w10_h168_1680w,MW,2709
USENSYS,MISS_to_SPPC,2030,scen_co2cap10k_w10_h168_1680w,MW,1003
USENSYS,MISS_to_SPPS,2030,scen_co2cap10k_w10_h168_1680w,MW,6684
USENSYS,MISW_to_PJMC,2030,scen_co2cap10k_w10_h168_1680w,MW,515
USENSYS,NWPP_to_RMRG,2030,scen_co2cap10k_w10_h168_1680w,MW,1104
USENSYS,NYCW_to_PJME,2030,scen_co2cap10k_w10_h168_1680w,MW,1449
USENSYS,NYUP_to_PJME,2030,scen_co2cap10k_w10_h168_1680w,MW,10295
USENSYS,PJMC_to_PJMW,2030,scen_co2cap10k_w10_h168_1680w,MW,4205
USENSYS,PJMD_to_PJME,2030,scen_co2cap10k_w10_h168_1680w,MW,3606
USENSYS,RMRG_to_SPPC,2030,scen_co2cap10k_w10_h168_1680w,MW,3885
USENSYS,RMRG_to_SPPN,2030,scen_co2cap10k_w10_h168_1680w,MW,3055
USENSYS,SPPC_to_SPPN,2030,scen_co2cap10k_w10_h168_1680w,MW,3880
USENSYS,SPPC_to_SPPS,2030,scen_co2cap10k_w10_h168_1680w,MW,4281
USENSYS,SPPN_to_SPPS,2030,scen_co2cap10k_w10_h168_1680w,MW,5131
USENSYS,SPPS_to_SRSG,2030,scen_co2cap10k_w10_h168_1680w,MW,1178
USENSYS,SPPS_to_TRE,2030,scen_co2cap10k_w10_h168_1680w,MW,8008
USENSYS,SPPS_to_TRE_WEST,2030,scen_co2cap10k_w10_h168_1680w,MW,7970
USENSYS,SRSG_to_TRE,2030,scen_co2cap10k_w10_h168_1680w,MW,1702
USENSYS,CASO_to_SRSG,2040,scen_co2cap10k_w10_h168_1680w,MW,695
USENSYS,ISNE_to_NYUP,2040,scen_co2cap10k_w10_h168_1680w,MW,6721
USENSYS,MISC_to_SPPC,2040,scen_co2cap10k_w10_h168_1680w,MW,3498
USENSYS,MISC_to_SPPS,2040,scen_co2cap10k_w10_h168_1680w,MW,552
USENSYS,MISS_to_SPPS,2040,scen_co2cap10k_w10_h168_1680w,MW,9370
USENSYS,MISS_to_SRSE,2040,scen_co2cap10k_w10_h168_1680w,MW,84
USENSYS,MISW_to_PJMC,2040,scen_co2cap10k_w10_h168_1680w,MW,3451
USENSYS,NYCW_to_PJME,2040,scen_co2cap10k_w10_h168_1680w,MW,1156
USENSYS,PJMC_to_PJMW,2040,scen_co2cap10k_w10_h168_1680w,MW,1805
USENSYS,RMRG_to_SPPC,2040,scen_co2cap10k_w10_h168_1680w,MW,993
USENSYS,RMRG_to_SRSG,2040,scen_co2cap10k_w10_h168_1680w,MW,688
USENSYS,SPPC_to_SPPN,2040,scen_co2cap10k_w10_h168_1680w,MW,1612
USENSYS,SPPS_to_SRSG,2040,scen_co2cap10k_w10_h168_1680w,MW,272
USENSYS,SPPS_to_TRE,2040,scen_co2cap10k_w10_h168_1680w,MW,2384
USENSYS,CANO_to_NWPP,2050,scen_co2cap10k_w10_h168_1680w,MW,2840
USENSYS,CASO_to_SRSG,2050,scen_co2cap10k_w10_h168_1680w,MW,7060
USENSYS,MISC_to_MISE,2050,scen_co2cap10k_w10_h168_1680w,MW,4474
USENSYS,MISC_to_SPPC,2050,scen_co2cap10k_w10_h168_1680w,MW,2953
USENSYS,MISC_to_SPPS,2050,scen_co2cap10k_w10_h168_1680w,MW,5459
USENSYS,MISS_to_SPPC,2050,scen_co2cap10k_w10_h168_1680w,MW,1865
USENSYS,MISS_to_SPPS,2050,scen_co2cap10k_w10_h168_1680w,MW,16570
USENSYS,MISS_to_SRSE,2050,scen_co2cap10k_w10_h168_1680w,MW,5430
USENSYS,MISW_to_PJMC,2050,scen_co2cap10k_w10_h168_1680w,MW,6464
USENSYS,NYCW_to_PJME,2050,scen_co2cap10k_w10_h168_1680w,MW,899
USENSYS,PJMC_to_PJMW,2050,scen_co2cap10k_w10_h168_1680w,MW,8642
USENSYS,PJMD_to_PJME,2050,scen_co2cap10k_w10_h168_1680w,MW,2750
USENSYS,PJMW_to_SRCE,2050,scen_co2cap10k_w10_h168_1680w,MW,1155
USENSYS,RMRG_to_SPPC,2050,scen_co2cap10k_w10_h168_1680w,MW,2375
USENSYS,SPPC_to_SPPN,2050,scen_co2cap10k_w10_h168_1680w,MW,1400
USENSYS,SPPS_to_SRSG,2050,scen_co2cap10k_w10_h168_1680w,MW,5903
USENSYS,SPPS_to_TRE,2050,scen_co2cap10k_w10_h168_1680w,MW,4673
